,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Timothy Castagne,DF,26.0,36.2,1836,1545,287.0,17.0,3.0,2.0,58.0,270.0,0.0,0.0,0.0,0.0,1470.0,4.0,43.0,,,,,,,,,,,,,
1,Harvey Barnes,"FW,MF",24.0,30.1,786,769,10.0,0.0,5.0,1.0,44.0,8.0,0.0,0.0,0.0,0.0,549.0,7.0,31.0,,,,,,,,,,,,,
2,Wout Faes,DF,24.0,31.0,1846,1789,54.0,48.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1581.0,3.0,10.0,,,,,,,,,,,,,
3,James Maddison,"MF,FW",25.0,27.6,1150,998,142.0,60.0,13.0,8.0,123.0,4.0,69.0,37.0,20.0,3.0,844.0,10.0,29.0,,,,,,,,,,,,,
4,Kiernan Dewsbury-Hall,MF,23.0,25.6,1154,1120,24.0,9.0,9.0,20.0,46.0,3.0,7.0,7.0,0.0,0.0,872.0,10.0,26.0,,,,,,,,,,,,,
5,Youri Tielemans,MF,25.0,26.0,1623,1517,100.0,51.0,12.0,8.0,45.0,16.0,20.0,8.0,9.0,0.0,1303.0,6.0,38.0,,,,,,,,,,,,,
6,Danny Ward,GK,29.0,26.0,945,679,261.0,71.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,5.0,2.0,,,,,,,,,,,,,
7,Boubakary Soumaré,MF,23.0,18.1,902,895,7.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,776.0,0.0,19.0,,,,,,,,,,,,,
8,Jamie Vardy,FW,35.0,20.6,263,239,23.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,137.0,1.0,9.0,,,,,,,,,,,,,
9,Wilfred Ndidi,MF,25.0,18.7,899,868,31.0,25.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,754.0,0.0,19.0,,,,,,,,,,,,,
10,Daniel Amartey,DF,27.0,17.9,1114,1092,20.0,15.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1015.0,2.0,2.0,,,,,,,,,,,,,
11,James Justin,DF,24.0,13.9,819,687,130.0,16.0,0.0,4.0,21.0,114.0,0.0,0.0,0.0,0.0,667.0,2.0,19.0,,,,,,,,,,,,,
12,Patson Daka,FW,23.0,13.2,295,264,29.0,0.0,5.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,195.0,2.0,11.0,,,,,,,,,,,,,
13,Daniel Iversen,GK,25.0,12.0,377,214,161.0,47.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,2.0,1.0,,,,,,,,,,,,,
14,Jonny Evans,DF,34.0,11.7,789,764,24.0,23.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,690.0,1.0,4.0,,,,,,,,,,,,,
15,Kelechi Iheanacho,"FW,MF",25.0,12.5,316,304,9.0,0.0,4.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,236.0,3.0,12.0,,,,,,,,,,,,,
16,Luke Thomas,DF,21.0,11.9,654,519,133.0,17.0,3.0,1.0,9.0,116.0,0.0,0.0,0.0,0.0,521.0,2.0,22.0,,,,,,,,,,,,,
17,Harry Souttar,DF,23.0,11.0,555,531,19.0,17.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,448.0,5.0,3.0,,,,,,,,,,,,,
18,Tetê br,22,8.2,258.0,235,20,2.0,1.0,4.0,19.0,0.0,6.0,5.0,0.0,1.0,186.0,3.0,10.0,,,,,,,,,,,,,,
19,Nampalys Mendy,MF,30.0,8.4,413,399,12.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,362.0,2.0,11.0,,,,,,,,,,,,,
20,Dennis Praet,"MF,FW",28.0,7.2,270,254,14.0,2.0,2.0,0.0,15.0,5.0,2.0,0.0,0.0,0.0,200.0,2.0,15.0,,,,,,,,,,,,,
21,Çağlar Söyüncü,DF,26.0,5.9,309,292,14.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,3.0,2.0,,,,,,,,,,,,,
22,Ricardo Pereira,"DF,MF",28.0,5.0,322,259,61.0,9.0,0.0,0.0,16.0,50.0,0.0,0.0,0.0,0.0,252.0,2.0,14.0,,,,,,,,,,,,,
23,Ayoze Pérez,"MF,FW",29.0,4.2,171,156,14.0,1.0,5.0,0.0,17.0,1.0,11.0,6.0,5.0,0.0,118.0,1.0,11.0,,,,,,,,,,,,,
