,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Stuart Dallas,"MF,DF",29.0,37.9,2235,2005,223.0,22.0,3.0,17.0,82.0,185.0,16.0,14.0,0.0,0.0,1830.0,7.0,39.0,,,,,,,,,,,,,
1,Luke Ayling,DF,28.0,37.8,2770,2407,355.0,56.0,4.0,50.0,82.0,299.0,0.0,0.0,0.0,0.0,2161.0,8.0,46.0,,,,,,,,,,,,,
2,Patrick Bamford,FW,26.0,33.9,516,422,90.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,394.0,4.0,14.0,,,,,,,,,,,,,
3,Illan Meslier,GK,20.0,35.0,1369,1016,350.0,83.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0,3.0,0.0,,,,,,,,,,,,,
4,Jack Harrison,"MF,FW",23.0,31.6,1182,1109,63.0,9.0,2.0,7.0,167.0,16.0,38.0,23.0,10.0,0.0,778.0,10.0,47.0,,,,,,,,,,,,,
5,Ezgjan Alioski,"DF,MF",28.0,27.3,1670,1410,255.0,29.0,1.0,7.0,62.0,226.0,0.0,0.0,0.0,0.0,1321.0,5.0,44.0,,,,,,,,,,,,,
6,Kalvin Phillips,MF,24.0,27.0,1490,1362,123.0,62.0,2.0,32.0,77.0,4.0,57.0,28.0,21.0,0.0,1222.0,5.0,18.0,,,,,,,,,,,,,
7,Mateusz Klich,MF,30.0,26.6,1545,1469,70.0,42.0,1.0,7.0,63.0,9.0,19.0,4.0,10.0,0.0,1228.0,6.0,33.0,,,,,,,,,,,,,
8,Raphinha br,23,26.2,1064.0,904,154,43.0,0.0,9.0,165.0,17.0,93.0,45.0,35.0,1.0,687.0,6.0,33.0,,,,,,,,,,,,,,
9,Liam Cooper,DF,28.0,24.3,1662,1604,49.0,46.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,1415.0,9.0,6.0,,,,,,,,,,,,,
10,Pascal Struijk,"DF,MF",20.0,23.1,1301,1271,29.0,26.0,0.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,1118.0,1.0,7.0,,,,,,,,,,,,,
11,Tyler Roberts,"MF,FW",21.0,14.9,478,472,3.0,1.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,334.0,3.0,15.0,,,,,,,,,,,,,
12,Rodrigo es,29,14.3,586.0,579,6,0.0,6.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,437.0,1.0,18.0,,,,,,,,,,,,,,
13,Diego Llorente,DF,26.0,13.4,721,705,15.0,15.0,1.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,598.0,1.0,6.0,,,,,,,,,,,,,
14,Hélder Costa,"MF,FW",26.0,12.8,331,324,7.0,0.0,1.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,242.0,0.0,17.0,,,,,,,,,,,,,
15,Robin Koch,"DF,MF",24.0,12.6,773,755,16.0,15.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,664.0,2.0,2.0,,,,,,,,,,,,,
16,Jamie Shackleton,"MF,DF",20.0,5.1,214,193,20.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,191.0,1.0,5.0,,,,,,,,,,,,,
17,Pablo Hernández,MF,35.0,4.7,403,378,22.0,9.0,1.0,9.0,13.0,9.0,4.0,1.0,2.0,0.0,299.0,3.0,11.0,,,,,,,,,,,,,
18,Kiko Casilla,GK,33.0,3.0,98,60,38.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,,,,,,,,,,,,,
19,Gaetano Berardi,DF,31.0,1.3,63,56,6.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,,,,,,,,,,,,,
20,Niall Huggins,DF,19.0,0.4,19,18,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,
21,Leif Davis,DF,20.0,0.4,19,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,,,,,,,,,,,,,
22,Squad Total,20629,18658.0,1895.0,467,27,205.0,786.0,809.0,229.0,115.0,78.0,1.0,16284.0,76.0,,,,,,,,,,,,,,,,,
23,Opponent Total,15291,13322.0,1916.0,478,20,57.0,613.0,807.0,211.0,104.0,92.0,6.0,11293.0,53.0,,,,,,,,,,,,,,,,,
24,Stuart Dallas,"MF,DF",29,38,"3,409",90.0,99.7,37.9,38.0,90.0,36.0,0.0,0.0,1.55,62.0,53.0,9.0,0.24,8.42,55.0,56.7,-1.8,-0.05,3.72,,,,,,,,
25,Luke Ayling,DF,28,38,"3,399",89.0,99.4,37.8,38.0,89.0,37.0,0.0,0.0,1.55,62.0,54.0,8.0,0.21,0.21,54.9,57.4,-2.4,-0.06,-0.92,,,,,,,,
26,Patrick Bamford,FW,26,38,"3,050",80.0,89.2,33.9,37.0,81.0,24.0,1.0,45.0,0.0,1.55,51.0,50.0,1.0,0.03,-1.67,50.4,50.7,-0.3,-0.01,0.47,,,,,,,
27,Illan Meslier,GK,20,35,"3,150",90.0,92.1,35.0,35.0,90.0,35.0,0.0,2.0,1.51,57.0,52.0,5.0,0.14,-0.86,51.4,53.9,-2.6,-0.07,-0.19,,,,,,,,
28,Jack Harrison,"MF,FW",23,36,"2,847",79.0,83.2,31.6,34.0,82.0,22.0,2.0,36.0,0.0,1.53,54.0,45.0,9.0,0.28,0.44,48.0,46.7,1.2,0.04,0.58,,,,,,,
29,Ezgjan Alioski,"DF,MF",28,36,"2,461",68.0,72.0,27.3,29.0,79.0,19.0,7.0,22.0,2.0,1.64,47.0,35.0,12.0,0.44,0.81,45.0,41.3,3.7,0.13,0.69,,,,,,,
30,Kalvin Phillips,MF,24,29,"2,428",84.0,71.0,27.0,28.0,87.0,25.0,1.0,1.0,0.0,1.83,46.0,34.0,12.0,0.44,0.81,39.3,40.4,-1.1,-0.04,0.06,,,,,,,
31,Mateusz Klich,MF,30,35,"2,393",68.0,70.0,26.6,28.0,79.0,15.0,7.0,25.0,1.0,1.43,41.0,44.0,-3.0,-0.11,-1.08,38.2,41.5,-3.3,-0.13,-0.22,,,,,,,
32,Raphinha br,23,30,"2,360",79,69.0,26.2,26.0,87.0,19.0,4.0,24.0,0.0,1.67,44.0,34.0,10.0,0.38,0.55,37.9,40.1,-2.3,-0.09,-0.09,,,,,,,,
33,Liam Cooper,DF,28,25,"2,185",87.0,63.9,24.3,25.0,87.0,23.0,0.0,1.0,1.52,38.0,40.0,-2.0,-0.08,-0.81,37.8,36.6,1.2,0.05,0.3,,,,,,,,
34,Pascal Struijk,"DF,MF",20,27,"2,075",77.0,60.7,23.1,22.0,83.0,18.0,5.0,48.0,10.0,1.56,38.0,32.0,6.0,0.26,0.13,29.5,33.5,-4.0,-0.17,-0.29,,,,,,,
35,Tyler Roberts,"MF,FW",21,27,"1,340",50.0,39.2,14.9,14.0,73.0,3.0,13.0,24.0,10.0,1.48,20.0,19.0,1.0,0.07,-0.24,20.4,22.8,-2.4,-0.16,-0.17,,,,,,,
36,Rodrigo es,29,26,"1,288",50,37.7,14.3,14.0,68.0,4.0,12.0,28.0,0.0,1.73,29.0,21.0,8.0,0.56,0.56,22.5,23.4,-0.8,-0.06,0.0,,,,,,,,
37,Diego Llorente,DF,26,15,"1,204",80.0,35.2,13.4,14.0,80.0,11.0,1.0,82.0,3.0,1.8,17.0,12.0,5.0,0.37,0.25,15.6,20.9,-5.4,-0.4,-0.53,,,,,,,
38,Hélder Costa,"MF,FW",26,22,"1,156",53.0,33.8,12.8,13.0,74.0,5.0,9.0,22.0,10.0,1.27,21.0,23.0,-2.0,-0.16,-0.55,16.4,19.6,-3.3,-0.25,-0.29,,,,,,,
39,Robin Koch,"DF,MF",24,17,"1,132",67.0,33.1,12.6,13.0,84.0,12.0,4.0,11.0,2.0,1.59,20.0,21.0,-1.0,-0.08,-0.43,20.3,18.9,1.4,0.11,0.25,,,,,,,
40,Jamie Shackleton,"MF,DF",20,13,461,35.0,13.5,5.1,3.0,67.0,1.0,10.0,26.0,18.0,1.38,7.0,11.0,-4.0,-0.78,-1.15,7.8,10.1,-2.3,-0.45,-0.45,,,,,,,
41,Pablo Hernández,MF,35,16,427,27.0,12.5,4.7,3.0,65.0,0.0,13.0,18.0,10.0,1.19,11.0,6.0,5.0,1.05,0.96,7.0,5.2,1.7,0.36,0.48,,,,,,,
42,Kiko Casilla,GK,33,3,270,90.0,7.9,3.0,3.0,90.0,3.0,0.0,31.0,2.0,5.0,2.0,3.0,1.0,0.86,4.3,3.9,0.4,0.12,0.19,,,,,,,,
43,Gaetano Berardi,DF,31,2,113,57.0,3.3,1.3,1.0,68.0,0.0,1.0,45.0,9.0,3.0,4.0,0.0,4.0,3.19,3.08,2.7,1.4,1.3,1.06,1.16,,,,,,,
44,Ian Carlo,ENG,MF,20,14,355.0,25.0,10.4,3.9,0.0,0.0,14.0,25.0,18.0,1.14,4.0,5.0,-1.0,-0.25,-0.52,6.3,8.2,-1.9,-0.48,-0.47,,,,,,,
45,Niall Huggins,DF,19,1,38,38.0,1.1,0.4,0.0,0.0,1.0,38.0,8.0,0.0,2.0,0.0,2.0,4.74,4.58,0.7,0.1,0.6,1.32,1.39,,,,,,,,
46,Leif Davis,DF,20,2,33,17.0,1.0,0.4,0.0,0.0,2.0,17.0,23.0,0.5,1.0,0.0,1.0,2.73,2.54,0.8,1.5,-0.8,-2.11,-2.07,,,,,,,,
47,Mateusz Bogusz,"FW,MF",18,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
48,Elia Caprile,GK,18,0,0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
49,Oliver Casey,DF,19,0,0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,Charlie Cresswell,DF,17,0,0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,Cody Drameh,"DF,MF",18,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,Joe Gelhardt,FW,18,0,0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,
53,Sam Greenwood,"FW,MF",18,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
54,Jack Jenkins,MF,18,0,0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
55,Crysencio Summerville,"FW,MF",18,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
56,Squad Total,"3,420",90,100,38.0,418.0,83.0,312.0,107.0,25.0,209.0,1.55,62.0,54.0,8.0,0.21,55.6,57.9,-2.2,,,,,,,,,,,,,
57,Opponent Total,"3,420",90,100,38.0,418.0,83.0,311.0,107.0,20.0,203.0,1.32,54.0,62.0,-8.0,-0.21,57.9,55.6,2.2,,,,,,,,,,,,,
58,Stuart Dallas,"MF,DF",29,38.0,38,"3,409",37.9,8.0,2.0,10.0,8.0,0.0,0.0,7.0,0.0,4.2,4.2,1.8,6.1,95.0,233.0,126.0,0.21,0.05,0.26,0.21,0.26,0.11,0.05,0.16,0.11,0.16
59,Luke Ayling,DF,28,38.0,38,"3,399",37.8,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.7,1.7,3.2,4.9,110.0,224.0,110.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13
60,Patrick Bamford,FW,26,38.0,37,"3,050",33.9,17.0,7.0,24.0,15.0,2.0,2.0,3.0,0.0,18.2,16.6,3.5,20.2,32.0,31.0,167.0,0.5,0.21,0.71,0.44,0.65,0.54,0.1,0.64,0.49,0.6
61,Illan Meslier,GK,20,35.0,35,"3,150",35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Jack Harrison,"MF,FW",23,36.0,34,"2,847",31.6,8.0,8.0,16.0,8.0,0.0,0.0,2.0,0.0,5.8,5.8,6.5,12.4,108.0,98.0,307.0,0.25,0.25,0.51,0.25,0.51,0.18,0.21,0.39,0.18,0.39
63,Ezgjan Alioski,"DF,MF",28,36.0,29,"2,461",27.3,2.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,1.6,1.6,3.3,4.9,77.0,132.0,122.0,0.07,0.11,0.18,0.07,0.18,0.06,0.12,0.18,0.06,0.18
64,Kalvin Phillips,MF,24,29.0,28,"2,428",27.0,1.0,2.0,3.0,1.0,0.0,0.0,10.0,0.0,0.5,0.5,3.4,3.9,13.0,137.0,14.0,0.04,0.07,0.11,0.04,0.11,0.02,0.13,0.15,0.02,0.15
65,Mateusz Klich,MF,30,35.0,28,"2,393",26.6,4.0,5.0,9.0,2.0,2.0,2.0,6.0,0.0,3.0,1.4,3.4,4.9,70.0,184.0,152.0,0.15,0.19,0.34,0.08,0.26,0.11,0.13,0.24,0.05,0.18
66,Raphinha br,23,30,26.0,"2,360",26.2,6.0,9.0,15.0,6.0,0.0,0.0,3.0,0.0,5.7,5.7,7.9,13.6,102.0,97.0,222.0,0.23,0.34,0.57,0.23,0.57,0.22,0.3,0.52,0.22,0.52,
67,Liam Cooper,DF,28,25.0,25,"2,185",24.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.8,1.8,0.0,1.8,12.0,88.0,1.0,0.04,0.0,0.04,0.04,0.04,0.08,0.0,0.08,0.08,0.08
68,Pascal Struijk,"DF,MF",20,27.0,22,"2,075",23.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,0.1,1.8,4.0,71.0,5.0,0.04,0.0,0.04,0.04,0.04,0.07,0.01,0.08,0.07,0.08
69,Tyler Roberts,"MF,FW",21,27.0,14,"1,340",14.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.8,1.8,2.3,4.1,33.0,53.0,89.0,0.07,0.13,0.2,0.07,0.2,0.12,0.16,0.28,0.12,0.28
70,Rodrigo es,29,26,14.0,"1,288",14.3,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,5.1,5.1,3.5,8.7,30.0,80.0,118.0,0.49,0.14,0.63,0.49,0.63,0.36,0.25,0.6,0.36,0.6,
71,Diego Llorente,DF,26,15.0,14,"1,204",13.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.5,1.3,7.0,26.0,1.0,0.07,0.0,0.07,0.07,0.07,0.06,0.04,0.1,0.06,0.1
72,Hélder Costa,"MF,FW",26,22.0,13,"1,156",12.8,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,2.2,2.2,0.6,2.8,47.0,28.0,84.0,0.23,0.23,0.47,0.23,0.47,0.17,0.04,0.22,0.17,0.22
73,Robin Koch,"DF,MF",24,17.0,13,"1,132",12.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.1,0.8,8.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
74,Jamie Shackleton,"MF,DF",20,13.0,3,461,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
75,Pablo Hernández,MF,35,16.0,3,427,4.7,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.7,1.8,33.0,70.0,34.0,0.0,0.42,0.42,0.0,0.42,0.23,0.15,0.38,0.23,0.38
76,Kiko Casilla,GK,33,3.0,3,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Gaetano Berardi,DF,31,2.0,1,113,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
78,Niall Huggins,DF,19,1.0,0,38,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Leif Davis,DF,20,2.0,0,33,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Mateusz Bogusz,"FW,MF",18,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Elia Caprile,GK,18,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Oliver Casey,DF,19,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Charlie Cresswell,DF,17,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Cody Drameh,"DF,MF",18,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Joe Gelhardt,FW,18,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,Sam Greenwood,"FW,MF",18,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,Jack Jenkins,MF,18,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,Crysencio Summerville,"FW,MF",18,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,Squad Total,418,"3,420",38.0,60,45,105.0,56.0,4.0,4.0,61.0,1.0,55.6,52.5,41.9,94.3,811.0,1633.0,1625.0,1.58,1.18,2.76,1.47,2.66,1.46,1.1,2.57,1.38,,,,
90,Opponent Total,418,"3,420",38.0,52,36,88.0,44.0,8.0,9.0,49.0,2.0,57.9,50.7,39.3,90.0,720.0,1201.0,1188.0,1.37,0.95,2.32,1.16,2.11,1.52,1.03,2.56,1.33,,,,
91,Stuart Dallas,"MF,DF",29.0,37.9,8.0,48.0,18.0,37.5,1.27,0.48,0.17,0.44,20.5,0.0,0.0,0.0,4.2,4.2,0.09,3.8,3.8,,,,,,,,,,,
92,Luke Ayling,DF,28.0,37.8,0.0,24.0,6.0,25.0,0.64,0.16,0.0,0.0,18.7,0.0,0.0,0.0,1.7,1.7,0.07,-1.7,-1.7,,,,,,,,,,,
93,Patrick Bamford,FW,26.0,33.9,17.0,105.0,46.0,43.8,3.1,1.36,0.14,0.33,13.2,0.0,2.0,2.0,18.2,16.6,0.16,-1.2,-1.6,,,,,,,,,,,
94,Illan Meslier,GK,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
95,Jack Harrison,"MF,FW",23.0,31.6,8.0,45.0,19.0,42.2,1.42,0.6,0.18,0.42,15.6,1.0,0.0,0.0,5.8,5.8,0.13,2.2,2.2,,,,,,,,,,,
96,Ezgjan Alioski,"DF,MF",28.0,27.3,2.0,25.0,8.0,32.0,0.91,0.29,0.08,0.25,19.0,0.0,0.0,0.0,1.6,1.6,0.06,0.4,0.4,,,,,,,,,,,
97,Kalvin Phillips,MF,24.0,27.0,1.0,15.0,5.0,33.3,0.56,0.19,0.07,0.2,27.5,3.0,0.0,0.0,0.5,0.5,0.04,0.5,0.5,,,,,,,,,,,
98,Mateusz Klich,MF,30.0,26.6,4.0,34.0,9.0,26.5,1.28,0.34,0.06,0.22,22.9,0.0,2.0,2.0,3.0,1.4,0.04,1.0,0.6,,,,,,,,,,,
99,Raphinha br,23,26.2,6.0,67.0,24.0,35.8,2.56,0.92,0.09,0.25,17.2,4.0,0.0,0.0,5.7,5.7,0.09,0.3,0.3,,,,,,,,,,,,
100,Liam Cooper,DF,28.0,24.3,1.0,15.0,8.0,53.3,0.62,0.33,0.07,0.13,8.9,0.0,0.0,0.0,1.8,1.8,0.12,-0.8,-0.8,,,,,,,,,,,
101,Pascal Struijk,"DF,MF",20.0,23.1,1.0,14.0,4.0,28.6,0.61,0.17,0.07,0.25,9.8,0.0,0.0,0.0,1.7,1.7,0.12,-0.7,-0.7,,,,,,,,,,,
102,Tyler Roberts,"MF,FW",21.0,14.9,1.0,26.0,12.0,46.2,1.75,0.81,0.04,0.08,19.4,0.0,0.0,0.0,1.8,1.8,0.07,-0.8,-0.8,,,,,,,,,,,
103,Rodrigo es,29,14.3,7.0,46.0,18.0,39.1,3.21,1.26,0.15,0.39,16.4,1.0,0.0,0.0,5.1,5.1,0.11,1.9,1.9,,,,,,,,,,,,
104,Diego Llorente,DF,26.0,13.4,1.0,8.0,3.0,37.5,0.6,0.22,0.13,0.33,17.4,0.0,0.0,0.0,0.8,0.8,0.1,0.2,0.2,,,,,,,,,,,
105,Hélder Costa,"MF,FW",26.0,12.8,3.0,16.0,6.0,37.5,1.25,0.47,0.19,0.5,14.8,0.0,0.0,0.0,2.2,2.2,0.14,0.8,0.8,,,,,,,,,,,
106,Robin Koch,"DF,MF",24.0,12.6,0.0,9.0,1.0,11.1,0.72,0.08,0.0,0.0,12.3,0.0,0.0,0.0,0.7,0.7,0.08,-0.7,-0.7,,,,,,,,,,,
107,Jamie Shackleton,"MF,DF",20.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
108,Pablo Hernández,MF,35.0,4.7,0.0,15.0,3.0,20.0,3.16,0.63,0.0,0.0,19.0,0.0,0.0,0.0,1.1,1.1,0.07,-1.1,-1.1,,,,,,,,,,,
109,Kiko Casilla,GK,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
110,Gaetano Berardi,DF,31.0,1.3,0.0,1.0,0.0,0.0,0.8,0.0,0.0,8.3,0.0,0.0,0.0,0.1,0.1,0.11,-0.1,-0.1,,,,,,,,,,,,
111,Niall Huggins,DF,19.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
112,Leif Davis,DF,20.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
113,Squad Total,60,518.0,193.0,37.3,13.63,5.08,0.11,0.29,16.9,9.0,4.0,4.0,55.6,52.5,0.1,4.4,,,,,,,,,,,,,,,
114,Opponent Total,52,549.0,189.0,34.4,14.45,4.97,0.08,0.23,18.0,20.0,8.0,9.0,57.9,50.7,0.09,-5.9,,,,,,,,,,,,,,,
