,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Max Aarons,DF,19,36.0,1711,1389,322.0,23.0,0.0,4.0,73.0,299.0,0.0,0.0,0.0,0.0,1332.0,0.0,65.0,,,,,,,,,,,,,
1,Tim Krul,GK,31,36.0,1583,1134,446.0,114.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.0,3.0,2.0,,,,,,,,,,,,,
2,Teemu Pukki,FW,29,32.1,539,472,67.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,424.0,0.0,25.0,,,,,,,,,,,,,
3,Kenny McLean,MF,27,33.0,1760,1664,88.0,48.0,9.0,24.0,53.0,19.0,19.0,8.0,10.0,1.0,1362.0,8.0,31.0,,,,,,,,,,,,,
4,Ben Godfrey,DF,21,29.4,1675,1634,40.0,29.0,1.0,28.0,3.0,11.0,0.0,0.0,0.0,0.0,1470.0,1.0,16.0,,,,,,,,,,,,,
5,Todd Cantwell,"FW,MF",21,27.7,1110,1066,38.0,13.0,3.0,12.0,24.0,15.0,4.0,0.0,1.0,0.0,886.0,6.0,27.0,,,,,,,,,,,,,
6,Emi Buendía,"FW,MF",22,27.4,1604,1393,202.0,69.0,17.0,17.0,164.0,24.0,109.0,56.0,50.0,1.0,1188.0,9.0,37.0,,,,,,,,,,,,,
7,Alexander Tettey,"MF,DF",33,26.0,1299,1280,19.0,16.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1142.0,0.0,18.0,,,,,,,,,,,,,
8,Jamal Lewis,DF,21,25.6,1333,1078,252.0,10.0,1.0,6.0,44.0,242.0,0.0,0.0,0.0,0.0,1052.0,3.0,41.0,,,,,,,,,,,,,
9,Christoph Zimmermann,DF,26,15.9,664,642,22.0,19.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,525.0,0.0,8.0,,,,,,,,,,,,,
10,Sam Byram,DF,25,14.4,771,632,137.0,11.0,0.0,0.0,7.0,126.0,0.0,0.0,0.0,0.0,609.0,2.0,15.0,,,,,,,,,,,,,
11,Onel Hernández,"FW,MF",26,15.4,345,335,10.0,0.0,0.0,0.0,26.0,8.0,1.0,0.0,0.0,0.0,247.0,0.0,13.0,,,,,,,,,,,,,
12,Grant Hanley,DF,27,14.0,661,631,27.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,3.0,3.0,,,,,,,,,,,,,
13,Marco Stiepermann,MF,28,13.1,413,390,21.0,0.0,5.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,290.0,2.0,18.0,,,,,,,,,,,,,
14,Tom Trybull,MF,26,12.6,615,599,16.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,6.0,,,,,,,,,,,,,
15,Ondrej Duda,MF,24,8.0,382,344,38.0,10.0,3.0,2.0,43.0,1.0,27.0,10.0,16.0,0.0,295.0,0.0,9.0,,,,,,,,,,,,,
16,Ibrahim Amadou,"DF,MF",26,8.4,374,364,9.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,324.0,1.0,3.0,,,,,,,,,,,,,
17,Lukas Rupp,"FW,MF",28,7.7,272,264,8.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,205.0,0.0,10.0,,,,,,,,,,,,,
18,Moritz Leitner,MF,26,7.6,579,545,28.0,22.0,1.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,498.0,6.0,12.0,,,,,,,,,,,,,
19,Timm Klose,DF,31,6.5,399,384,12.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,336.0,3.0,3.0,,,,,,,,,,,,,
20,Mario Vrančić,MF,30,7.1,463,445,15.0,12.0,3.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0,356.0,3.0,5.0,,,,,,,,,,,,,
21,Josip Drmić,FW,26,7.2,165,152,13.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,125.0,0.0,3.0,,,,,,,,,,,,,
22,Adam Idah,"FW,MF",18,2.5,49,44,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,,,,,,,,,,,,,
23,Michael McGovern,GK,35,1.8,51,32,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,,,,,,,,,,,,,
24,Ralf Fährmann,GK,30,0.2,10,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,
25,Dennis Srbeny,"MF,FW",25,0.5,18,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,,,,,,,,,,,,,
26,Josh Martin,"FW,MF",17,0.4,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,,,,,,,,,,,,,
27,Patrick Roberts,"FW,MF",22,0.3,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,
28,Akin Famewo,MF,20,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
29,Jordan Thomas,FW,18,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
30,Squad Total,18869,16961,1858.0,461,47,124.0,473.0,773.0,162.0,75.0,77.0,2.0,14965.0,50.0,,,,,,,,,,,,,,,,,
31,Opponent Total,19565,17728,1798.0,384,26,157.0,893.0,846.0,266.0,126.0,88.0,0.0,15431.0,39.0,,,,,,,,,,,,,,,,,
32,Max Aarons,DF,19,36.0,"3,240",90,94.7,36.0,36.0,90.0,36.0,0.0,0.0,0.5,23.0,71.0,-48.0,-1.33,-0.83,34.6,62.1,-27.5,-0.76,0.23,,,,,,,,
33,Tim Krul,GK,31,36.0,"3,240",90,94.7,36.0,36.0,90.0,36.0,0.0,0.0,0.58,25.0,68.0,-43.0,-1.19,1.81,33.7,62.0,-28.3,-0.79,-0.18,,,,,,,,
34,Teemu Pukki,FW,29,36.0,"2,886",80,84.4,32.1,33.0,86.0,22.0,3.0,19.0,1.0,0.58,24.0,59.0,-35.0,-1.09,1.27,32.7,54.7,-21.9,-0.68,0.59,,,,,,,
