,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Conor Coady,DF,25,38.0,1700,1655,37.0,33.0,3.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,1427.0,8.0,3.0,,,,,,,,,,,,,
1,Rui Patrício,GK,30,37.0,864,512,351.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,511.0,1.0,0.0,,,,,,,,,,,,,
2,Willy Boly,DF,27,35.2,1725,1686,32.0,29.0,2.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,1392.0,7.0,23.0,,,,,,,,,,,,,
3,Raúl Jiménez,FW,27,34.6,1097,1044,48.0,3.0,13.0,15.0,27.0,6.0,0.0,0.0,0.0,0.0,784.0,5.0,52.0,,,,,,,,,,,,,
4,Matt Doherty,"DF,MF",26,34.9,1838,1457,371.0,4.0,3.0,17.0,62.0,367.0,0.0,0.0,0.0,0.0,1324.0,10.0,55.0,,,,,,,,,,,,,
5,João Moutinho,MF,31,33.7,2072,1796,269.0,102.0,4.0,28.0,196.0,6.0,159.0,45.0,74.0,2.0,1649.0,7.0,26.0,,,,,,,,,,,,,
6,Ryan Bennett,DF,28,34.0,1405,1330,69.0,17.0,1.0,19.0,1.0,52.0,0.0,0.0,0.0,0.0,1090.0,6.0,8.0,,,,,,,,,,,,,
7,Rúben Neves,MF,21,33.4,1977,1893,75.0,71.0,11.0,61.0,26.0,2.0,2.0,2.0,0.0,0.0,1583.0,9.0,35.0,,,,,,,,,,,,,
8,Jonny Castro,"DF,MF",24,30.8,1405,1114,286.0,7.0,1.0,4.0,46.0,279.0,0.0,0.0,0.0,0.0,1099.0,5.0,45.0,,,,,,,,,,,,,
9,Diogo Jota,"FW,MF",21,26.2,789,752,33.0,0.0,3.0,1.0,36.0,4.0,0.0,0.0,0.0,0.0,574.0,4.0,29.0,,,,,,,,,,,,,
10,Leander Dendoncker,MF,23,16.3,615,614,1.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,484.0,0.0,13.0,,,,,,,,,,,,,
11,Hélder Costa,"FW,MF",24,14.9,493,484,9.0,2.0,3.0,0.0,50.0,1.0,6.0,2.0,1.0,1.0,364.0,0.0,24.0,,,,,,,,,,,,,
12,Romain Saïss,"MF,DF",28,12.8,760,726,31.0,20.0,0.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,578.0,3.0,17.0,,,,,,,,,,,,,
13,Adama Traoré,"FW,MF",22,10.0,326,300,25.0,0.0,1.0,0.0,35.0,20.0,0.0,0.0,0.0,0.0,228.0,1.0,17.0,,,,,,,,,,,,,
14,Rúben Vinagre,"DF,MF",19,7.9,420,336,81.0,0.0,1.0,0.0,52.0,79.0,2.0,1.0,0.0,0.0,296.0,3.0,18.0,,,,,,,,,,,,,
15,Ivan Cavaleiro,"FW,MF",24,7.7,357,329,26.0,1.0,1.0,0.0,54.0,7.0,17.0,9.0,7.0,0.0,246.0,2.0,17.0,,,,,,,,,,,,,
16,Morgan Gibbs-White,"MF,FW",18,7.4,336,315,19.0,4.0,4.0,4.0,17.0,0.0,9.0,4.0,5.0,0.0,272.0,2.0,7.0,,,,,,,,,,,,,
17,John Ruddy,GK,31,1.0,21,12,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,,,,,,,,,,,,
