,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Pontus Jansson,DF,30,36.9,1507,1448,55.0,40.0,1.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,1218.0,4.0,7.0,,,,,,,,,,,,,
1,Christian Nørgaard,MF,27,33.9,1685,1590,91.0,35.0,6.0,9.0,13.0,3.0,0.0,0.0,0.0,0.0,1337.0,4.0,28.0,,,,,,,,,,,,,
2,Bryan Mbeumo,FW,21,32.3,817,762,49.0,20.0,5.0,3.0,75.0,6.0,21.0,14.0,2.0,1.0,527.0,6.0,35.0,,,,,,,,,,,,,
3,Rico Henry,DF,24,30.8,1215,1092,120.0,5.0,0.0,0.0,74.0,115.0,0.0,0.0,0.0,0.0,876.0,3.0,40.0,,,,,,,,,,,,,
4,Ivan Toney,FW,25,32.3,779,756,17.0,4.0,16.0,2.0,28.0,12.0,0.0,0.0,0.0,0.0,440.0,6.0,28.0,,,,,,,,,,,,,
5,Ethan Pinnock,DF,28,29.9,1647,1391,248.0,46.0,0.0,8.0,21.0,202.0,0.0,0.0,0.0,0.0,1218.0,8.0,16.0,,,,,,,,,,,,,
6,Vitaly Janelt,MF,23,25.5,1005,941,60.0,28.0,4.0,8.0,40.0,11.0,12.0,10.0,2.0,0.0,755.0,4.0,17.0,,,,,,,,,,,,,
7,Sergi Canós,"DF,FW",24,23.1,774,726,46.0,10.0,5.0,3.0,87.0,17.0,17.0,10.0,4.0,0.0,449.0,2.0,41.0,,,,,,,,,,,,,
8,David Raya,GK,25,24.0,1085,798,280.0,78.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,7.0,3.0,,,,,,,,,,,,,
9,Kristoffer Ajer,DF,23,22.2,892,734,154.0,6.0,2.0,3.0,17.0,148.0,0.0,0.0,0.0,0.0,627.0,4.0,28.0,,,,,,,,,,,,,
10,Mathias Jensen,MF,25,17.8,795,689,101.0,38.0,3.0,11.0,79.0,5.0,47.0,23.0,15.0,4.0,574.0,5.0,13.0,,,,,,,,,,,,,
11,Yoane Wissa,FW,24,14.3,286,281,4.0,2.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,188.0,1.0,10.0,,,,,,,,,,,,,
12,Mads Roerslev,DF,22,13.8,358,332,25.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,230.0,1.0,16.0,,,,,,,,,,,,,
13,Álvaro Fernández,GK,23,12.0,517,396,120.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.0,0.0,,,,,,,,,,,,,
14,Frank Onyeka,MF,23,11.6,332,324,8.0,1.0,0.0,1.0,12.0,7.0,0.0,0.0,0.0,0.0,259.0,0.0,8.0,,,,,,,,,,,,,
15,Christian Eriksen,MF,29,10.4,639,524,111.0,43.0,4.0,8.0,86.0,5.0,54.0,21.0,22.0,4.0,478.0,4.0,7.0,,,,,,,,,,,,,
16,Shandon Baptiste,MF,23,10.1,308,305,3.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,257.0,0.0,3.0,,,,,,,,,,,,,
17,Mathias Jørgensen,DF,31,5.8,337,268,68.0,8.0,0.0,2.0,7.0,60.0,0.0,0.0,0.0,0.0,258.0,1.0,2.0,,,,,,,,,,,,,
18,Saman Ghoddos,"MF,DF",27,6.0,216,189,26.0,12.0,2.0,2.0,21.0,4.0,8.0,6.0,2.0,0.0,143.0,1.0,8.0,,,,,,,,,,,,,
19,Charlie Goode,DF,25,5.0,304,229,74.0,7.0,0.0,3.0,6.0,67.0,0.0,0.0,0.0,0.0,195.0,1.0,7.0,,,,,,,,,,,,,
20,Josh Dasilva,"MF,FW",22,2.9,93,88,5.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,75.0,0.0,2.0,,,,,,,,,,,,,
21,Jonas Lössl,GK,32,2.0,61,46,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,,,,,,,,,,,,,
22,Dominic Thompson,DF,21,1.6,41,38,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21.0,1.0,3.0,,,,,,,,,,,,,
23,Marcus Forss,"FW,MF",22,2.3,38,34,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,,,,,,,,,,,,,
24,Mads Bidstrup,MF,20,0.5,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,,,,,,,
25,Tariqe Fosu,DF,25,0.2,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,
26,Finley Stevens,DF,18,0.2,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,
27,Nathan Young-Coombes,MF,18,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
28,Squad Total,16272,14443,1763.0,432,50,70.0,640.0,778.0,159.0,84.0,47.0,9.0,11676.0,66.0,,,,,,,,,,,,,,,,,
29,Opponent Total,20238,18429,1738.0,405,73,104.0,812.0,774.0,229.0,128.0,69.0,2.0,15770.0,71.0,,,,,,,,,,,,,,,,,
30,Pontus Jansson,DF,30,37.0,"3,321",90,97.1,36.9,37.0,90.0,36.0,0.0,0.0,1.16,46.0,56.0,-10.0,-0.27,-2.09,44.1,48.0,-4.0,-0.11,-1.26,,,,,,,,
31,Christian Nørgaard,MF,27,35.0,"3,054",87,89.3,33.9,35.0,87.0,30.0,0.0,0.0,1.29,44.0,51.0,-7.0,-0.21,0.04,41.7,44.8,-3.0,-0.09,-0.17,,,,,,,,
32,Bryan Mbeumo,FW,21,35.0,"2,905",83,84.9,32.3,34.0,85.0,22.0,1.0,29.0,1.0,1.23,41.0,47.0,-6.0,-0.19,0.16,41.2,39.5,1.7,0.05,0.82,,,,,,,
33,Rico Henry,DF,24,34.0,"2,776",82,81.2,30.8,33.0,83.0,24.0,1.0,27.0,0.0,1.26,40.0,41.0,-1.0,-0.03,0.95,38.4,39.7,-1.3,-0.04,0.15,,,,,,,
