,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,George Baldock,DF,26,38.0,1522,1241,276.0,5.0,0.0,1.0,128.0,271.0,0.0,0.0,0.0,0.0,1143.0,5.0,70.0,,,,,,,,,,,,,
1,Enda Stevens,DF,29,37.2,1902,1581,315.0,11.0,2.0,5.0,123.0,304.0,0.0,0.0,0.0,0.0,1383.0,6.0,66.0,,,,,,,,,,,,,
2,Chris Basham,DF,31,36.0,1546,1349,190.0,18.0,0.0,10.0,51.0,172.0,0.0,0.0,0.0,0.0,1091.0,7.0,25.0,,,,,,,,,,,,,
3,Oliver Norwood,MF,28,34.3,2222,1987,225.0,99.0,1.0,70.0,198.0,7.0,119.0,86.0,14.0,8.0,1710.0,10.0,23.0,,,,,,,,,,,,,
4,Dean Henderson,GK,22,36.0,1045,657,383.0,122.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,5.0,0.0,,,,,,,,,,,,,
5,John Egan,DF,26,35.4,1302,1270,28.0,22.0,0.0,20.0,2.0,6.0,0.0,0.0,0.0,0.0,1040.0,4.0,3.0,,,,,,,,,,,,,
6,Jack O'Connell,DF,25,32.4,1683,1578,101.0,30.0,1.0,36.0,51.0,71.0,0.0,0.0,0.0,0.0,1214.0,4.0,24.0,,,,,,,,,,,,,
7,John Fleck,MF,27,28.0,1164,1021,134.0,29.0,3.0,5.0,149.0,7.0,80.0,55.0,3.0,10.0,842.0,9.0,33.0,,,,,,,,,,,,,
8,John Lundstram,MF,25,27.3,1245,1209,27.0,9.0,3.0,33.0,55.0,5.0,3.0,3.0,0.0,0.0,987.0,9.0,17.0,,,,,,,,,,,,,
9,Oliver McBurnie,FW,23,23.5,633,626,2.0,0.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,376.0,5.0,13.0,,,,,,,,,,,,,
10,David McGoldrick,FW,31,20.2,629,608,11.0,1.0,2.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,461.0,10.0,8.0,,,,,,,,,,,,,
11,Sander Berge,MF,21,10.5,392,384,8.0,6.0,0.0,3.0,22.0,2.0,0.0,0.0,0.0,0.0,298.0,0.0,7.0,,,,,,,,,,,,,
12,Lys Mousset,FW,23,13.8,246,231,14.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,170.0,1.0,10.0,,,,,,,,,,,,,
13,Billy Sharp,FW,33,11.7,224,210,13.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,158.0,1.0,10.0,,,,,,,,,,,,,
14,Callum Robinson,"FW,MF",24,7.5,154,142,12.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,120.0,0.0,3.0,,,,,,,,,,,,,
15,Ben Osborn,"MF,DF",24,6.6,258,243,13.0,1.0,0.0,2.0,16.0,9.0,3.0,1.0,1.0,0.0,176.0,2.0,13.0,,,,,,,,,,,,,
16,Jack Robinson,DF,25,5.6,274,247,27.0,8.0,0.0,3.0,6.0,19.0,0.0,0.0,0.0,0.0,203.0,0.0,5.0,,,,,,,,,,,,,
17,Luke Freeman,MF,27,4.1,148,141,7.0,0.0,1.0,1.0,15.0,0.0,7.0,5.0,0.0,0.0,112.0,0.0,6.0,,,,,,,,,,,,,
18,Muhamed Bešić,MF,26,2.8,107,105,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,4.0,,,,,,,,,,,,,
19,Phil Jagielka,DF,36,2.7,80,76,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,,,,,,,,,,,,,
20,Simon Moore,GK,29,2.0,48,25,23.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,,,,,,,,,,,,,
21,Richairo Živković,FW,22,1.2,19,16,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,,,,,,,,,,,,,
22,Leon Clarke,"FW,MF",34,0.4,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,
23,Jack Rodwell,MF,28,0.2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,
24,Ravel Morrison,MF,26,0.1,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,,,,,,,,,,,,,
25,Kieron Freeman,FW,27,0.1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,
26,Squad Total,16858,14962,1818.0,375,15,206.0,866.0,882.0,212.0,150.0,18.0,18.0,12125.0,78.0,,,,,,,,,,,,,,,,,
27,Opponent Total,22602,20552,1993.0,455,48,210.0,761.0,946.0,218.0,99.0,72.0,9.0,17999.0,57.0,,,,,,,,,,,,,,,,,
28,George Baldock,DF,26,38.0,"3,420",90,100.0,38.0,38.0,90.0,38.0,0.0,0.0,1.42,39.0,39.0,0.0,0.0,43.0,51.0,-7.9,-0.21,,,,,,,,,,
