,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Pierre Højbjerg,MF,24,38.0,2783,2668,110.0,100.0,2.0,19.0,6.0,7.0,0.0,0.0,0.0,0.0,2455.0,5.0,23.0,,,,,,,,,,,,,
1,Hugo Lloris,GK,33,38.0,1079,699,379.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,1.0,0.0,,,,,,,,,,,,,
2,Son Heung-min,FW,28,34.6,1223,1061,155.0,36.0,1.0,11.0,148.0,11.0,96.0,57.0,32.0,0.0,929.0,7.0,32.0,,,,,,,,,,,,,
3,Harry Kane,FW,27,34.2,965,926,32.0,12.0,6.0,22.0,38.0,12.0,0.0,0.0,0.0,0.0,652.0,7.0,31.0,,,,,,,,,,,,,
4,Eric Dier,DF,26,28.0,1802,1757,43.0,37.0,1.0,21.0,5.0,6.0,0.0,0.0,0.0,0.0,1493.0,2.0,13.0,,,,,,,,,,,,,
5,Tanguy Ndombele,MF,23,23.2,1186,1142,40.0,19.0,8.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,1008.0,4.0,21.0,,,,,,,,,,,,,
6,Sergio Reguilón,DF,23,24.9,1445,1245,197.0,15.0,0.0,9.0,62.0,180.0,2.0,1.0,0.0,0.0,1092.0,3.0,37.0,,,,,,,,,,,,,
7,Toby Alderweireld,DF,31,24.9,1453,1377,74.0,61.0,2.0,16.0,1.0,13.0,0.0,0.0,0.0,0.0,1199.0,2.0,9.0,,,,,,,,,,,,,
8,Serge Aurier,DF,27,17.8,980,823,157.0,4.0,1.0,1.0,35.0,153.0,0.0,0.0,0.0,0.0,772.0,0.0,32.0,,,,,,,,,,,,,
9,Davinson Sánchez,DF,24,16.5,1027,1003,24.0,23.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,868.0,0.0,9.0,,,,,,,,,,,,,
10,Moussa Sissoko,MF,30,17.6,811,758,52.0,12.0,0.0,7.0,9.0,40.0,0.0,0.0,0.0,0.0,679.0,1.0,10.0,,,,,,,,,,,,,
11,Lucas Moura,"FW,MF",27,15.7,602,577,22.0,5.0,1.0,1.0,26.0,4.0,10.0,6.0,3.0,0.0,437.0,3.0,25.0,,,,,,,,,,,,,
12,Ben Davies,DF,27,15.0,817,665,150.0,12.0,0.0,2.0,33.0,137.0,1.0,1.0,0.0,0.0,627.0,2.0,21.0,,,,,,,,,,,,,
13,Matt Doherty,DF,28,13.8,841,700,139.0,7.0,0.0,4.0,31.0,132.0,0.0,0.0,0.0,0.0,657.0,2.0,20.0,,,,,,,,,,,,,
14,Steven Bergwijn,"FW,MF",22,13.4,430,421,9.0,2.0,0.0,1.0,13.0,1.0,4.0,3.0,0.0,0.0,350.0,0.0,8.0,,,,,,,,,,,,,
15,Gareth Bale,FW,31,10.2,416,386,29.0,7.0,2.0,12.0,40.0,9.0,13.0,11.0,1.0,0.0,285.0,1.0,14.0,,,,,,,,,,,,,
16,Harry Winks,MF,24,9.6,683,666,17.0,15.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,579.0,0.0,7.0,,,,,,,,,,,,,
17,Joe Rodon,DF,22,8.1,429,427,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,2.0,,,,,,,,,,,,,
18,Dele Alli,MF,24,6.9,345,316,27.0,8.0,1.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,275.0,2.0,12.0,,,,,,,,,,,,,
19,Japhet Tanganga,DF,21,5.4,239,201,38.0,2.0,1.0,2.0,4.0,36.0,0.0,0.0,0.0,0.0,195.0,0.0,6.0,,,,,,,,,,,,,
20,Érik Lamela,"FW,MF",28,8.0,363,328,34.0,8.0,1.0,2.0,23.0,1.0,16.0,12.0,1.0,0.0,284.0,1.0,11.0,,,,,,,,,,,,,
21,Carlos Vinícius,FW,25,3.4,48,46,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,,,,,,,,,,,,,
22,Dane Scarlett,FW,16,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
23,Squad Total,20571,18738,1788.0,524,28,147.0,526.0,750.0,168.0,117.0,37.0,0.0,16508.0,45.0,,,,,,,,,,,,,,,,,
24,Opponent Total,19385,17666,1643.0,463,11,109.0,754.0,656.0,201.0,92.0,65.0,12.0,15362.0,76.0,,,,,,,,,,,,,,,,,
25,Pierre Højbjerg,MF,24,38.0,"3,420",90,100.0,38.0,38.0,90.0,38.0,0.0,0.0,1.63,68.0,45.0,23.0,0.61,53.1,49.1,4.0,0.1,,,,,,,,,,
26,Hugo Lloris,GK,33,38.0,"3,420",90,100.0,38.0,38.0,90.0,38.0,0.0,0.0,1.63,68.0,45.0,23.0,0.61,53.1,49.1,4.0,0.1,,,,,,,,,,
27,Son Heung-min,FW,28,37.0,"3,114",84,91.1,34.6,36.0,85.0,23.0,1.0,45.0,0.0,1.59,61.0,36.0,25.0,0.72,1.31,46.4,43.6,2.9,0.08,-0.25,,,,,,,
28,Harry Kane,FW,27,35.0,"3,082",88,90.1,34.2,35.0,88.0,30.0,0.0,0.0,1.69,65.0,39.0,26.0,0.76,1.56,50.6,43.6,7.0,0.21,1.02,,,,,,,,
29,Eric Dier,DF,26,28.0,"2,520",90,73.7,28.0,28.0,90.0,28.0,0.0,9.0,1.5,45.0,34.0,11.0,0.39,-0.81,36.8,35.8,1.0,0.04,-0.26,,,,,,,,
30,Tanguy Ndombele,MF,23,33.0,"2,091",63,61.1,23.2,28.0,72.0,6.0,5.0,13.0,3.0,1.52,38.0,24.0,14.0,0.6,-0.01,27.1,31.9,-4.8,-0.21,-0.8,,,,,,,
31,Sergio Reguilón,DF,23,27.0,"2,244",83,65.6,24.9,26.0,86.0,20.0,1.0,15.0,4.0,1.7,51.0,31.0,20.0,0.8,0.57,36.3,31.6,4.7,0.19,0.25,,,,,,,
32,Toby Alderweireld,DF,31,25.0,"2,240",90,65.5,24.9,25.0,90.0,24.0,0.0,10.0,1.8,44.0,25.0,19.0,0.76,0.46,33.9,29.4,4.5,0.18,0.23,,,,,,,,
33,Serge Aurier,DF,27,19.0,"1,605",84,46.9,17.8,19.0,84.0,15.0,0.0,6.0,1.53,35.0,22.0,13.0,0.73,0.23,22.4,23.8,-1.4,-0.08,-0.34,,,,,,,,
34,Davinson Sánchez,DF,24,18.0,"1,486",83,43.5,16.5,17.0,87.0,16.0,1.0,1.0,10.0,1.78,38.0,22.0,16.0,0.97,0.64,28.5,21.5,7.0,0.42,0.56,,,,,,,
35,Moussa Sissoko,MF,30,25.0,"1,585",63,46.3,17.6,15.0,89.0,14.0,10.0,25.0,10.0,1.56,22.0,22.0,0.0,0.0,-1.13,19.8,22.4,-2.6,-0.15,-0.47,,,,,,,
36,Lucas Moura,"FW,MF",27,30.0,"1,411",47,41.3,15.7,14.0,77.0,7.0,16.0,21.0,7.0,1.67,29.0,18.0,11.0,0.7,0.16,23.5,18.4,5.2,0.33,0.38,,,,,,,
37,Ben Davies,DF,27,20.0,"1,346",67,39.4,15.0,14.0,90.0,14.0,6.0,14.0,9.0,1.7,21.0,16.0,5.0,0.33,-0.45,18.3,18.8,-0.6,-0.04,-0.23,,,,,,,
38,Matt Doherty,DF,28,17.0,"1,240",73,36.3,13.8,13.0,89.0,11.0,4.0,22.0,11.0,1.88,26.0,15.0,11.0,0.8,0.3,20.5,16.1,4.4,0.32,0.34,,,,,,,
39,Steven Bergwijn,"FW,MF",22,21.0,"1,208",58,35.3,13.4,13.0,79.0,2.0,8.0,22.0,5.0,1.67,21.0,15.0,6.0,0.45,-0.24,12.7,20.0,-7.3,-0.55,-1.01,,,,,,,
40,Gareth Bale,FW,31,20.0,920,46,26.9,10.2,10.0,71.0,0.0,10.0,21.0,10.0,1.45,21.0,12.0,9.0,0.88,0.38,15.9,9.4,6.5,0.63,0.73,,,,,,,
41,Harry Winks,MF,24,15.0,861,57,25.2,9.6,9.0,79.0,4.0,6.0,25.0,15.0,1.67,22.0,16.0,6.0,0.63,0.03,17.7,11.4,6.3,0.66,0.74,,,,,,,
42,Joe Rodon,DF,22,12.0,733,61,21.4,8.1,8.0,90.0,8.0,4.0,3.0,9.0,1.75,12.0,12.0,0.0,0.0,-0.77,9.3,13.9,-4.7,-0.57,-0.86,,,,,,,
43,Dele Alli,MF,24,15.0,620,41,18.1,6.9,7.0,70.0,1.0,8.0,16.0,8.0,1.33,11.0,9.0,2.0,0.29,-0.38,11.0,8.8,2.1,0.31,0.25,,,,,,,
44,Japhet Tanganga,DF,21,6.0,487,81,14.2,5.4,6.0,81.0,4.0,0.0,8.0,1.17,7.0,8.0,-1.0,-0.18,-0.92,9.2,9.1,0.1,0.02,-0.1,,,,,,,,
45,Érik Lamela,"FW,MF",28,23.0,717,31,21.0,8.0,5.0,61.0,0.0,18.0,23.0,5.0,1.52,16.0,17.0,-1.0,-0.13,-0.92,14.2,13.4,0.8,0.1,0.0,,,,,,,
46,Carlos Vinícius,FW,25,9.0,308,34,9.0,3.4,3.0,75.0,2.0,6.0,14.0,16.0,1.89,5.0,2.0,3.0,0.88,0.3,4.8,5.1,-0.3,-0.09,-0.21,,,,,,,
47,Dane Scarlett,FW,16,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,-0.61,0.0,0.0,0.0,0.0,-0.1,,,,,,,,
48,Alfie Devine,MF,15,0.0,0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
49,Gedson Fernandes,MF,21,0.0,0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
50,Joe Hart,GK,33,0.0,0,0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,
51,Nile John,MF,17,0.0,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
52,Squad Total,"3,420",90,100.0,38.0,418,85.0,305.0,112.0,20.0,204.0,1.63,68.0,45.0,23.0,0.61,53.1,49.1,4.0,,,,,,,,,,,,,
53,Opponent Total,"3,420",90,100.0,38.0,418,85.0,313.0,104.0,18.0,210.0,1.16,45.0,68.0,-23.0,-0.61,49.1,53.1,-4.0,,,,,,,,,,,,,
54,Pierre Højbjerg,MF,24,38.0,38,"3,420",38.0,2.0,4.0,6.0,2.0,0.0,0.0,9.0,0.0,1.1,1.1,1.6,2.7,36.0,218.0,26.0,0.05,0.11,0.16,0.05,0.16,0.03,0.04,0.07,0.03,0.07
55,Hugo Lloris,GK,33,38.0,38,"3,420",38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Son Heung-min,FW,28,37.0,36,"3,114",34.6,17.0,10.0,27.0,16.0,1.0,1.0,0.0,0.0,9.7,8.9,8.4,17.4,88.0,87.0,266.0,0.49,0.29,0.78,0.46,0.75,0.28,0.24,0.52,0.26,0.5
