,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Michael Keane,DF,27.0,33.2,1943,1890,50.0,40.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1691.0,3.0,13.0,,,,,,,,,,,,,
1,Richarlison br,23,31.8,791.0,775,13,2.0,6.0,1.0,37.0,2.0,0.0,0.0,0.0,0.0,526.0,3.0,53.0,,,,,,,,,,,,,,
2,Dominic Calvert-Lewin,FW,23.0,31.9,691,681,5.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,0.0,0.0,469.0,5.0,22.0,,,,,,,,,,,,,
3,Jordan Pickford,GK,26.0,30.5,1154,850,299.0,101.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0,5.0,1.0,,,,,,,,,,,,,
4,Lucas Digne,"DF,MF",27.0,29.8,1736,1373,355.0,64.0,0.0,8.0,215.0,247.0,44.0,23.0,17.0,1.0,1231.0,8.0,52.0,,,,,,,,,,,,,
5,Ben Godfrey,DF,22.0,29.8,1329,1211,117.0,10.0,1.0,4.0,6.0,103.0,0.0,0.0,0.0,0.0,1109.0,1.0,25.0,,,,,,,,,,,,,
6,Abdoulaye Doucouré,MF,27.0,27.1,1354,1339,11.0,10.0,3.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,1141.0,4.0,28.0,,,,,,,,,,,,,
7,Mason Holgate,DF,23.0,25.4,1256,1098,155.0,29.0,1.0,15.0,26.0,124.0,0.0,0.0,0.0,0.0,961.0,3.0,14.0,,,,,,,,,,,,,
8,Gylfi Sigurðsson,"MF,FW",30.0,25.0,963,827,130.0,34.0,2.0,1.0,100.0,4.0,60.0,40.0,16.0,2.0,758.0,6.0,19.0,,,,,,,,,,,,,
9,Allan br,29,22.8,1068.0,1029,35,22.0,1.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,908.0,4.0,18.0,,,,,,,,,,,,,,
10,Yerry Mina,DF,25.0,21.5,1259,1226,32.0,28.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1134.0,1.0,6.0,,,,,,,,,,,,,
11,James Rodríguez,"FW,MF",29.0,19.6,1149,993,153.0,45.0,8.0,25.0,88.0,27.0,58.0,28.0,20.0,0.0,901.0,3.0,15.0,,,,,,,,,,,,,
12,Séamus Coleman,"DF,MF",31.0,17.9,765,678,85.0,2.0,0.0,7.0,35.0,83.0,0.0,0.0,0.0,0.0,620.0,2.0,18.0,,,,,,,,,,,,,
13,André Gomes,MF,27.0,17.4,908,887,14.0,8.0,2.0,16.0,23.0,2.0,3.0,2.0,0.0,0.0,752.0,7.0,11.0,,,,,,,,,,,,,
14,Alex Iwobi,"FW,MF",24.0,17.1,698,656,37.0,1.0,2.0,8.0,69.0,29.0,0.0,0.0,0.0,0.0,528.0,5.0,20.0,,,,,,,,,,,,,
15,Tom Davies,MF,22.0,15.8,706,696,9.0,5.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,572.0,1.0,24.0,,,,,,,,,,,,,
16,Robin Olsen,GK,30.0,7.0,200,128,71.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,1.0,0.0,,,,,,,,,,,,,
17,Bernard br,27,5.1,270.0,263,5,1.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,219.0,2.0,10.0,,,,,,,,,,,,,,
18,Fabian Delph,"MF,DF",30.0,3.0,233,223,10.0,1.0,0.0,1.0,7.0,9.0,0.0,0.0,0.0,0.0,204.0,0.0,3.0,,,,,,,,,,,,,
19,Anthony Gordon,"FW,MF",19.0,1.0,27,25,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,,,,,,,,,,,,
20,Niels Nkounkou,"DF,FW",19.0,0.9,36,32,4.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,,,,,,,,,,,,,
21,Jonjoe Kenny,DF,23.0,0.9,59,46,13.0,2.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,47.0,0.0,3.0,,,,,,,,,,,,,
22,Joshua King,"MF,FW",28.0,1.6,50,50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0,,,,,,,,,,,,,
23,Cenk Tosun,FW,29.0,0.5,15,13,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,,,,,,,,,,,,,
24,João Virgínia,GK,20.0,0.5,16,12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,,,,,,,,,,,,,
25,Moise Kean,"FW,MF",20.0,0.2,8,8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,,,,,,,,,,,,,
26,Theo Walcott,FW,31.0,0.1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,
27,Jean-Philippe Gbamin,MF,24.0,0.1,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,,,,,,,,,,,,,
28,Nathan Broadhead,FW,22.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,
29,Squad Total,18696,17021.0,1610.0,426,28,121.0,662.0,660.0,167.0,93.0,53.0,3.0,14792.0,65.0,,,,,,,,,,,,,,,,,
30,Opponent Total,21555,19747.0,1766.0,423,28,136.0,746.0,794.0,226.0,101.0,69.0,9.0,17667.0,42.0,,,,,,,,,,,,,,,,,
31,Michael Keane,DF,27,35,"2,991",85.0,87.5,33.2,33.0,89.0,32.0,2.0,23.0,2.0,1.6,42.0,43.0,-1.0,-0.03,-0.03,42.3,42.9,-0.6,-0.02,0.8,,,,,,,
32,Richarlison br,23,34,"2,861",84,83.7,31.8,33.0,86.0,21.0,1.0,15.0,0.0,1.65,40.0,38.0,2.0,0.06,0.55,39.9,40.6,-0.7,-0.02,0.58,,,,,,,,
33,Dominic Calvert-Lewin,FW,23,33,"2,871",87.0,83.9,31.9,32.0,89.0,26.0,1.0,29.0,0.0,1.64,41.0,39.0,2.0,0.06,0.55,40.7,41.8,-1.1,-0.03,0.52,,,,,,,
34,Jordan Pickford,GK,26,31,"2,742",88.0,80.2,30.5,31.0,88.0,30.0,0.0,2.0,1.61,38.0,39.0,-1.0,-0.03,-0.03,35.7,38.5,-2.8,-0.09,0.12,,,,,,,,
35,Lucas Digne,"DF,MF",27,30,"2,681",89.0,78.4,29.8,30.0,89.0,29.0,0.0,0.0,1.53,39.0,42.0,-3.0,-0.1,-0.34,36.4,37.8,-1.3,-0.04,0.34,,,,,,,,
36,Ben Godfrey,DF,22,31,"2,685",87.0,78.5,29.8,29.0,90.0,29.0,2.0,38.0,2.0,1.52,31.0,35.0,-4.0,-0.13,-0.5,31.8,39.4,-7.6,-0.26,-0.65,,,,,,,
37,Abdoulaye Doucouré,MF,27,29,"2,443",84.0,71.4,27.1,29.0,84.0,20.0,0.0,1.0,1.69,35.0,36.0,-1.0,-0.04,-0.04,33.3,36.4,-3.1,-0.11,0.01,,,,,,,,
38,Mason Holgate,DF,23,28,"2,287",82.0,66.9,25.4,26.0,87.0,22.0,2.0,15.0,3.0,1.5,26.0,32.0,-6.0,-0.24,-0.63,26.6,33.5,-6.9,-0.27,-0.46,,,,,,,
39,Gylfi Sigurðsson,"MF,FW",30,36,"2,253",63.0,65.9,25.0,24.0,81.0,12.0,12.0,25.0,2.0,1.64,29.0,29.0,0.0,0.0,0.08,25.8,31.2,-5.4,-0.21,-0.29,,,,,,,
40,Allan br,29,24,"2,051",85,60.0,22.8,23.0,88.0,21.0,1.0,33.0,2.0,1.54,27.0,30.0,-3.0,-0.13,-0.26,29.5,30.1,-0.6,-0.03,0.23,,,,,,,,
41,Yerry Mina,DF,25,24,"1,937",81.0,56.6,21.5,23.0,84.0,20.0,1.0,2.0,6.0,1.96,33.0,22.0,11.0,0.51,1.24,27.9,25.6,2.2,0.1,0.51,,,,,,,
42,James Rodríguez,"FW,MF",29,23,"1,764",77.0,51.6,19.6,21.0,82.0,7.0,2.0,25.0,1.0,1.35,29.0,27.0,2.0,0.1,0.27,25.6,26.4,-0.8,-0.04,0.15,,,,,,,
43,Séamus Coleman,"DF,MF",31,25,"1,613",65.0,47.2,17.9,18.0,81.0,12.0,7.0,23.0,3.0,1.56,23.0,19.0,4.0,0.22,0.47,21.8,21.1,0.7,0.04,0.29,,,,,,,
44,André Gomes,MF,27,28,"1,570",56.0,45.9,17.4,17.0,76.0,7.0,11.0,26.0,6.0,1.61,24.0,22.0,2.0,0.11,0.26,23.3,23.4,-0.1,-0.01,0.21,,,,,,,
45,Alex Iwobi,"FW,MF",24,30,"1,542",51.0,45.1,17.1,17.0,75.0,5.0,13.0,20.0,5.0,1.53,24.0,21.0,3.0,0.18,0.37,22.3,23.9,-1.6,-0.09,0.05,,,,,,,
46,Tom Davies,MF,22,25,"1,423",57.0,41.6,15.8,17.0,79.0,8.0,8.0,9.0,10.0,1.76,18.0,23.0,-5.0,-0.32,-0.5,17.1,23.2,-6.2,-0.39,-0.47,,,,,,,
47,Robin Olsen,GK,30,7,630,90.0,18.4,7.0,7.0,90.0,7.0,0.0,21.0,1.29,9.0,9.0,0.0,0.0,0.03,9.1,11.2,-2.1,-0.3,-0.23,,,,,,,,
48,Bernard br,27,12,455,38,13.3,5.1,3.0,79.0,1.0,9.0,24.0,21.0,0.5,4.0,7.0,-3.0,-0.59,-0.65,3.7,7.8,-4.1,-0.81,-0.8,,,,,,,,
49,Fabian Delph,"MF,DF",30,8,266,33.0,7.8,3.0,2.0,59.0,1.0,6.0,25.0,7.0,1.25,3.0,6.0,-3.0,-1.02,-1.07,3.0,5.0,-2.0,-0.67,-0.6,,,,,,,
50,Anthony Gordon,"FW,MF",19,3,88,29.0,2.6,1.0,1.0,54.0,0.0,2.0,17.0,8.0,2.0,0.0,0.0,0.0,0.0,0.03,0.7,0.9,-0.3,-0.28,-0.17,,,,,,,
51,Niels Nkounkou,"DF,FW",19,2,81,41.0,2.4,0.9,1.0,68.0,0.0,1.0,13.0,24.0,0.0,0.0,1.0,-1.0,-1.11,-1.11,0.5,2.4,-2.0,-2.17,-2.1,,,,,,,
52,Jonjoe Kenny,DF,23,4,79,20.0,2.3,0.9,1.0,76.0,0.0,3.0,1.0,7.0,2.25,0.0,1.0,-1.0,-1.14,-1.14,0.5,2.1,-1.5,-1.78,-1.7,,,,,,,
53,Joshua King,"MF,FW",28,11,148,13.0,4.3,1.6,0.0,0.0,11.0,13.0,5.0,1.27,1.0,2.0,-1.0,-0.61,-0.61,1.8,2.5,-0.6,-0.38,-0.27,,,,,,,,
54,Cenk Tosun,FW,29,5,48,10.0,1.4,0.5,0.0,0.0,5.0,10.0,6.0,0.8,1.0,3.0,-2.0,-3.75,-3.78,1.6,2.2,-0.5,-1.03,-0.92,,,,,,,,
55,João Virgínia,GK,20,1,48,48.0,1.4,0.5,0.0,0.0,1.0,48.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.8,0.4,0.5,0.89,1.02,,,,,,,,
56,Moise Kean,"FW,MF",20,2,15,8.0,0.4,0.2,0.0,0.0,2.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.1,0.7,0.82,,,,,,,,
57,Theo Walcott,FW,31,1,13,13.0,0.4,0.1,0.0,0.0,1.0,13.0,1.0,3.0,0.0,1.0,-1.0,-6.92,-6.92,0.0,0.2,-0.2,-1.51,-1.39,,,,,,,,
58,Jean-Philippe Gbamin,MF,24,1,12,12.0,0.4,0.1,0.0,0.0,1.0,12.0,0.0,1.0,0.0,1.0,-1.0,-7.5,-7.5,0.2,0.3,-0.1,-0.93,-0.81,,,,,,,,
59,Nathan Broadhead,FW,22,1,3,3.0,0.1,0.0,0.0,0.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.03,0.1,0.1,-0.1,-2.82,-2.7,,,,,,,,
60,Kyle Alex,ENG,DF,19,0,0.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
61,Ryan Astley,DF,18,0,0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
62,Jarrad Branthwaite,DF,18,0,0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
