,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Robin Koch,DF,26.0,35.3,1594,1544,46.0,46.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1229.0,4.0,25.0,,,,,,,,,,,,,
1,Illan Meslier,GK,22.0,34.0,1039,705,331.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,3.0,2.0,,,,,,,,,,,,,
2,Jack Harrison,"FW,MF",25.0,30.1,1150,1012,131.0,38.0,4.0,11.0,186.0,24.0,68.0,34.0,21.0,3.0,732.0,7.0,55.0,,,,,,,,,,,,,
3,Marc Roca,MF,25.0,25.7,1295,1188,102.0,55.0,7.0,10.0,76.0,3.0,40.0,20.0,16.0,0.0,978.0,5.0,17.0,,,,,,,,,,,,,
4,Brenden Aaronson,"MF,FW",21.0,26.4,797,711,85.0,26.0,8.0,2.0,72.0,5.0,38.0,17.0,14.0,1.0,592.0,1.0,27.0,,,,,,,,,,,,,
5,Pascal Struijk,DF,22.0,24.4,1320,1065,250.0,28.0,0.0,3.0,21.0,222.0,0.0,0.0,0.0,0.0,1046.0,5.0,26.0,,,,,,,,,,,,,
6,Tyler Adams,MF,23.0,24.0,1343,1271,72.0,58.0,1.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,1108.0,0.0,24.0,,,,,,,,,,,,,
7,Rodrigo es,31,21.5,550.0,492,53,0.0,4.0,10.0,21.0,7.0,2.0,0.0,0.0,0.0,389.0,5.0,9.0,,,,,,,,,,,,,,
8,Luke Ayling,DF,30.0,22.8,1132,912,212.0,22.0,0.0,11.0,62.0,190.0,0.0,0.0,0.0,0.0,786.0,8.0,46.0,,,,,,,,,,,,,
9,Rasmus Nissen,DF,25.0,21.8,1044,861,181.0,7.0,0.0,3.0,35.0,174.0,0.0,0.0,0.0,0.0,740.0,2.0,38.0,,,,,,,,,,,,,
10,Patrick Bamford,FW,28.0,16.8,333,294,38.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,229.0,1.0,10.0,,,,,,,,,,,,,
11,Weston McKennie,MF,23.0,16.0,628,589,36.0,8.0,4.0,6.0,9.0,26.0,0.0,0.0,0.0,0.0,472.0,3.0,16.0,,,,,,,,,,,,,
12,Liam Cooper,DF,30.0,15.8,789,756,33.0,29.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,620.0,0.0,3.0,,,,,,,,,,,,,
13,Junior Firpo,DF,25.0,15.2,621,505,114.0,8.0,1.0,1.0,12.0,106.0,0.0,0.0,0.0,0.0,454.0,2.0,18.0,,,,,,,,,,,,,
14,Degnand Gnonto,"FW,MF",18.0,15.0,512,482,26.0,1.0,4.0,0.0,42.0,13.0,10.0,2.0,1.0,0.0,370.0,4.0,35.0,,,,,,,,,,,,,
15,Maximilian Wöber,DF,24.0,14.1,684,638,43.0,13.0,0.0,2.0,7.0,30.0,0.0,0.0,0.0,0.0,483.0,3.0,10.0,,,,,,,,,,,,,
16,Luis Sinisterra,FW,23.0,9.6,339,336,3.0,0.0,2.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,273.0,0.0,9.0,,,,,,,,,,,,,
17,Crysencio Summerville,FW,20.0,15.8,411,402,6.0,1.0,1.0,1.0,14.0,1.0,3.0,0.0,0.0,0.0,308.0,3.0,15.0,,,,,,,,,,,,,
18,Diego Llorente,DF,28.0,7.2,429,417,11.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,356.0,1.0,2.0,,,,,,,,,,,,,
19,Adam Forshaw,MF,30.0,5.3,244,222,22.0,7.0,0.0,2.0,20.0,2.0,9.0,6.0,2.0,0.0,196.0,0.0,4.0,,,,,,,,,,,,,
20,Joel Robles,GK,32.0,4.0,122,70,52.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,,,,,,,,,,,,,
21,Sam Greenwood,"MF,FW",20.0,4.7,186,143,43.0,15.0,0.0,1.0,43.0,2.0,26.0,13.0,13.0,0.0,107.0,0.0,2.0,,,,,,,,,,,,,
22,Daniel James,FW,24.0,2.2,40,40,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.0,,,,,,,,,,,,,
23,Georginio Rutter,"FW,MF",20.0,3.0,62,59,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,5.0,,,,,,,,,,,,,
24,Joe Gelhardt,FW,20.0,2.4,67,62,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,4.0,,,,,,,,,,,,,
25,Cody Drameh,DF,20.0,0.8,38,31,7.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,,,,,,,,,,,,,
26,Mateusz Klich,"MF,FW",32.0,3.1,148,139,9.0,2.0,0.0,0.0,8.0,4.0,3.0,1.0,1.0,0.0,108.0,0.0,7.0,,,,,,,,,,,,,
27,Mateo Joseph,"FW,MF",18.0,0.3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,
28,Darko Gyabi,FW,18.0,0.1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,
29,Squad Total,16924,14953.0,1911.0,484,41,87.0,653.0,837.0,199.0,93.0,68.0,4.0,12437.0,60.0,,,,,,,,,,,,,,,,,
30,Opponent Total,19538,17541.0,1911.0,492,69,131.0,612.0,866.0,182.0,87.0,61.0,6.0,15111.0,86.0,,,,,,,,,,,,,,,,,
31,Robin Koch,DF,26,36,"3,175",88.0,92.8,35.3,36.0,88.0,33.0,0.0,1.0,0.86,46.0,74.0,-28.0,-0.79,-0.06,45.0,63.7,-18.7,-0.53,-0.13,,,,,,,,
32,Illan Meslier,GK,22,34,"3,060",90.0,89.5,34.0,34.0,90.0,34.0,0.0,4.0,0.88,43.0,67.0,-24.0,-0.71,0.79,42.7,57.9,-15.2,-0.45,0.72,,,,,,,,
33,Jack Harrison,"FW,MF",25,36,"2,708",75.0,79.2,30.1,34.0,78.0,11.0,2.0,27.0,1.0,0.86,35.0,55.0,-20.0,-0.66,0.6,37.4,50.5,-13.1,-0.43,0.42,,,,,,,
34,Marc Roca,MF,25,32,"2,315",72.0,67.7,25.7,29.0,78.0,12.0,3.0,19.0,3.0,0.91,33.0,60.0,-27.0,-1.05,-0.81,31.4,48.1,-16.7,-0.65,-0.39,,,,,,,
35,Brenden Aaronson,"MF,FW",21,36,"2,372",66.0,69.4,26.4,28.0,78.0,8.0,8.0,22.0,2.0,0.86,35.0,58.0,-23.0,-0.87,-0.27,33.3,49.8,-16.5,-0.63,-0.35,,,,,,,
36,Pascal Struijk,DF,22,29,"2,200",76.0,64.3,24.4,26.0,84.0,20.0,3.0,7.0,5.0,0.9,33.0,52.0,-19.0,-0.78,0.03,31.7,42.7,-11.0,-0.45,0.2,,,,,,,
37,Tyler Adams,MF,23,24,"2,156",90.0,63.0,24.0,24.0,90.0,23.0,0.0,0.0,0.96,28.0,36.0,-8.0,-0.33,1.23,30.2,33.0,-2.9,-0.12,1.09,,,,,,,,
38,Rodrigo es,31,31,"1,935",62,56.6,21.5,23.0,74.0,7.0,8.0,28.0,0.0,0.87,28.0,43.0,-15.0,-0.7,0.21,26.4,37.5,-11.1,-0.52,0.01,,,,,,,,
39,Luke Ayling,DF,30,29,"2,054",71.0,60.1,22.8,22.0,89.0,21.0,7.0,14.0,4.0,0.79,27.0,48.0,-21.0,-0.92,-0.33,27.7,43.5,-15.8,-0.69,-0.43,,,,,,,
40,Rasmus Nissen,DF,25,26,"1,960",75.0,57.3,21.8,21.0,87.0,17.0,5.0,26.0,11.0,0.88,29.0,53.0,-24.0,-1.1,-0.73,26.9,40.9,-14.0,-0.64,-0.29,,,,,,,
41,Patrick Bamford,FW,28,28,"1,515",54.0,44.3,16.8,18.0,70.0,2.0,10.0,26.0,0.0,0.82,23.0,31.0,-8.0,-0.48,0.56,21.9,28.1,-6.2,-0.37,0.28,,,,,,,
42,Weston McKennie,MF,23,19,"1,437",76.0,42.0,16.0,16.0,85.0,9.0,3.0,28.0,0.0,0.68,20.0,35.0,-15.0,-0.94,-0.26,17.7,28.3,-10.6,-0.67,-0.25,,,,,,,
43,Liam Cooper,DF,30,18,"1,426",79.0,41.7,15.8,16.0,85.0,14.0,2.0,31.0,7.0,0.56,20.0,32.0,-12.0,-0.76,0.06,20.9,26.3,-5.4,-0.34,0.31,,,,,,,
44,Junior Firpo,DF,25,19,"1,368",72.0,40.0,15.2,14.0,86.0,10.0,5.0,32.0,11.0,0.74,17.0,33.0,-16.0,-1.05,-0.44,17.0,30.9,-13.9,-0.92,-0.66,,,,,,,
45,Degnand Gnonto,"FW,MF",18,24,"1,354",56.0,39.6,15.0,14.0,79.0,7.0,10.0,26.0,5.0,0.75,17.0,28.0,-11.0,-0.73,0.1,16.3,25.1,-8.7,-0.58,-0.1,,,,,,,
46,Maximilian Wöber,DF,24,16,"1,266",79.0,37.0,14.1,14.0,85.0,12.0,2.0,41.0,1.0,0.63,15.0,23.0,-8.0,-0.57,0.35,15.2,23.5,-8.3,-0.59,-0.11,,,,,,,
47,Luis Sinisterra,FW,23,19,867,46.0,25.4,9.6,13.0,58.0,0.0,6.0,18.0,1.0,0.68,10.0,23.0,-13.0,-1.35,-0.75,13.4,15.7,-2.4,-0.25,0.37,,,,,,,
48,Crysencio Summerville,FW,20,28,"1,426",51.0,41.7,15.8,12.0,82.0,7.0,16.0,28.0,8.0,0.86,19.0,38.0,-19.0,-1.2,-0.7,19.7,29.7,-10.0,-0.63,-0.19,,,,,,,
49,Diego Llorente,DF,28,8,649,81.0,19.0,7.2,7.0,90.0,7.0,1.0,19.0,11.0,1.0,11.0,12.0,-1.0,-0.14,0.8,10.9,10.4,0.5,0.07,0.73,,,,,,,
50,Adam Forshaw,MF,30,12,479,40.0,14.0,5.3,5.0,68.0,1.0,7.0,20.0,4.0,0.5,4.0,13.0,-9.0,-1.69,-1.05,4.4,12.2,-7.7,-1.44,-1.07,,,,,,,
51,Joel Robles,GK,32,4,360,90.0,10.5,4.0,4.0,90.0,4.0,0.0,23.0,0.25,5.0,11.0,-6.0,-1.5,-0.79,4.6,9.3,-4.7,-1.17,-0.72,,,,,,,,
52,Sam Greenwood,"MF,FW",20,18,424,24.0,12.4,4.7,3.0,70.0,1.0,15.0,14.0,18.0,0.72,10.0,11.0,-1.0,-0.21,0.66,8.5,11.5,-3.0,-0.64,-0.14,,,,,,,
53,Daniel James,FW,24,4,198,50.0,5.8,2.2,2.0,64.0,0.0,2.0,36.0,0.0,1.25,5.0,2.0,3.0,1.36,2.29,3.9,4.1,-0.2,-0.1,0.44,,,,,,,
54,Georginio Rutter,"FW,MF",20,11,273,25.0,8.0,3.0,1.0,67.0,0.0,10.0,21.0,9.0,0.45,3.0,9.0,-6.0,-1.98,-1.29,2.5,5.6,-3.1,-1.03,-0.56,,,,,,,
