,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,James Ward-Prowse,"MF,DF",24,38.0,1988,1608,375.0,87.0,2.0,25.0,267.0,50.0,183.0,96.0,77.0,2.0,1444.0,5.0,23.0,,,,,,,,,,,,,
1,Jan Bednarek,DF,23,34.0,1595,1509,82.0,29.0,0.0,7.0,1.0,53.0,0.0,0.0,0.0,0.0,1183.0,4.0,14.0,,,,,,,,,,,,,
2,Danny Ings,FW,27,31.2,680,669,3.0,0.0,1.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,410.0,8.0,27.0,,,,,,,,,,,,,
3,Nathan Redmond,"MF,FW",25,30.7,1072,1044,22.0,1.0,4.0,19.0,41.0,4.0,0.0,0.0,0.0,0.0,763.0,6.0,30.0,,,,,,,,,,,,,
4,Ryan Bertrand,DF,29,30.5,1702,1278,417.0,48.0,2.0,9.0,122.0,344.0,25.0,10.0,10.0,3.0,1250.0,7.0,50.0,,,,,,,,,,,,,
5,Pierre Højbjerg,MF,23,30.6,1870,1796,71.0,48.0,4.0,24.0,27.0,17.0,1.0,0.0,0.0,0.0,1446.0,3.0,24.0,,,,,,,,,,,,,
6,Alex McCarthy,GK,29,28.0,826,541,280.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,5.0,1.0,,,,,,,,,,,,,
7,Jack Stephens,DF,25,27.2,1299,1241,52.0,40.0,2.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0,933.0,6.0,16.0,,,,,,,,,,,,,
8,Oriol Romeu,MF,27,20.7,1083,1071,11.0,11.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,871.0,1.0,19.0,,,,,,,,,,,,,
9,Stuart Armstrong,MF,27,19.1,616,594,21.0,0.0,2.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0,464.0,1.0,30.0,,,,,,,,,,,,,
10,Jannik Vestergaard,DF,26,16.6,854,805,47.0,18.0,0.0,7.0,1.0,29.0,0.0,0.0,0.0,0.0,645.0,2.0,3.0,,,,,,,,,,,,,
11,Cédric Soares,DF,27,14.5,737,539,194.0,9.0,1.0,3.0,54.0,185.0,0.0,0.0,0.0,0.0,513.0,4.0,16.0,,,,,,,,,,,,,
12,Shane Long,FW,32,15.5,402,400,1.0,0.0,0.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,210.0,1.0,14.0,,,,,,,,,,,,,
13,Che Adams,FW,23,12.3,263,261,0.0,0.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,162.0,2.0,10.0,,,,,,,,,,,,,
14,Moussa Djenepo,"MF,DF",21,10.3,270,259,10.0,0.0,1.0,2.0,21.0,9.0,0.0,0.0,0.0,0.0,188.0,1.0,10.0,,,,,,,,,,,,,
15,Angus Gunn,GK,23,10.0,258,147,111.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,,,,,,,,,,,,,
16,Yan Valery,DF,20,8.7,320,232,88.0,1.0,1.0,2.0,11.0,87.0,0.0,0.0,0.0,0.0,191.0,0.0,10.0,,,,,,,,,,,,,
17,Sofiane Boufal,"MF,FW",25,8.5,321,311,10.0,1.0,1.0,1.0,27.0,6.0,1.0,0.0,0.0,0.0,232.0,0.0,7.0,,,,,,,,,,,,,
18,Michael Obafemi,FW,19,7.4,139,137,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,4.0,,,,,,,,,,,,,
19,Kyle Walker-Peters,DF,22,7.8,450,348,101.0,10.0,0.0,0.0,11.0,91.0,0.0,0.0,0.0,0.0,339.0,1.0,14.0,,,,,,,,,,,,,
20,Maya Yoshida,DF,30,6.2,271,262,8.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,213.0,1.0,4.0,,,,,,,,,,,,,
21,William Smallbone,MF,19,4.4,213,205,8.0,2.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,175.0,0.0,2.0,,,,,,,,,,,,,
22,Kevin Danso,DF,20,3.1,167,134,33.0,1.0,0.0,1.0,4.0,32.0,0.0,0.0,0.0,0.0,116.0,0.0,1.0,,,,,,,,,,,,,
23,Jake Vokins,DF,19,1.0,71,58,13.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,57.0,0.0,2.0,,,,,,,,,,,,,
24,Nathan Tella,FW,20,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
25,Squad Total,17468,15450,1960.0,448,27,133.0,690.0,950.0,210.0,106.0,87.0,5.0,12488.0,58.0,,,,,,,,,,,,,,,,,
26,Opponent Total,18481,16297,2115.0,481,37,130.0,737.0,1032.0,222.0,92.0,66.0,5.0,13419.0,69.0,,,,,,,,,,,,,,,,,
