,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Ederson br,23,35.5,1098.0,879,216,56.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,3.0,0.0,,,,,,,,,,,,,,
1,Nicolás Otamendi,DF,29.0,33.0,3082,3035,45.0,41.0,3.0,39.0,2.0,4.0,0.0,0.0,0.0,0.0,2829.0,2.0,11.0,,,,,,,,,,,,,
2,Fernandinho br,32,32.0,2999.0,2926,65,57.0,18.0,15.0,9.0,7.0,1.0,0.0,0.0,0.0,2686.0,8.0,29.0,,,,,,,,,,,,,,
3,Kyle Walker,DF,27.0,30.9,2682,2382,299.0,36.0,0.0,28.0,56.0,263.0,0.0,0.0,0.0,0.0,2307.0,1.0,39.0,,,,,,,,,,,,,
4,Raheem Sterling,FW,22.0,28.7,1221,1199,19.0,1.0,9.0,4.0,39.0,9.0,6.0,2.0,1.0,0.0,998.0,3.0,49.0,,,,,,,,,,,,,
5,David Silva,MF,31.0,27.0,2520,2429,81.0,26.0,18.0,4.0,74.0,7.0,48.0,0.0,27.0,0.0,2183.0,10.0,43.0,,,,,,,,,,,,,
6,Leroy Sané,FW,21.0,26.9,1208,1125,80.0,4.0,2.0,2.0,93.0,21.0,55.0,2.0,39.0,0.0,957.0,3.0,30.0,,,,,,,,,,,,,
7,Sergio Agüero,FW,29.0,21.8,650,620,27.0,0.0,4.0,0.0,16.0,3.0,1.0,0.0,0.0,0.0,529.0,3.0,20.0,,,,,,,,,,,,,
8,Fabian Delph,DF,27.0,19.3,1801,1607,192.0,20.0,0.0,12.0,13.0,172.0,0.0,0.0,0.0,0.0,1662.0,2.0,15.0,,,,,,,,,,,,,
9,Gabriel Jesus,FW,20.0,18.5,596,569,27.0,2.0,7.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,474.0,0.0,16.0,,,,,,,,,,,,,
10,Vincent Kompany,DF,31.0,15.5,1434,1416,17.0,13.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,1327.0,1.0,1.0,,,,,,,,,,,,,
11,John Stones,DF,23.0,14.5,1250,1224,26.0,23.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,1197.0,0.0,2.0,,,,,,,,,,,,,
12,Bernardo Silva,"FW,MF",22.0,17.0,1000,969,30.0,6.0,2.0,6.0,50.0,14.0,10.0,1.0,0.0,0.0,836.0,1.0,22.0,,,,,,,,,,,,,
13,İlkay Gündoğan,MF,26.0,16.9,1414,1381,32.0,17.0,6.0,3.0,8.0,3.0,10.0,0.0,2.0,0.0,1291.0,1.0,16.0,,,,,,,,,,,,,
14,Danilo br,26,15.0,1255.0,1126,125,9.0,2.0,8.0,24.0,116.0,0.0,0.0,0.0,0.0,1106.0,4.0,17.0,,,,,,,,,,,,,,
15,Aymeric Laporte,DF,23.0,9.0,826,801,25.0,12.0,1.0,10.0,2.0,13.0,0.0,0.0,0.0,0.0,762.0,0.0,3.0,,,,,,,,,,,,,
16,Oleksandr Zinchenko,DF,20.0,5.9,729,678,51.0,4.0,0.0,5.0,10.0,47.0,0.0,0.0,0.0,0.0,664.0,0.0,8.0,,,,,,,,,,,,,
17,Eliaquim Mangala,DF,26.0,5.4,346,335,10.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,316.0,1.0,4.0,,,,,,,,,,,,,
18,Benjamin Mendy,"DF,FW",23.0,4.0,272,223,48.0,4.0,0.0,1.0,39.0,44.0,0.0,0.0,0.0,0.0,209.0,1.0,10.0,,,,,,,,,,,,,
19,Claudio Bravo,GK,34.0,2.5,71,56,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,,,,,,,,,,,,,
