,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Rui Patrício,GK,32.0,37.0,810,458,350.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,2.0,0.0,,,,,,,,,,,,,
1,Conor Coady,DF,27.0,36.7,1865,1799,62.0,56.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,1638.0,4.0,7.0,,,,,,,,,,,,,
2,Nélson Semedo,"DF,MF",26.0,33.1,1976,1620,353.0,18.0,1.0,0.0,75.0,331.0,4.0,0.0,3.0,0.0,1586.0,3.0,57.0,,,,,,,,,,,,,
3,Rúben Neves,MF,23.0,29.7,2007,1946,59.0,56.0,1.0,40.0,23.0,3.0,0.0,0.0,0.0,0.0,1678.0,2.0,30.0,,,,,,,,,,,,,
4,Pedro Neto,"FW,MF",20.0,28.3,1229,1071,157.0,39.0,2.0,3.0,205.0,4.0,80.0,32.0,20.0,0.0,962.0,1.0,31.0,,,,,,,,,,,,,
5,Adama Traoré,"FW,MF",24.0,29.4,873,848,23.0,1.0,1.0,2.0,150.0,21.0,0.0,0.0,0.0,0.0,572.0,2.0,47.0,,,,,,,,,,,,,
6,João Moutinho,MF,33.0,28.1,1846,1641,200.0,93.0,5.0,15.0,116.0,4.0,101.0,29.0,32.0,2.0,1553.0,5.0,19.0,,,,,,,,,,,,,
7,Leander Dendoncker,"MF,DF",25.0,27.8,1212,1194,18.0,17.0,1.0,15.0,8.0,1.0,0.0,0.0,0.0,0.0,1032.0,0.0,16.0,,,,,,,,,,,,,
8,Romain Saïss,DF,30.0,26.7,1495,1421,67.0,24.0,0.0,18.0,17.0,43.0,0.0,0.0,0.0,0.0,1199.0,7.0,17.0,,,,,,,,,,,,,
9,Daniel Podence,"MF,FW",24.0,18.5,643,617,25.0,1.0,4.0,8.0,32.0,9.0,6.0,2.0,1.0,1.0,483.0,1.0,17.0,,,,,,,,,,,,,
10,Willy Boly,DF,29.0,20.9,1037,1019,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,1.0,9.0,,,,,,,,,,,,,
11,Rayan Aït-Nouri,DF,19.0,15.6,805,675,129.0,6.0,0.0,3.0,61.0,116.0,7.0,1.0,6.0,0.0,662.0,1.0,20.0,,,,,,,,,,,,,
12,Max Kilman,DF,23.0,14.6,757,735,21.0,10.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,664.0,1.0,3.0,,,,,,,,,,,,,
13,Willian José,FW,28.0,12.3,306,290,15.0,0.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,244.0,1.0,6.0,,,,,,,,,,,,,
14,Fábio Silva,FW,18.0,15.2,330,300,30.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,237.0,0.0,7.0,,,,,,,,,,,,,
15,Raúl Jiménez,FW,29.0,9.1,265,260,4.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,207.0,1.0,9.0,,,,,,,,,,,,,
16,Fernando Marçal,"DF,MF",31.0,6.9,379,309,68.0,5.0,0.0,3.0,13.0,63.0,0.0,0.0,0.0,0.0,304.0,2.0,10.0,,,,,,,,,,,,,
17,Jonny Castro,"MF,DF",26.0,5.5,243,187,56.0,4.0,0.0,1.0,9.0,52.0,0.0,0.0,0.0,0.0,185.0,0.0,7.0,,,,,,,,,,,,,
18,Ki-Jana Hoever,"DF,MF",18.0,6.4,361,311,49.0,1.0,0.0,2.0,21.0,48.0,0.0,0.0,0.0,0.0,268.0,1.0,12.0,,,,,,,,,,,,,
19,Vitinha pt,20,5.8,346.0,329,15,6.0,3.0,1.0,14.0,0.0,9.0,1.0,7.0,0.0,302.0,2.0,4.0,,,,,,,,,,,,,,
20,Morgan Gibbs-White,"MF,FW",20.0,4.6,236,229,7.0,3.0,0.0,2.0,11.0,3.0,1.0,0.0,1.0,0.0,193.0,0.0,4.0,,,,,,,,,,,,,
21,Owen Otasowie,"MF,FW",19.0,2.1,59,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,3.0,,,,,,,,,,,,,
22,Rúben Vinagre,"MF,DF",21.0,1.9,101,84,17.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,86.0,0.0,1.0,,,,,,,,,,,,,
23,John Ruddy,GK,33.0,1.0,24,16,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,,,,,,,,,,,,,
24,Patrick Cutrone,FW,22.0,0.3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
25,Oskar Buur,DF,22.0,0.2,15,14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,
