,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Nathan Aké,DF,23,37.9,1733,1646,85.0,56.0,1.0,6.0,6.0,29.0,0.0,0.0,0.0,0.0,1491.0,2.0,14.0,,,,,,,,,,,,,
1,Ryan Fraser,"MF,FW",24,35.2,1490,1268,215.0,57.0,6.0,8.0,271.0,17.0,116.0,44.0,43.0,2.0,1013.0,7.0,60.0,,,,,,,,,,,,,
2,Joshua King,"FW,MF",26,32.9,858,830,21.0,0.0,11.0,2.0,43.0,5.0,1.0,0.0,0.0,0.0,588.0,7.0,28.0,,,,,,,,,,,,,
3,Steve Cook,DF,27,31.0,1610,1447,157.0,64.0,0.0,15.0,11.0,93.0,0.0,0.0,0.0,0.0,1243.0,6.0,10.0,,,,,,,,,,,,,
4,Callum Wilson,FW,26,28.1,464,441,21.0,0.0,2.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,303.0,2.0,31.0,,,,,,,,,,,,,
5,Jefferson Lerma,MF,23,27.8,1568,1538,27.0,27.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1301.0,3.0,27.0,,,,,,,,,,,,,
6,David Brooks,"MF,FW",21,25.1,899,833,62.0,13.0,16.0,3.0,33.0,7.0,19.0,13.0,0.0,0.0,640.0,4.0,42.0,,,,,,,,,,,,,
7,Adam Smith,"DF,MF",27,23.0,1074,867,205.0,21.0,0.0,0.0,22.0,178.0,6.0,0.0,0.0,0.0,863.0,2.0,27.0,,,,,,,,,,,,,
8,Asmir Begović,GK,31,24.0,659,396,262.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1.0,0.0,,,,,,,,,,,,,
9,Dan Gosling,MF,28,19.3,980,950,29.0,22.0,3.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,776.0,1.0,25.0,,,,,,,,,,,,,
10,Charlie Daniels,DF,31,17.6,1024,829,190.0,36.0,1.0,6.0,27.0,152.0,2.0,0.0,0.0,0.0,799.0,5.0,21.0,,,,,,,,,,,,,
11,Andrew Surman,MF,31,16.0,842,811,29.0,26.0,2.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,731.0,2.0,11.0,,,,,,,,,,,,,
12,Simon Francis,DF,33,13.7,812,673,136.0,12.0,0.0,3.0,32.0,123.0,1.0,0.0,0.0,0.0,590.0,3.0,23.0,,,,,,,,,,,,,
13,Nathaniel Clyne,DF,27,12.7,595,472,121.0,5.0,2.0,1.0,18.0,116.0,0.0,0.0,0.0,0.0,451.0,2.0,21.0,,,,,,,,,,,,,
14,Artur Boruc,GK,38,12.0,350,190,158.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2.0,0.0,,,,,,,,,,,,,
15,Junior Stanislas,"MF,FW",28,11.5,548,491,57.0,11.0,4.0,2.0,37.0,15.0,26.0,9.0,9.0,0.0,405.0,0.0,29.0,,,,,,,,,,,,,
16,Chris Mepham,DF,20,9.4,412,391,20.0,15.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,326.0,1.0,4.0,,,,,,,,,,,,,
17,Jordon Ibe,"MF,DF",22,8.9,288,270,16.0,1.0,2.0,1.0,27.0,9.0,6.0,1.0,3.0,0.0,213.0,2.0,19.0,,,,,,,,,,,,,
18,Lewis Cook,MF,21,8.0,407,397,8.0,5.0,1.0,6.0,10.0,3.0,0.0,0.0,0.0,0.0,329.0,2.0,11.0,,,,,,,,,,,,,
19,Diego Rico,"DF,MF",25,6.8,388,297,88.0,15.0,0.0,2.0,39.0,61.0,12.0,7.0,3.0,0.0,272.0,3.0,16.0,,,,,,,,,,,,,
20,Jack Simpson,DF,21,4.5,242,231,11.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,198.0,0.0,2.0,,,,,,,,,,,,,
21,Dominic Solanke,"FW,MF",20,3.9,100,97,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,5.0,,,,,,,,,,,,,
22,Mark Travers,GK,19,2.0,56,38,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,,,,,,,,,,,,,
23,Tyrone Mings,DF,25,1.6,96,87,9.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,79.0,0.0,2.0,,,,,,,,,,,,,
24,Lys Mousset,FW,22,4.1,124,112,12.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,4.0,,,,,,,,,,,,,
25,Emerson Hyndman,MF,22,0.4,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,,,,,,,,,,,,,
26,Jermain Defoe,FW,35,0.3,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,
27,Sam Surridge,"MF,FW",20,0.1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,,,,,,,,,,,,
28,Squad Total,17650,15632,1961.0,512,57,84.0,613.0,832.0,191.0,74.0,58.0,2.0,13505.0,57.0,,,,,,,,,,,,,,,,,
29,Opponent Total,20430,18560,1786.0,368,72,142.0,753.0,793.0,225.0,99.0,80.0,6.0,16091.0,84.0,,,,,,,,,,,,,,,,,
30,Nathan Aké,DF,23,38.0,"3,411",90,99.7,37.9,38.0,90.0,37.0,0.0,0.0,1.18,56.0,70.0,-14.0,-0.37,-0.37,53.3,57.1,-3.9,-0.1,-0.02,,,,,,,,
31,Ryan Fraser,"MF,FW",24,38.0,"3,166",83,92.6,35.2,35.0,87.0,25.0,3.0,39.0,0.0,1.18,52.0,64.0,-12.0,-0.34,0.37,51.2,51.3,-0.1,0.0,1.34,,,,,,,
32,Joshua King,"FW,MF",26,35.0,"2,961",85,86.6,32.9,34.0,87.0,20.0,1.0,16.0,0.0,1.2,48.0,57.0,-9.0,-0.27,0.71,44.1,46.5,-2.5,-0.08,0.21,,,,,,,
33,Steve Cook,DF,27,31.0,"2,786",90,81.5,31.0,31.0,90.0,30.0,0.0,0.0,1.29,48.0,56.0,-8.0,-0.26,0.59,44.4,47.8,-3.5,-0.11,-0.05,,,,,,,,
34,Callum Wilson,FW,26,30.0,"2,528",84,73.9,28.1,29.0,86.0,21.0,1.0,32.0,0.0,1.37,48.0,47.0,1.0,0.04,1.55,42.7,40.7,2.0,0.07,0.66,,,,,,,
35,Jefferson Lerma,MF,23,30.0,"2,506",84,73.3,27.8,29.0,86.0,23.0,1.0,21.0,2.0,1.17,42.0,49.0,-7.0,-0.25,0.44,40.9,38.9,2.1,0.07,0.66,,,,,,,
36,David Brooks,"MF,FW",21,30.0,"2,261",75,66.1,25.1,29.0,77.0,10.0,1.0,18.0,3.0,1.37,41.0,41.0,0.0,0.0,1.09,36.0,35.2,0.8,0.03,0.4,,,,,,,
37,Adam Smith,"DF,MF",27,25.0,"2,066",83,60.4,23.0,25.0,83.0,18.0,0.0,0.0,1.44,37.0,32.0,5.0,0.22,1.48,34.6,30.9,3.6,0.16,0.66,,,,,,,,
38,Asmir Begović,GK,31,24.0,"2,160",90,63.2,24.0,24.0,90.0,24.0,0.0,12.0,1.13,32.0,47.0,-15.0,-0.62,-0.7,32.4,35.7,-3.2,-0.14,-0.09,,,,,,,,
39,Dan Gosling,MF,28,25.0,"1,739",70,50.8,19.3,19.0,84.0,15.0,6.0,22.0,1.0,1.28,32.0,33.0,-1.0,-0.05,0.64,30.8,28.8,2.0,0.1,0.42,,,,,,,
40,Charlie Daniels,DF,31,21.0,"1,585",75,46.3,17.6,17.0,88.0,15.0,4.0,24.0,4.0,1.29,25.0,34.0,-9.0,-0.51,-0.27,21.1,25.0,-3.9,-0.22,-0.22,,,,,,,
