,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Conor Coady,DF,28.0,37.3,1692,1654,35.0,35.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1514.0,3.0,5.0,,,,,,,,,,,,,
1,José Sá,GK,28.0,36.5,1109,748,357.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,4.0,0.0,,,,,,,,,,,,,
2,João Moutinho,MF,34.0,33.0,2039,1851,184.0,96.0,5.0,25.0,108.0,7.0,77.0,16.0,40.0,3.0,1700.0,4.0,35.0,,,,,,,,,,,,,
3,Romain Saïss,DF,31.0,30.1,1808,1745,58.0,45.0,1.0,30.0,9.0,13.0,0.0,0.0,0.0,0.0,1437.0,5.0,13.0,,,,,,,,,,,,,
4,Rúben Neves,MF,24.0,29.6,1992,1907,70.0,61.0,16.0,39.0,44.0,4.0,5.0,0.0,3.0,0.0,1635.0,15.0,29.0,,,,,,,,,,,,,
5,Max Kilman,DF,24.0,29.9,1535,1507,26.0,18.0,0.0,14.0,2.0,8.0,0.0,0.0,0.0,0.0,1313.0,2.0,15.0,,,,,,,,,,,,,
6,Raúl Jiménez,FW,30.0,29.2,775,715,55.0,2.0,8.0,7.0,10.0,9.0,0.0,0.0,0.0,0.0,549.0,5.0,31.0,,,,,,,,,,,,,
7,Nélson Semedo,"MF,DF",27.0,23.7,1169,941,223.0,3.0,1.0,1.0,32.0,220.0,0.0,0.0,0.0,0.0,916.0,5.0,41.0,,,,,,,,,,,,,
8,Leander Dendoncker,MF,26.0,21.7,822,805,16.0,12.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,709.0,1.0,11.0,,,,,,,,,,,,,
9,Rayan Aït-Nouri,"DF,MF",20.0,20.3,1025,811,211.0,10.0,1.0,7.0,96.0,172.0,29.0,11.0,16.0,0.0,763.0,3.0,19.0,,,,,,,,,,,,,
10,Hwang Hee-chan,"FW,MF",25.0,20.2,639,626,11.0,1.0,7.0,2.0,7.0,4.0,2.0,0.0,0.0,0.0,513.0,2.0,13.0,,,,,,,,,,,,,
11,Fernando Marçal,"MF,DF",32.0,16.1,887,743,137.0,4.0,0.0,1.0,60.0,130.0,3.0,1.0,1.0,0.0,669.0,7.0,22.0,,,,,,,,,,,,,
12,Francisco Trincão,"FW,MF",21.0,14.8,463,438,24.0,8.0,2.0,6.0,33.0,2.0,14.0,2.0,8.0,0.0,356.0,1.0,19.0,,,,,,,,,,,,,
13,Daniel Podence,"FW,MF",25.0,16.5,637,598,38.0,3.0,8.0,9.0,50.0,10.0,18.0,2.0,11.0,2.0,449.0,1.0,24.0,,,,,,,,,,,,,
14,Adama Traoré,"FW,MF",25.0,11.9,339,336,2.0,0.0,2.0,2.0,39.0,1.0,0.0,0.0,0.0,0.0,242.0,1.0,13.0,,,,,,,,,,,,,
15,Jonny Castro,DF,27.0,11.4,610,515,95.0,6.0,1.0,1.0,14.0,89.0,0.0,0.0,0.0,0.0,509.0,0.0,11.0,,,,,,,,,,,,,
16,Willy Boly,DF,30.0,10.0,558,548,9.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,468.0,1.0,4.0,,,,,,,,,,,,,
17,Fábio Silva,FW,19.0,6.4,138,125,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,6.0,,,,,,,,,,,,,
18,Pedro Neto,"FW,MF",21.0,5.2,237,205,32.0,6.0,1.0,2.0,37.0,1.0,17.0,6.0,7.0,1.0,181.0,0.0,8.0,,,,,,,,,,,,,
19,Toti Gomes,DF,22.0,4.0,203,200,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,153.0,0.0,1.0,,,,,,,,,,,,,
20,Ki-Jana Hoever,"DF,MF",19.0,3.4,160,124,35.0,2.0,0.0,0.0,8.0,33.0,0.0,0.0,0.0,0.0,110.0,1.0,6.0,,,,,,,,,,,,,
21,Luke Cundle,MF,19.0,2.0,105,103,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,96.0,0.0,0.0,,,,,,,,,,,,,
22,Chiquinho pt,21,2.3,108.0,100,8,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,70.0,0.0,2.0,,,,,,,,,,,,,,
23,John Ruddy,GK,34.0,1.5,33,17,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,,,,,,,,,,,,
24,Chem Campbell,MF,18.0,0.1,10,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,
25,Morgan Gibbs-White,"DF,FW",21.0,0.1,10,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,,,,,,,,,,,,,
26,Squad Total,19103,17380.0,1662.0,420,58,151.0,587.0,718.0,168.0,41.0,86.0,6.0,15253.0,61.0,,,,,,,,,,,,,,,,,
27,Opponent Total,19655,17914.0,1656.0,391,84,111.0,721.0,745.0,204.0,101.0,73.0,3.0,15751.0,85.0,,,,,,,,,,,,,,,,,
28,Conor Coady,DF,28,38.0,"3,361",88.0,98.3,37.3,38.0,88.0,35.0,0.0,0.0,1.34,37.0,43.0,-6.0,-0.16,-1.69,36.6,56.5,-19.9,-0.53,-1.25,,,,,,,,
29,José Sá,GK,28,37.0,"3,285",89.0,96.1,36.5,37.0,89.0,36.0,0.0,1.0,1.35,37.0,40.0,-3.0,-0.08,1.25,36.4,54.4,-18.0,-0.49,0.47,,,,,,,,
30,João Moutinho,MF,34,35.0,"2,970",85.0,86.8,33.0,34.0,87.0,28.0,1.0,12.0,1.0,1.37,32.0,40.0,-8.0,-0.24,-0.84,31.8,48.0,-16.2,-0.49,0.16,,,,,,,
