,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Ederson br,26,36.0,1122.0,897,223,70.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,2.0,1.0,,,,,,,,,,,,,,
1,Rúben Dias,DF,23.0,31.6,2722,2665,52.0,46.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2531.0,5.0,10.0,,,,,,,,,,,,,
2,Rodri es,24,30.5,2801.0,2760,40,38.0,2.0,19.0,14.0,1.0,1.0,0.0,0.0,0.0,2545.0,1.0,15.0,,,,,,,,,,,,,,
3,Raheem Sterling,FW,25.0,28.2,1141,1120,19.0,8.0,0.0,2.0,20.0,6.0,0.0,0.0,0.0,0.0,966.0,2.0,37.0,,,,,,,,,,,,,
4,João Cancelo,"DF,MF",26.0,25.5,2128,1882,239.0,44.0,6.0,12.0,72.0,195.0,0.0,0.0,0.0,0.0,1815.0,7.0,27.0,,,,,,,,,,,,,
5,Bernardo Silva,"MF,FW",25.0,22.9,1434,1363,66.0,14.0,1.0,7.0,32.0,25.0,19.0,2.0,3.0,0.0,1287.0,5.0,21.0,,,,,,,,,,,,,
6,İlkay Gündoğan,MF,29.0,22.5,1751,1693,53.0,28.0,4.0,9.0,30.0,2.0,20.0,4.0,7.0,0.0,1583.0,5.0,17.0,,,,,,,,,,,,,
7,Riyad Mahrez,FW,29.0,21.7,1096,1027,68.0,11.0,3.0,5.0,81.0,10.0,43.0,22.0,0.0,0.0,916.0,1.0,23.0,,,,,,,,,,,,,
8,Gabriel Jesus,FW,23.0,22.9,751,710,39.0,6.0,2.0,3.0,11.0,6.0,4.0,0.0,0.0,0.0,631.0,2.0,20.0,,,,,,,,,,,,,
9,Kyle Walker,DF,30.0,21.6,1941,1751,185.0,20.0,1.0,25.0,38.0,165.0,0.0,0.0,0.0,0.0,1709.0,5.0,25.0,,,,,,,,,,,,,
10,John Stones,DF,26.0,21.5,1737,1717,20.0,11.0,0.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,1620.0,0.0,9.0,,,,,,,,,,,,,
11,Phil Foden,"FW,MF",20.0,18.0,845,778,63.0,3.0,2.0,2.0,74.0,5.0,49.0,9.0,28.0,1.0,689.0,4.0,17.0,,,,,,,,,,,,,
12,Oleksandr Zinchenko,DF,23.0,16.4,1517,1368,149.0,28.0,0.0,1.0,39.0,110.0,11.0,1.0,9.0,0.0,1340.0,0.0,13.0,,,,,,,,,,,,,
