,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,James Ward-Prowse,MF,26.0,35.7,2137,1802,330.0,103.0,5.0,15.0,302.0,3.0,212.0,101.0,95.0,4.0,1657.0,5.0,25.0,,,,,,,,,,,,,
1,Oriol Romeu,MF,29.0,32.1,1691,1657,29.0,29.0,7.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,1377.0,5.0,23.0,,,,,,,,,,,,,
2,Mohammed Salisu,DF,22.0,33.0,1851,1707,142.0,44.0,0.0,10.0,13.0,94.0,0.0,0.0,0.0,0.0,1388.0,2.0,22.0,,,,,,,,,,,,,
3,Jan Bednarek,DF,25.0,29.2,1490,1399,90.0,45.0,0.0,6.0,1.0,43.0,0.0,0.0,0.0,0.0,1201.0,1.0,5.0,,,,,,,,,,,,,
4,Kyle Walker-Peters,DF,24.0,29.3,1368,1125,240.0,13.0,2.0,3.0,50.0,227.0,0.0,0.0,0.0,0.0,1071.0,3.0,42.0,,,,,,,,,,,,,
5,Valentino Livramento,DF,18.0,24.5,1166,952,213.0,16.0,2.0,3.0,62.0,197.0,0.0,0.0,0.0,0.0,864.0,1.0,26.0,,,,,,,,,,,,,
6,Mohamed Elyounoussi,"MF,FW",26.0,22.7,638,629,6.0,1.0,5.0,1.0,29.0,2.0,1.0,0.0,0.0,0.0,432.0,3.0,24.0,,,,,,,,,,,,,
7,Che Adams,FW,25.0,22.7,472,468,2.0,0.0,4.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,304.0,2.0,22.0,,,,,,,,,,,,,
8,Armando Broja,FW,19.0,21.9,404,402,2.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,13.0,,,,,,,,,,,,,
9,Nathan Redmond,"MF,FW",27.0,20.4,735,699,34.0,1.0,7.0,4.0,60.0,3.0,13.0,5.0,7.0,0.0,510.0,2.0,18.0,,,,,,,,,,,,,
10,Fraser Forster,GK,33.0,19.0,603,393,208.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,2.0,1.0,,,,,,,,,,,,,
11,Romain Perraud,DF,23.0,18.0,749,592,153.0,8.0,1.0,3.0,69.0,142.0,3.0,0.0,2.0,0.0,478.0,4.0,38.0,,,,,,,,,,,,,
12,Alex McCarthy,GK,31.0,17.0,508,343,165.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,2.0,,,,,,,,,,,,,
13,Adam Armstrong,FW,24.0,15.7,324,283,40.0,0.0,4.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,229.0,1.0,6.0,,,,,,,,,,,,,
14,Stuart Armstrong,MF,29.0,16.4,744,701,40.0,3.0,3.0,2.0,35.0,8.0,2.0,0.0,1.0,0.0,590.0,3.0,25.0,,,,,,,,,,,,,
15,Ibrahima Diallo,MF,22.0,11.4,453,446,5.0,5.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,361.0,2.0,11.0,,,,,,,,,,,,,
16,Nathan Tella,"MF,FW",22.0,8.9,177,168,8.0,0.0,1.0,1.0,12.0,3.0,2.0,0.0,0.0,0.0,103.0,1.0,8.0,,,,,,,,,,,,,
17,Lyanco br,24,10.1,397.0,382,13,10.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,282.0,2.0,5.0,,,,,,,,,,,,,,
18,Jack Stephens,DF,27.0,9.0,474,451,21.0,13.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,361.0,2.0,6.0,,,,,,,,,,,,,
19,Moussa Djenepo,MF,23.0,5.1,147,145,2.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,109.0,0.0,6.0,,,,,,,,,,,,,
20,Theo Walcott,"MF,FW",32.0,4.2,87,86,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,2.0,,,,,,,,,,,,,
21,Yan Valery,DF,22.0,4.1,155,139,16.0,4.0,0.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,108.0,0.0,8.0,,,,,,,,,,,,,
22,Shane Long,FW,34.0,3.4,72,72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,2.0,,,,,,,,,,,,,
23,Willy Caballero,GK,39.0,2.0,60,41,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,,,,,,,,,,,,,
24,William Smallbone,"MF,FW",21.0,1.5,39,33,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,3.0,,,,,,,,,,,,,
25,James Ward-Prowse,MF,26.0,36.0,"3,215",89.0,94.0,35.7,36.0,89.0,34.0,0.0,0.0,1.0,40.0,63.0,-23.0,-0.64,-0.2,41.3,57.0,-15.7,-0.44,-0.65,,,,,,,,
26,Oriol Romeu,MF,29.0,36.0,"2,889",80.0,84.5,32.1,34.0,84.0,21.0,2.0,14.0,1.0,1.08,40.0,52.0,-12.0,-0.37,1.66,39.4,47.5,-8.1,-0.25,0.96,,,,,,,
27,Mohammed Salisu,DF,22.0,34.0,"2,972",87.0,86.9,33.0,33.0,88.0,32.0,1.0,54.0,2.0,1.09,42.0,57.0,-15.0,-0.45,1.35,41.2,49.8,-8.6,-0.26,1.06,,,,,,,
28,Jan Bednarek,DF,25.0,31.0,"2,629",85.0,76.9,29.2,30.0,86.0,26.0,1.0,45.0,6.0,1.16,33.0,52.0,-19.0,-0.65,-0.08,34.8,45.0,-10.2,-0.35,0.22,,,,,,,
29,Kyle Walker-Peters,DF,24.0,32.0,"2,633",82.0,77.0,29.3,29.0,89.0,27.0,3.0,16.0,5.0,1.0,33.0,49.0,-16.0,-0.55,0.37,34.7,45.5,-10.7,-0.37,0.15,,,,,,,
30,Valentino Livramento,DF,18.0,28.0,"2,202",79.0,64.4,24.5,25.0,87.0,22.0,3.0,10.0,0.0,1.14,25.0,42.0,-17.0,-0.69,-0.18,31.6,35.1,-3.5,-0.14,0.73,,,,,,,
31,Mohamed Elyounoussi,"MF,FW",26.0,30.0,"2,042",68.0,59.7,22.7,23.0,82.0,12.0,7.0,23.0,5.0,1.1,24.0,35.0,-11.0,-0.48,0.36,29.7,32.7,-3.0,-0.13,0.67,,,,,,,
32,Che Adams,FW,25.0,30.0,"2,039",68.0,59.6,22.7,23.0,82.0,13.0,7.0,22.0,4.0,1.03,25.0,40.0,-15.0,-0.66,-0.08,28.5,36.1,-7.7,-0.34,0.16,,,,,,,
33,Armando Broja,FW,19.0,32.0,"1,975",62.0,57.7,21.9,21.0,82.0,6.0,11.0,24.0,0.0,1.13,26.0,37.0,-11.0,-0.5,0.31,28.6,31.5,-3.0,-0.14,0.63,,,,,,,
34,Nathan Redmond,"MF,FW",27.0,27.0,"1,833",68.0,53.6,20.4,20.0,84.0,14.0,7.0,21.0,3.0,0.93,25.0,33.0,-8.0,-0.39,0.51,23.3,30.9,-7.6,-0.37,0.06,,,,,,,
35,Fraser Forster,GK,33.0,19.0,"1,710",90.0,50.0,19.0,19.0,90.0,19.0,0.0,14.0,1.21,25.0,35.0,-10.0,-0.53,0.21,22.6,32.0,-9.3,-0.49,-0.18,,,,,,,,
36,Romain Perraud,DF,23.0,20.0,"1,623",81.0,47.5,18.0,18.0,87.0,14.0,2.0,30.0,15.0,1.0,21.0,33.0,-12.0,-0.67,-0.06,19.3,31.0,-11.8,-0.65,-0.48,,,,,,,
37,Alex McCarthy,GK,31.0,17.0,"1,530",90.0,44.7,17.0,17.0,90.0,17.0,0.0,1.0,0.94,16.0,27.0,-11.0,-0.65,-0.03,20.9,25.0,-4.2,-0.24,0.28,,,,,,,,
38,Adam Armstrong,FW,24.0,23.0,"1,413",61.0,41.3,15.7,17.0,80.0,10.0,6.0,10.0,14.0,0.87,12.0,31.0,-19.0,-1.21,-0.99,16.6,28.9,-12.3,-0.78,-0.65,,,,,,,
39,Stuart Armstrong,MF,29.0,25.0,"1,473",59.0,43.1,16.4,15.0,84.0,8.0,10.0,21.0,2.0,1.32,17.0,30.0,-13.0,-0.79,-0.29,19.1,29.4,-10.2,-0.62,-0.39,,,,,,,
40,Ibrahima Diallo,MF,22.0,23.0,"1,023",44.0,29.9,11.4,10.0,81.0,7.0,13.0,17.0,12.0,1.13,13.0,21.0,-8.0,-0.7,-0.1,13.3,17.4,-4.1,-0.36,0.06,,,,,,,
41,Nathan Tella,"MF,FW",22.0,14.0,804,57.0,23.5,8.9,10.0,74.0,1.0,4.0,15.0,14.0,0.79,13.0,18.0,-5.0,-0.56,0.09,8.9,13.5,-4.6,-0.52,-0.15,,,,,,,
42,Lyanco br,24,15.0,911.0,61,26.6,10.1,9.0,90.0,9.0,6.0,17.0,9.0,1.07,11.0,20.0,-9.0,-0.89,-0.35,9.2,17.6,-8.4,-0.83,-0.59,,,,,,,,
