,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Pascal Groß,"MF,DF",31,36.0,2347,2004,333.0,87.0,9.0,20.0,224.0,86.0,140.0,60.0,60.0,2.0,1879.0,10.0,50.0,,,,,,,,,,,,,
1,Lewis Dunk,DF,30,36.0,3223,3064,156.0,111.0,4.0,21.0,2.0,10.0,0.0,0.0,0.0,0.0,2911.0,3.0,13.0,,,,,,,,,,,,,
2,Moisés Caicedo,MF,20,34.9,2251,2214,37.0,12.0,11.0,9.0,17.0,25.0,0.0,0.0,0.0,0.0,1993.0,0.0,38.0,,,,,,,,,,,,,
3,Solly March,"FW,DF",28,30.2,1312,1168,142.0,14.0,3.0,29.0,155.0,54.0,71.0,33.0,21.0,0.0,951.0,2.0,36.0,,,,,,,,,,,,,
4,Pervis Estupiñán,DF,24,29.7,1926,1687,234.0,31.0,5.0,8.0,101.0,199.0,4.0,0.0,3.0,0.0,1576.0,5.0,57.0,,,,,,,,,,,,,
5,Joël Veltman,DF,30,24.3,1512,1286,219.0,34.0,1.0,3.0,23.0,185.0,0.0,0.0,0.0,0.0,1261.0,7.0,29.0,,,,,,,,,,,,,
6,Kaoru Mitoma,"FW,MF",25,25.8,977,952,19.0,0.0,4.0,3.0,41.0,16.0,3.0,0.0,0.0,0.0,780.0,6.0,33.0,,,,,,,,,,,,,
7,Robert Sánchez,GK,24,23.0,781,608,168.0,37.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,5.0,3.0,,,,,,,,,,,,,
8,Adam Webster,DF,27,22.1,1715,1650,63.0,28.0,0.0,6.0,2.0,35.0,0.0,0.0,0.0,0.0,1514.0,2.0,10.0,,,,,,,,,,,,,
9,Danny Welbeck,FW,31,20.6,442,416,24.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,373.0,2.0,7.0,,,,,,,,,,,,,
10,Leandro Trossard,"FW,MF",27,14.6,529,498,28.0,3.0,9.0,8.0,35.0,19.0,0.0,0.0,0.0,0.0,379.0,3.0,20.0,,,,,,,,,,,,,
11,Jason Steele,GK,31,15.0,541,471,67.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,3.0,0.0,,,,,,,,,,,,,
12,Levi Colwill,DF,19,13.6,1165,1096,64.0,27.0,2.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,1027.0,5.0,6.0,,,,,,,,,,,,,
13,Adam Lallana,"MF,FW",34,8.0,317,304,11.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,262.0,2.0,5.0,,,,,,,,,,,,,
14,Evan Ferguson,FW,17,10.6,225,203,21.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,3.0,,,,,,,,,,,,,
15,Julio Enciso,"FW,MF",18,9.0,258,249,8.0,0.0,3.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,179.0,1.0,5.0,,,,,,,,,,,,,
16,Billy Gilmour,MF,21,5.6,408,403,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,364.0,3.0,3.0,,,,,,,,,,,,,
17,Deniz Undav,"FW,MF",26,7.0,164,159,4.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,122.0,1.0,4.0,,,,,,,,,,,,,
18,Facundo Buonanotte,"FW,MF",17,6.3,194,190,4.0,1.0,0.0,1.0,7.0,1.0,2.0,2.0,0.0,0.0,157.0,0.0,5.0,,,,,,,,,,,,,
19,Tariq Lamptey,DF,21,5.0,302,258,44.0,5.0,1.0,1.0,31.0,39.0,0.0,0.0,0.0,0.0,239.0,0.0,6.0,,,,,,,,,,,,,
20,Enock Mwepu,"FW,MF",24,2.4,78,76,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,3.0,,,,,,,,,,,,,
21,Jeremy Sarmiento,MF,20,2.0,67,67,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,,,,,,,,,,,,,
22,Yasin Ayari,MF,18,0.7,23,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,,,,,,,,,,,,,
23,Odeluga Offiah,DF,19,0.3,30,29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,,,,,,,,,,,,,
