,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Martin Dúbravka,GK,29.0,38.0,1175,749,424.0,101.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,2.0,2.0,,,,,,,,,,,,,
1,Matt Ritchie,"DF,MF",28.0,32.5,1586,1202,376.0,53.0,5.0,23.0,259.0,221.0,102.0,38.0,38.0,9.0,1034.0,8.0,70.0,,,,,,,,,,,,,
2,Ayoze Pérez,"MF,FW",25.0,32.4,805,779,22.0,0.0,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,594.0,4.0,35.0,,,,,,,,,,,,,
3,Jamaal Lascelles,DF,24.0,30.5,1111,1086,23.0,19.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,848.0,2.0,15.0,,,,,,,,,,,,,
4,Salomón Rondón,FW,28.0,28.9,756,736,16.0,0.0,4.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,521.0,4.0,16.0,,,,,,,,,,,,,
5,DeAndre Yedlin,DF,25.0,27.5,1094,802,288.0,7.0,1.0,3.0,77.0,281.0,0.0,0.0,0.0,0.0,768.0,4.0,33.0,,,,,,,,,,,,,
6,Mohamed Diamé,MF,31.0,24.1,749,737,10.0,1.0,5.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,569.0,2.0,13.0,,,,,,,,,,,,,
7,Fabian Schär,DF,26.0,22.2,1025,972,47.0,39.0,4.0,48.0,17.0,8.0,0.0,0.0,0.0,0.0,687.0,6.0,18.0,,,,,,,,,,,,,
8,Paul Dummett,DF,26.0,22.1,903,773,128.0,15.0,0.0,4.0,32.0,112.0,1.0,0.0,1.0,0.0,625.0,2.0,14.0,,,,,,,,,,,,,
9,Isaac Hayden,MF,23.0,20.7,749,694,50.0,6.0,5.0,7.0,11.0,13.0,0.0,0.0,0.0,0.0,586.0,5.0,14.0,,,,,,,,,,,,,
10,Federico Fernández,DF,29.0,16.5,620,597,19.0,19.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,484.0,4.0,5.0,,,,,,,,,,,,,
11,Christian Atsu,MF,26.0,16.6,435,423,8.0,0.0,3.0,1.0,42.0,5.0,3.0,1.0,1.0,0.0,328.0,4.0,17.0,,,,,,,,,,,,,
12,Kenedy br,22,15.0,533.0,482,49,3.0,1.0,7.0,28.0,41.0,5.0,2.0,3.0,0.0,374.0,2.0,22.0,,,,,,,,,,,,,,
13,Ki Sung-yueng,MF,29.0,14.5,654,567,85.0,46.0,2.0,16.0,54.0,1.0,38.0,18.0,13.0,1.0,523.0,2.0,10.0,,,,,,,,,,,,,
14,Javier Manquillo,DF,24.0,12.2,506,379,126.0,1.0,1.0,0.0,28.0,125.0,0.0,0.0,0.0,0.0,340.0,1.0,10.0,,,,,,,,,,,,,
15,Florian Lejeune,DF,27.0,11.7,575,554,19.0,16.0,3.0,34.0,7.0,3.0,0.0,0.0,0.0,0.0,433.0,2.0,8.0,,,,,,,,,,,,,
16,Jonjo Shelvey,MF,26.0,10.5,685,592,89.0,54.0,4.0,18.0,50.0,3.0,31.0,14.0,14.0,1.0,463.0,4.0,12.0,,,,,,,,,,,,,
17,Ciaran Clark,DF,28.0,9.5,310,301,9.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,231.0,0.0,4.0,,,,,,,,,,,,,
18,Miguel Almirón,MF,24.0,8.4,263,261,2.0,0.0,1.0,2.0,21.0,1.0,1.0,0.0,1.0,0.0,188.0,0.0,12.0,,,,,,,,,,,,,
19,Sean Longstaff,MF,20.0,7.6,297,293,3.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,239.0,1.0,5.0,,,,,,,,,,,,,
20,Joselu es,28,6.6,212.0,202,10,0.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,130.0,0.0,4.0,,,,,,,,,,,,,,
21,Yoshinori Mutō,"FW,MF",26.0,5.8,118,116,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,81.0,0.0,9.0,,,,,,,,,,,,,
22,Jacob Murphy,"MF,DF",23.0,3.4,67,59,8.0,1.0,1.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,36.0,0.0,4.0,,,,,,,,,,,,,
23,Antonio Barreca,DF,23.0,0.1,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,
24,Squad Total,15231,13359.0,1813.0,389,50,217.0,711.0,835.0,181.0,73.0,71.0,11.0,10774.0,59.0,,,,,,,,,,,,,,,,,
25,Opponent Total,23109,21078.0,1968.0,442,73,163.0,834.0,960.0,231.0,101.0,94.0,16.0,18449.0,63.0,,,,,,,,,,,,,,,,,
26,Martin Dúbravka,GK,29,38,"3,420",90.0,100.0,38.0,38.0,90.0,38.0,0.0,0.0,1.18,42.0,48.0,-6.0,-0.16,39.1,53.6,-14.5,-0.38,,,,,,,,,,
27,Matt Ritchie,"DF,MF",28,36,"2,928",81.0,85.6,32.5,35.0,83.0,21.0,1.0,9.0,0.0,1.22,35.0,40.0,-5.0,-0.15,0.03,31.9,44.1,-12.2,-0.38,0.03,,,,,,,
28,Ayoze Pérez,"MF,FW",25,37,"2,917",79.0,85.3,32.4,34.0,83.0,19.0,3.0,29.0,1.0,1.22,40.0,35.0,5.0,0.15,2.12,34.8,41.6,-6.8,-0.21,1.16,,,,,,,
29,Jamaal Lascelles,DF,24,32,"2,745",86.0,80.3,30.5,32.0,86.0,29.0,0.0,1.0,1.16,29.0,36.0,-7.0,-0.23,-0.36,30.7,41.9,-11.2,-0.37,0.07,,,,,,,,
30,Salomón Rondón,FW,28,32,"2,603",81.0,76.1,28.9,30.0,85.0,22.0,2.0,26.0,3.0,1.38,37.0,31.0,6.0,0.21,1.53,30.7,38.6,-7.9,-0.27,0.45,,,,,,,
31,DeAndre Yedlin,DF,25,29,"2,473",85.0,72.3,27.5,28.0,88.0,25.0,1.0,6.0,5.0,0.97,28.0,40.0,-12.0,-0.44,-1.01,27.4,41.8,-14.4,-0.52,-0.52,,,,,,,
32,Mohamed Diamé,MF,31,29,"2,166",75.0,63.3,24.1,24.0,87.0,20.0,5.0,15.0,3.0,1.1,21.0,32.0,-11.0,-0.46,-0.82,22.2,35.8,-13.6,-0.57,-0.51,,,,,,,
33,Fabian Schär,DF,26,24,"1,999",83.0,58.5,22.2,22.0,87.0,17.0,2.0,45.0,7.0,1.71,30.0,23.0,7.0,0.32,1.14,26.4,30.1,-3.7,-0.17,0.51,,,,,,,
34,Paul Dummett,DF,26,26,"1,990",77.0,58.2,22.1,21.0,90.0,20.0,5.0,21.0,2.0,1.19,23.0,27.0,-4.0,-0.18,-0.06,19.8,30.3,-10.5,-0.48,-0.23,,,,,,,
35,Isaac Hayden,MF,23,25,"1,859",74.0,54.4,20.7,21.0,86.0,15.0,4.0,14.0,4.0,1.52,27.0,25.0,2.0,0.1,0.56,21.1,28.1,-7.0,-0.34,0.09,,,,,,,
36,Federico Fernández,DF,29,19,"1,484",78.0,43.4,16.5,17.0,85.0,15.0,2.0,21.0,10.0,1.11,18.0,24.0,-6.0,-0.36,-0.36,16.8,26.5,-9.7,-0.59,-0.37,,,,,,,
37,Christian Atsu,MF,26,28,"1,493",53.0,43.7,16.6,15.0,85.0,8.0,13.0,17.0,5.0,1.14,19.0,18.0,1.0,0.06,0.39,14.5,24.0,-9.5,-0.57,-0.34,,,,,,,
38,Kenedy br,22,25,"1,348",54,39.4,15.0,14.0,83.0,7.0,11.0,17.0,3.0,1.16,14.0,18.0,-4.0,-0.27,-0.18,15.3,22.0,-6.7,-0.45,-0.11,,,,,,,,
39,Ki Sung-yueng,MF,29,18,"1,302",72.0,38.1,14.5,14.0,86.0,10.0,4.0,23.0,6.0,1.39,17.0,20.0,-3.0,-0.21,-0.08,15.5,20.6,-5.1,-0.35,0.04,,,,,,,
40,Javier Manquillo,DF,24,18,"1,101",61.0,32.2,12.2,12.0,86.0,10.0,6.0,11.0,17.0,1.28,14.0,16.0,-2.0,-0.16,-0.01,13.4,17.6,-4.2,-0.34,0.06,,,,,,,
41,Florian Lejeune,DF,27,12,"1,054",88.0,30.8,11.7,12.0,88.0,11.0,0.0,1.0,1.42,16.0,13.0,3.0,0.26,0.6,14.1,14.7,-0.5,-0.05,0.48,,,,,,,,
42,Jonjo Shelvey,MF,26,16,948,59.0,27.7,10.5,10.0,85.0,8.0,6.0,17.0,7.0,0.94,11.0,13.0,-2.0,-0.19,-0.04,11.4,14.7,-3.3,-0.31,0.1,,,,,,,
43,Ciaran Clark,DF,28,11,858,78.0,25.1,9.5,9.0,89.0,8.0,2.0,29.0,9.0,0.91,9.0,15.0,-6.0,-0.63,-0.63,7.7,14.7,-7.0,-0.73,-0.47,,,,,,,
44,Miguel Almirón,MF,24,10,759,76.0,22.2,8.4,9.0,82.0,4.0,1.0,18.0,0.0,1.7,11.0,11.0,0.0,0.0,0.2,11.3,9.2,2.0,0.24,0.8,,,,,,,
45,Sean Longstaff,MF,20,9,687,76.0,20.1,7.6,8.0,84.0,6.0,1.0,17.0,6.0,1.44,11.0,9.0,2.0,0.26,0.53,8.9,11.0,-2.1,-0.27,0.14,,,,,,,
46,Joselu es,28,16,596,37,17.4,6.6,5.0,86.0,4.0,11.0,15.0,12.0,0.75,3.0,15.0,-12.0,-1.81,-2.0,5.2,12.7,-7.5,-1.13,-0.91,,,,,,,,
47,Yoshinori Mutō,"FW,MF",26,17,524,31.0,15.3,5.8,5.0,75.0,1.0,12.0,12.0,10.0,0.65,6.0,10.0,-4.0,-0.69,-0.62,7.4,9.8,-2.4,-0.41,-0.03,,,,,,,
48,Jacob Murphy,"MF,DF",23,9,302,34.0,8.8,3.4,3.0,70.0,0.0,6.0,16.0,7.0,0.22,1.0,8.0,-7.0,-2.09,-2.11,3.4,4.6,-1.2,-0.35,0.04,,,,,,,
49,Antonio Barreca,DF,23,1,5,5.0,0.1,0.1,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.2,-0.2,-2.81,-2.44,,,,,,,,
50,Lewis Cass,DF,18,0,0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
51,Karl Darlow,GK,27,0,0,0.0,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,
52,Cal Roberts,"FW,MF",21,0,0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
53,Jamie Sterry,"DF,MF",22,0,0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
