,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Emiliano Martínez,GK,27.0,38.0,1319,923,388.0,135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,8.0,0.0,,,,,,,,,,,,,
1,Matt Targett,DF,24.0,37.8,2189,1755,422.0,61.0,1.0,13.0,146.0,347.0,14.0,10.0,2.0,0.0,1647.0,12.0,44.0,,,,,,,,,,,,,
2,John McGinn,MF,25.0,37.0,1439,1351,73.0,34.0,6.0,26.0,52.0,5.0,13.0,6.0,3.0,1.0,1102.0,15.0,22.0,,,,,,,,,,,,,
3,Ollie Watkins,FW,24.0,37.0,843,815,26.0,0.0,0.0,1.0,22.0,15.0,1.0,0.0,0.0,0.0,592.0,2.0,17.0,,,,,,,,,,,,,
4,Tyrone Mings,DF,27.0,35.5,1696,1630,59.0,53.0,0.0,21.0,5.0,5.0,0.0,0.0,0.0,0.0,1314.0,7.0,12.0,,,,,,,,,,,,,
5,Ezri Konsa,DF,22.0,35.5,1305,1251,53.0,38.0,0.0,4.0,3.0,14.0,0.0,0.0,0.0,0.0,1102.0,1.0,6.0,,,,,,,,,,,,,
6,Douglas Luiz,MF,22.0,30.9,1445,1354,85.0,74.0,0.0,12.0,23.0,1.0,1.0,0.0,0.0,0.0,1217.0,6.0,18.0,,,,,,,,,,,,,
7,Bertrand Traoré,FW,24.0,25.7,808,721,84.0,39.0,2.0,10.0,102.0,3.0,42.0,22.0,11.0,1.0,569.0,3.0,16.0,,,,,,,,,,,,,
8,Matty Cash,DF,22.0,26.4,1320,1055,261.0,34.0,0.0,9.0,81.0,227.0,0.0,0.0,0.0,0.0,959.0,4.0,16.0,,,,,,,,,,,,,
9,Jack Grealish,"FW,MF",24.0,24.3,1105,977,124.0,38.0,2.0,4.0,76.0,29.0,43.0,20.0,5.0,5.0,872.0,4.0,36.0,,,,,,,,,,,,,
10,Ross Barkley,MF,26.0,17.0,795,685,108.0,21.0,0.0,4.0,61.0,6.0,56.0,23.0,9.0,7.0,640.0,2.0,11.0,,,,,,,,,,,,,
11,Trézéguet eg,25,13.0,317.0,313,2,0.0,1.0,2.0,26.0,1.0,1.0,1.0,0.0,0.0,223.0,2.0,11.0,,,,,,,,,,,,,,
12,Marvelous Nakamba,MF,26.0,8.3,286,281,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,6.0,,,,,,,,,,,,,
13,Ahmed Elmohamady,DF,32.0,9.3,618,491,126.0,18.0,0.0,4.0,39.0,108.0,0.0,0.0,0.0,0.0,468.0,1.0,6.0,,,,,,,,,,,,,
14,Kortney Hause,DF,25.0,7.0,232,223,9.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,3.0,,,,,,,,,,,,,
15,Jacob Ramsey,MF,19.0,7.0,229,227,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,4.0,,,,,,,,,,,,,
16,Morgan Sanson,MF,25.0,3.3,154,146,8.0,2.0,0.0,2.0,16.0,0.0,6.0,4.0,0.0,0.0,118.0,0.0,8.0,,,,,,,,,,,,,
17,Conor Hourihane,MF,29.0,2.5,164,125,37.0,17.0,0.0,3.0,27.0,2.0,15.0,5.0,4.0,0.0,122.0,2.0,1.0,,,,,,,,,,,,,
18,Keinan Davis,"FW,MF",22.0,3.1,77,76,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,5.0,,,,,,,,,,,,,
19,Carney Chukwuemeka,"MF,FW",16.0,0.2,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,,,,,,,,,,,,,
20,Wesley Moraes,FW,23.0,0.2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,
21,Neil Taylor,DF,31.0,0.2,10,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,
22,Squad Total,16996,15003.0,1922.0,590,12,127.0,779.0,780.0,213.0,106.0,39.0,15.0,12938.0,71.0,,,,,,,,,,,,,,,,,
23,Opponent Total,18381,16552.0,1782.0,473,16,151.0,784.0,735.0,194.0,86.0,62.0,5.0,14251.0,47.0,,,,,,,,,,,,,,,,,
24,Emiliano Martínez,GK,27,38,"3,420",90.0,100.0,38.0,38.0,90.0,38.0,0.0,0.0,1.45,55.0,46.0,9.0,0.24,52.5,51.1,1.4,0.04,,,,,,,,,,
25,Matt Targett,DF,24,38,"3,404",90.0,99.5,37.8,38.0,90.0,37.0,0.0,0.0,1.45,55.0,44.0,11.0,0.29,11.54,52.4,50.3,2.2,0.06,4.15,,,,,,,,
26,John McGinn,MF,25,37,"3,330",90.0,97.4,37.0,37.0,90.0,37.0,0.0,0.0,1.41,53.0,46.0,7.0,0.19,-1.81,50.3,50.6,-0.4,-0.01,-1.8,,,,,,,,
27,Ollie Watkins,FW,24,37,"3,328",90.0,97.3,37.0,37.0,90.0,36.0,0.0,0.0,1.46,55.0,46.0,9.0,0.24,0.24,51.9,50.1,1.9,0.05,0.49,,,,,,,,
28,Tyrone Mings,DF,27,36,"3,194",89.0,93.4,35.5,36.0,89.0,35.0,0.0,0.0,1.5,50.0,42.0,8.0,0.23,-0.17,48.7,47.0,1.6,0.05,0.12,,,,,,,,
29,Ezri Konsa,DF,22,36,"3,196",89.0,93.5,35.5,35.0,90.0,35.0,1.0,46.0,0.0,1.42,51.0,46.0,5.0,0.14,-1.47,46.6,50.4,-3.8,-0.11,-2.2,,,,,,,
30,Douglas Luiz,MF,22,33,"2,781",84.0,81.3,30.9,32.0,86.0,21.0,1.0,18.0,4.0,1.36,43.0,41.0,2.0,0.06,-0.92,39.9,42.6,-2.7,-0.09,-0.66,,,,,,,
31,Bertrand Traoré,FW,24,36,"2,317",64.0,67.7,25.7,29.0,74.0,6.0,7.0,25.0,0.0,1.36,32.0,31.0,1.0,0.04,-0.61,33.8,33.2,0.6,0.02,-0.04,,,,,,,
32,Matty Cash,DF,22,28,"2,372",85.0,69.4,26.4,28.0,85.0,22.0,0.0,1.0,1.5,42.0,35.0,7.0,0.27,0.09,35.9,35.1,0.8,0.03,-0.02,,,,,,,,
33,Jack Grealish,"FW,MF",24,26,"2,185",84.0,63.9,24.3,24.0,89.0,22.0,2.0,23.0,0.0,1.65,40.0,28.0,12.0,0.49,0.71,36.3,33.4,2.9,0.12,0.23,,,,,,,
34,Ross Barkley,MF,26,24,"1,531",64.0,44.8,17.0,18.0,77.0,6.0,6.0,26.0,4.0,1.08,26.0,24.0,2.0,0.12,-0.22,22.5,24.0,-1.5,-0.09,-0.22,,,,,,,
35,Trézéguet eg,25,21,"1,166",56,34.1,13.0,12.0,80.0,2.0,9.0,23.0,2.0,1.43,24.0,14.0,10.0,0.77,0.81,16.9,17.2,-0.3,-0.02,-0.09,,,,,,,,
36,Marvelous Nakamba,MF,26,13,749,58.0,21.9,8.3,9.0,81.0,5.0,4.0,4.0,25.0,2.15,10.0,6.0,4.0,0.48,0.31,10.8,10.1,0.6,0.08,0.05,,,,,,,
37,Ahmed Elmohamady,DF,32,14,839,60.0,24.5,9.3,8.0,90.0,8.0,6.0,20.0,24.0,1.07,9.0,9.0,0.0,0.0,-0.31,14.7,11.9,2.7,0.29,0.34,,,,,,,
38,Kortney Hause,DF,25,7,630,90.0,18.4,7.0,7.0,90.0,7.0,0.0,10.0,2.0,13.0,6.0,7.0,1.0,0.94,12.3,8.8,3.5,0.49,0.56,,,,,,,,
