,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,Wilfried Zaha,"FW,MF",26,36.4,1188,1156,29.0,3.0,1.0,1.0,68.0,23.0,0.0,0.0,0.0,0.0,928.0,3.0,37.0,,,,,,,,,,,,,
1,Jordan Ayew,FW,27,35.0,853,816,34.0,4.0,2.0,2.0,25.0,11.0,1.0,0.0,0.0,0.0,673.0,3.0,24.0,,,,,,,,,,,,,
2,James McArthur,MF,31,34.3,1513,1427,83.0,5.0,4.0,10.0,44.0,38.0,1.0,0.0,0.0,0.0,1166.0,3.0,49.0,,,,,,,,,,,,,
3,Vicente Guaita,GK,32,35.0,1065,703,354.0,80.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,8.0,0.0,,,,,,,,,,,,,
4,Cheikhou Kouyaté,"MF,DF",29,28.1,876,861,12.0,6.0,1.0,1.0,17.0,5.0,0.0,0.0,0.0,0.0,636.0,3.0,17.0,,,,,,,,,,,,,
5,Luka Milivojević,MF,28,27.9,1585,1325,258.0,147.0,3.0,12.0,144.0,6.0,99.0,55.0,25.0,11.0,1213.0,2.0,21.0,,,,,,,,,,,,,
6,Joel Ward,DF,29,26.5,1270,990,275.0,5.0,0.0,3.0,36.0,270.0,0.0,0.0,0.0,0.0,912.0,5.0,45.0,,,,,,,,,,,,,
7,Gary Cahill,DF,33,24.1,1009,967,42.0,37.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,857.0,0.0,6.0,,,,,,,,,,,,,
8,James Tomkins,DF,30,17.6,676,647,27.0,25.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,535.0,2.0,2.0,,,,,,,,,,,,,
9,Martin Kelly,DF,29,17.2,710,576,132.0,14.0,0.0,2.0,20.0,118.0,0.0,0.0,0.0,0.0,500.0,2.0,13.0,,,,,,,,,,,,,
10,James McCarthy,MF,28,18.7,826,761,62.0,34.0,0.0,11.0,35.0,5.0,22.0,2.0,0.0,20.0,625.0,3.0,20.0,,,,,,,,,,,,,
11,Andros Townsend,"FW,MF",28,14.4,473,435,36.0,9.0,1.0,3.0,67.0,11.0,9.0,6.0,0.0,1.0,328.0,2.0,20.0,,,,,,,,,,,,,
12,Scott Dann,DF,32,14.1,586,556,29.0,28.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,475.0,1.0,8.0,,,,,,,,,,,,,
13,Christian Benteke,FW,28,14.0,342,330,12.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,4.0,,,,,,,,,,,,,
14,Jeffrey Schlupp,"FW,MF",26,11.5,344,320,21.0,3.0,1.0,3.0,9.0,18.0,0.0,0.0,0.0,0.0,251.0,3.0,9.0,,,,,,,,,,,,,
15,Mamadou Sakho,DF,29,10.3,539,523,15.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,1.0,5.0,,,,,,,,,,,,,
16,Jaïro Riedewald,"DF,MF",22,8.5,399,325,73.0,10.0,1.0,1.0,6.0,63.0,0.0,0.0,0.0,0.0,293.0,1.0,4.0,,,,,,,,,,,,,
17,Max Meyer,"MF,FW",23,7.3,211,210,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,158.0,1.0,9.0,,,,,,,,,,,,,
18,Wayne Hennessey,GK,32,3.0,105,50,54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,,,,,,,,,,,,,
19,Tyrick Mitchell,DF,19,2.2,127,98,29.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0,103.0,0.0,4.0,,,,,,,,,,,,,
20,Cenk Tosun,FW,28,2.0,44,42,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,,,,,,,,,,,,,
21,Connor Wickham,"FW,MF",26,1.1,47,45,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,,,,,,,,,,,,,
22,Brandon Pierrick,"MF,FW",17,0.2,9,9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,,,,,,,,,,,,,
23,Víctor Camarasa,FW,25,0.1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,
24,Squad Total,16395,14377,1965.0,501,19,79.0,588.0,886.0,177.0,93.0,32.0,36.0,12274.0,53.0,,,,,,,,,,,,,,,,,
25,Opponent Total,20387,18460,1896.0,452,34,190.0,843.0,888.0,235.0,128.0,79.0,5.0,16178.0,31.0,,,,,,,,,,,,,,,,,
26,Wilfried Zaha,"FW,MF",26,38.0,"3,280",86,95.9,36.4,37.0,88.0,36.0,1.0,26.0,0.0,1.13,31.0,46.0,-15.0,-0.41,2.16,34.9,53.8,-18.9,-0.52,0.94,,,,,,,
27,Jordan Ayew,FW,27,37.0,"3,148",85,92.0,35.0,37.0,85.0,23.0,0.0,1.0,1.16,28.0,45.0,-17.0,-0.49,0.18,32.5,51.1,-18.5,-0.53,0.34,,,,,,,,
28,James McArthur,MF,31,37.0,"3,090",84,90.4,34.3,37.0,84.0,22.0,0.0,0.0,1.16,30.0,38.0,-8.0,-0.23,2.77,31.7,49.9,-18.3,-0.53,0.26,,,,,,,,
29,Vicente Guaita,GK,32,35.0,"3,150",90,92.1,35.0,35.0,90.0,35.0,0.0,0.0,1.2,29.0,42.0,-13.0,-0.37,1.63,33.3,49.8,-16.5,-0.47,1.08,,,,,,,,
30,Cheikhou Kouyaté,"MF,DF",29,35.0,"2,528",72,73.9,28.1,29.0,81.0,14.0,6.0,28.0,3.0,1.2,24.0,36.0,-12.0,-0.43,0.28,27.8,41.9,-14.0,-0.5,0.22,,,,,,,
31,Patrick van,NED,DF,28.0,29,"2,507",86.0,73.3,27.9,29.0,86.0,25.0,0.0,0.0,1.24,21.0,38.0,-17.0,-0.61,-0.41,28.3,42.3,-14.0,-0.5,0.21,,,,,,,
32,Luka Milivojević,MF,28,31.0,"2,513",81,73.5,27.9,28.0,88.0,24.0,3.0,17.0,1.0,1.03,22.0,38.0,-16.0,-0.57,-0.28,24.1,41.7,-17.7,-0.63,-0.28,,,,,,,
33,Joel Ward,DF,29,29.0,"2,382",82,69.6,26.5,27.0,87.0,24.0,2.0,16.0,0.0,1.0,20.0,36.0,-16.0,-0.6,-0.34,26.4,37.4,-11.0,-0.41,0.47,,,,,,,
34,Gary Cahill,DF,33,25.0,"2,167",87,63.4,24.1,25.0,87.0,24.0,0.0,2.0,1.16,20.0,35.0,-15.0,-0.62,-0.34,22.9,37.8,-14.9,-0.62,-0.17,,,,,,,,
35,James Tomkins,DF,30,18.0,"1,582",88,46.3,17.6,18.0,88.0,16.0,0.0,3.0,0.89,15.0,23.0,-8.0,-0.46,0.08,13.8,27.3,-13.5,-0.77,-0.4,,,,,,,,
