link,Player_id,Name,nationality,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,average_shot_distance,xg_net,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocked_shots,blocked_passes,interceptions,clearances,errors,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus_wowy,on_xg_for,on_xg_against,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,gk_goals_against,gk_shots_on_target_against,gk_saves,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,value_millions
https://fbref.com/en/players/9c318325/Jack-Wilshere,120180513,Jack Wilshere,ENG,MF,Arsenal,25,20,12,1193,13.3,1,3,0,0,6,0,1.1,1.1,2.6,62,108,39,15,5,19,-0.1,49,35,0,5,1,7,1,5,4,0,1,0,0,0,701,819,10179,2912,388,427,230,261,43,69,2.3,15,64,16,1,794,19,16,9,3,3,2,1,0,0,0,701,6,6,13,112,528,322,23,938,55,45,10,679,4602,2576,40,6,24,25,745,15,10,3,7,5,4,20,16,2,8,8,5,0,10,8,6,1.9,27,16,0.34,22.2,16.5,0,15,37,1,0,0,0,101,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/45963054/Jamie-Vardy,120180487,Jamie Vardy,ENG,FW,Leicester City,30,37,37,3247,36.1,20,1,5,6,3,0,16.1,11.3,3,51,31,211,65,28,14.6,3.9,74,52,0,7,7,8,0,5,2,0,1,0,2,0,290,507,4471,789,147,223,90,166,27,46,3.3,32,14,14,4,495,8,0,1,6,39,1,1,0,0,0,290,4,17,16,37,277,475,157,772,57,24,32,398,2699,1125,23,27,63,13,550,15,9,3,7,5,1,8,7,1,20,2,17,0,26,0,0,1.19,52,57,-0.66,47.7,45.9,0,29,27,44,3,0,0,73,75,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/21512407/Kieran-Trippier,120180479,Kieran Trippier,ENG,DF,Tottenham,26,24,21,1914,21.3,0,5,0,0,1,0,0.4,0.4,4.2,37,114,195,7,1,24.4,-0.4,72,59,11,1,0,1,0,9,7,2,0,0,0,0,1262,1638,23952,7379,470,528,624,760,150,290,2.9,40,88,44,10,1335,292,25,5,8,122,239,28,11,14,1,1262,11,28,66,413,788,639,25,1823,18,13,5,725,3280,1776,24,2,20,6,1079,52,30,29,21,2,21,44,23,6,25,20,53,1,18,3,11,1.88,37,21,-0.56,33.2,22.4,0,18,20,3,0,0,0,147,35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/2afc7272/Lewis-Cook,120180099,Lewis Cook,ENG,MF,Bournemouth,20,29,25,2237,24.9,0,2,0,0,5,0,0.5,0.5,1.6,52,173,30,18,2,27.3,-0.5,65,53,5,3,2,1,1,6,6,0,0,0,0,0,989,1263,19152,6531,394,486,428,494,147,229,2.2,28,176,27,5,1221,41,21,5,15,29,5,15,9,1,1,989,1,17,52,334,974,243,11,1521,67,50,17,880,5378,2893,41,4,37,39,985,67,35,37,30,0,26,69,43,12,21,35,25,2,20,4,6,1.21,32,42,0.05,28,40.1,0,33,20,1,0,0,0,198,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/26f6dca8/Manuel-Lanzini,120180266,Manuel Lanzini,ARG,MF,West Ham,24,27,23,2042,22.7,5,6,0,1,4,0,3.9,3.1,4.1,65,156,96,43,16,21,1.1,86,56,11,9,2,8,0,12,9,1,1,0,1,0,1085,1309,16247,4292,608,672,356,422,70,137,3,40,104,35,3,1176,125,48,6,4,83,5,51,32,13,0,1085,8,18,13,156,868,524,53,1514,102,65,37,919,6089,2849,50,14,31,47,1109,20,11,6,11,3,2,34,32,1,6,30,5,2,14,4,0,1.11,30,44,-0.23,22.2,34.4,0,9,35,3,1,0,0,165,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/c5b7c315/Michael-Keane,120180244,Michael Keane,ENG,DF,Everton,24,30,29,2560,28.4,0,1,0,0,3,0,1.1,1.1,0.5,11,83,3,15,1,11.5,-1.1,15,13,0,0,1,1,0,0,0,0,0,0,0,0,905,1170,19215,7605,270,330,481,552,149,258,0.4,4,76,4,0,1148,18,13,0,17,4,5,0,0,0,0,905,4,17,214,846,656,60,28,1555,7,7,0,694,3662,2227,13,1,15,3,797,33,25,26,5,2,19,43,24,28,11,53,214,0,27,1,4,1.17,30,46,-0.77,29.2,40.7,0,21,10,4,0,0,0,138,128,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/51b41c5c/Morgan-Schneiderlin,120180434,Morgan Schneiderlin,FRA,MF,Everton,27,30,24,2130,23.7,0,0,0,0,5,2,0.4,0.4,0.2,15,106,8,5,0,14.9,-0.4,21,19,0,0,0,1,1,0,0,0,0,0,0,0,951,1143,15661,4847,482,535,333,387,91,151,0.4,7,104,3,1,1119,20,14,0,14,8,1,4,0,0,4,951,4,10,69,355,897,146,11,1381,11,6,5,694,3096,1319,15,1,26,12,807,58,40,34,21,3,15,44,29,7,11,61,59,1,19,6,4,1.33,22,38,-0.82,23.4,31.7,1,39,17,0,0,1,0,170,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/0442183b/Nathaniel-Clyne,120180096,Nathaniel Clyne,ENG,DF,Liverpool,26,3,2,174,1.9,0,0,0,0,1,0,0.1,0.1,0.1,5,5,29,2,1,11.8,-0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,108,141,1751,558,58,65,37,52,9,13,0.1,1,7,2,1,111,30,0,0,0,7,30,0,0,0,0,108,0,5,2,23,75,61,5,159,2,0,2,67,289,111,1,0,4,2,90,3,1,2,1,0,0,1,1,1,1,0,3,0,1,1,2,0.67,0,1,-1.82,1.7,1.6,0,4,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/def899bd/Phil-Jones,120180232,Phil Jones,ENG,DF,Manchester Utd,25,23,23,1973,21.9,0,0,0,0,2,0,0.4,0.4,0.1,13,45,0,2,0,18.8,-0.4,13,12,0,0,0,1,0,0,0,0,0,0,0,0,991,1090,18639,5304,313,336,546,576,99,135,0.1,2,37,1,0,1074,14,11,0,0,2,3,0,0,0,0,991,2,6,153,732,577,34,3,1332,9,7,2,692,2858,1556,3,0,7,1,819,25,18,20,5,0,9,20,11,17,8,41,133,2,21,0,3,1.96,37,11,0.32,34.6,21.2,0,10,24,0,0,0,1,134,53,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/032f894e/Renato-Sanches,120180425,Renato Sanches,POR,MF,Swansea City,19,12,9,702,7.8,0,0,0,0,1,0,0.5,0.5,0.3,32,45,33,12,0,28.5,-0.5,17,12,2,1,0,2,0,1,0,1,0,0,0,0,330,420,5364,1268,162,182,123,157,28,55,0.4,6,33,3,1,383,36,16,1,6,32,8,11,8,3,0,330,1,5,11,77,296,146,9,507,40,25,15,307,2078,1105,24,1,11,25,377,12,7,6,6,0,6,18,12,1,8,7,5,1,4,3,5,0.42,3,10,-0.2,4.8,10.1,0,8,20,0,0,0,0,50,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/01226327/Ryan-Bertrand,120180051,Ryan Bertrand,ENG,DF,Southampton,27,35,35,3135,34.8,0,4,0,0,2,0,1.7,1.7,3.1,89,174,213,20,2,19.5,-1.7,76,54,12,4,4,1,1,7,4,1,1,1,0,0,1476,1954,21055,8752,911,1022,444,594,71,195,3.3,36,130,42,11,1549,395,34,1,3,136,328,33,22,5,2,1476,10,70,87,475,1018,783,52,2262,37,17,20,1224,5645,2941,64,16,34,21,1347,48,35,27,17,4,19,31,12,9,19,44,74,0,32,0,0,0.97,34,49,0.83,37,39.1,0,32,33,1,0,0,0,146,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/5c2b4f07/Serge-Aurier,120180025,Serge Aurier,CIV,DF,Tottenham,24,17,16,1429,15.9,2,2,0,0,2,2,0.8,0.8,2.6,32,67,152,15,5,21.2,1.2,38,29,1,2,5,1,0,4,1,0,1,1,1,0,779,1035,12584,4253,398,474,322,419,49,98,1.3,14,37,25,6,837,194,7,1,2,68,187,0,0,0,0,779,4,35,39,300,533,425,36,1249,22,15,7,531,2527,1251,29,5,16,16,694,48,27,27,13,8,11,31,20,1,19,31,54,1,14,1,13,2.18,35,12,0.77,30.5,9.7,1,21,16,2,0,1,0,89,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/1ecb65be/Theo-Walcott,120180494,Theo Walcott,ENG,FW,Everton,28,20,13,1221,13.6,3,3,0,0,2,0,2.5,2.5,2.4,38,35,108,19,8,14.6,0.5,38,23,1,4,2,8,0,5,4,0,1,0,0,0,261,378,3804,1139,141,173,81,128,21,37,1.4,14,19,17,9,347,30,1,0,2,48,3,3,0,1,0,261,1,16,13,86,202,260,47,527,47,28,19,342,2388,1265,26,8,40,23,346,28,19,13,13,2,7,15,8,0,9,9,12,0,11,7,10,2.83,19,17,3.82,16.1,16.7,0,7,28,12,0,0,0,76,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/e726e11e/Victor-Moses,120180341,Victor Moses,NGA,DF,Chelsea,26,28,25,2110,23.4,3,3,0,0,3,0,3,3,2.4,95,66,203,35,11,16.8,0,49,35,0,7,2,5,0,7,4,0,0,0,3,0,815,1122,13255,3497,429,498,286,393,72,136,2.5,20,26,24,10,920,197,3,2,5,90,194,0,0,0,0,815,5,46,53,372,452,568,80,1373,55,32,23,693,4127,2677,31,26,20,20,788,37,29,21,13,3,14,24,10,4,25,15,39,2,14,3,5,1.89,38,20,0.36,30.4,21.2,0,23,27,9,1,0,0,143,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
https://fbref.com/en/players/b6964eb6/Chris-Smalling,120180450,Chris Smalling,ENG,DF,Manchester Utd,27,29,28,2536,28.2,4,0,0,0,4,0,1.7,1.7,0.2,5,37,8,13,6,8.5,2.3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,998,1140,19226,5423,280,309,598,647,94,135,0.3,2,25,2,0,1122,17,15,0,2,0,2,0,0,0,0,998,1,10,175,827,612,48,23,1482,3,3,0,694,3125,1488,12,1,6,2,823,40,25,28,12,0,16,28,12,28,4,63,162,1,28,1,6,2.07,46,24,-1.05,36.2,32.7,0,24,14,2,0,0,0,139,108,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/4e9a0555/Chris-Wood,120180517,Chris Wood,NZL,FW,Burnley,25,24,20,1624,18,10,1,0,0,1,0,7,7,0.6,15,16,117,39,24,12.3,3,29,21,0,3,2,3,0,3,1,0,0,2,0,0,250,424,3088,437,165,243,56,107,8,14,0.5,11,10,3,0,417,3,0,1,2,5,0,0,0,0,0,250,4,9,20,42,249,307,70,595,10,6,4,329,1177,318,11,11,57,35,502,7,3,2,3,2,3,13,10,4,8,0,16,0,7,4,1,1.67,22,11,1.31,17,23,0,18,16,27,0,0,0,46,83,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/691bef82/Daley-Blind,120180055,Daley Blind,NED,DF,Manchester Utd,27,7,4,362,4,0,0,0,0,0,0,0.1,0.1,0.2,9,23,22,3,0,21.2,-0.1,14,10,2,0,0,1,1,0,0,0,0,0,0,0,220,274,3520,1332,120,132,74,92,22,43,0.6,4,18,7,3,234,40,1,0,0,26,24,15,1,12,0,220,0,3,14,52,170,96,2,316,2,1,1,163,698,390,5,0,4,3,199,6,4,3,2,1,2,7,5,0,3,7,14,0,3,3,11,3,11,0,1.88,8.3,2.5,0,4,4,0,0,0,0,23,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/580d52dd/Grzegorz-Krychowiak,120180260,Grzegorz Krychowiak,POL,MF,West Brom,27,27,20,1641,18.2,0,2,0,0,2,0,0.8,0.8,1.8,22,101,25,17,3,23.3,-0.8,43,32,3,4,1,1,2,3,2,0,0,0,1,0,641,831,11378,3332,301,354,248,303,70,122,1.1,13,76,9,1,796,34,16,6,12,18,0,11,5,4,0,641,1,19,37,217,623,205,7,1025,27,19,8,576,3126,1372,29,2,16,20,644,39,24,18,17,4,12,49,37,5,18,45,23,0,11,7,6,0.78,13,30,-0.53,15.8,23.3,0,31,39,1,0,0,0,125,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/ffec9769/Islam-Slimani,120180449,Islam Slimani,ALG,FW,Leicester City,29,16,3,381,4.3,1,1,0,0,1,0,1.5,1.5,0.6,8,9,44,7,4,13.7,-0.5,17,12,1,3,0,1,0,4,3,0,1,0,0,0,107,165,1176,269,67,91,24,37,2,5,0.6,6,2,6,0,163,1,0,2,1,7,0,0,0,0,0,107,1,9,4,14,87,109,21,207,10,6,4,123,614,181,7,2,17,12,182,2,2,1,1,0,1,6,5,0,2,1,3,0,1,13,7,2.5,6,4,1.43,5.3,3.5,0,3,4,4,0,0,0,13,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/3515d404/James-Ward-Prowse,120180502,James Ward-Prowse,ENG,FW,Southampton,22,30,20,1716,19.1,3,3,0,0,3,0,2.2,2.2,2.8,9,66,102,28,13,22.2,0.8,60,32,23,0,5,0,0,7,3,3,0,1,0,0,631,919,10188,2960,347,404,209,293,54,155,3.1,36,50,14,6,765,149,45,0,4,159,8,93,50,36,1,631,5,24,29,161,484,440,25,1073,6,5,1,524,1940,733,16,2,20,13,640,23,16,9,11,3,3,27,24,1,28,8,31,0,10,10,7,0.93,20,29,0.06,19.4,21,0,18,12,0,0,0,0,98,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/e0991c04/Marcos-Rojo,120180409,Marcos Rojo,ARG,DF,Manchester Utd,27,9,8,640,7.1,0,0,0,0,6,0,0.2,0.2,0.1,3,13,1,5,1,27.9,-0.2,6,5,0,1,0,0,0,0,0,0,0,0,0,0,295,362,5448,2286,121,131,137,155,31,64,0.1,2,27,0,0,352,10,7,0,5,1,3,0,0,0,0,295,0,3,64,247,186,18,4,449,4,4,0,247,1334,870,3,0,1,1,289,7,5,6,0,1,1,8,7,6,5,7,56,2,5,1,11,2.11,13,8,-0.43,7.9,11.5,0,8,4,0,0,1,0,37,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/f7ee69fb/Mousa-Dembele,120180124,Mousa Demb?l?,BEL,MF,Tottenham,30,28,21,1879,20.9,0,0,0,0,6,0,0.4,0.4,0.7,66,211,26,11,3,24.7,-0.4,50,42,0,2,2,2,2,2,2,0,0,0,0,0,1316,1429,21995,7009,625,668,592,630,81,97,1.1,18,177,4,1,1383,44,28,1,4,1,4,0,0,0,0,1316,2,12,26,207,1156,265,3,1600,81,68,13,1011,6562,3863,59,1,25,34,1187,36,24,19,11,6,9,37,28,0,20,33,15,0,8,7,2,1.93,41,22,-0.2,36.2,21.2,0,48,28,0,0,0,0,181,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/2acd49b9/Moussa-Sissoko,120180447,Moussa Sissoko,FRA,MF,Tottenham,27,32,15,1386,15.4,1,1,0,0,3,0,2.2,2.2,2.2,50,85,102,19,7,15.8,-1.2,49,44,0,3,1,0,1,2,2,0,0,0,0,0,740,900,11433,2703,410,451,270,336,42,61,2.5,27,69,21,3,879,20,6,3,6,19,11,2,0,0,0,740,1,24,22,138,576,341,48,1037,32,18,13,586,3657,1970,40,6,19,17,774,23,17,14,5,4,9,12,3,1,10,9,23,1,6,17,5,2.09,27,18,-0.7,25.1,12.5,0,23,8,3,0,0,0,108,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/ab651565/Nathan-Redmond,120180399,Nathan Redmond,ENG,FW,Southampton,23,31,22,1945,21.6,1,3,0,0,3,0,2.2,2.2,3.6,84,94,182,44,15,21.3,-1.2,79,59,8,9,0,2,1,6,6,0,0,0,0,0,644,888,10743,2550,343,421,200,258,75,138,3.1,42,43,33,4,826,57,9,5,11,69,15,26,15,5,3,644,5,30,15,145,457,533,64,1104,79,55,24,781,5230,2670,64,32,38,43,781,32,17,16,14,2,12,31,19,0,20,15,17,2,13,9,4,0.97,14,31,-0.66,21,26,0,19,18,4,0,0,0,126,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/16ceb862/Olivier-Giroud,120180176,Olivier Giroud,FRA,FW,Arsenal,30,29,7,1001,11.1,7,2,0,0,0,0,6.9,6.9,2.9,10,26,100,48,14,22.1,0.1,35,30,0,1,4,0,0,1,1,0,0,0,0,0,251,380,2545,488,148,213,39,68,7,17,2.1,20,12,8,1,362,17,0,5,1,3,1,0,0,0,0,251,1,6,11,42,175,292,99,505,8,3,5,242,674,253,6,4,36,14,401,9,7,2,4,3,2,8,6,0,1,2,9,0,3,22,2,3.04,19,11,0.22,20,10.3,0,13,9,5,0,0,0,23,69,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/3935e52e/Sead-Kolasinac,120180254,Sead Kola?inac,BIH,DF,Arsenal,24,27,25,2147,23.9,2,4,0,0,3,0,2.2,2.2,3.5,68,105,186,21,6,13.2,-0.2,50,41,3,3,2,1,0,6,6,0,0,0,0,0,1203,1515,17835,5821,648,753,469,576,40,86,3.3,19,69,19,6,1294,219,16,0,4,42,203,0,0,0,0,1203,2,38,56,403,766,565,86,1726,22,12,10,935,4189,2707,52,17,22,16,1108,49,37,28,13,8,20,39,19,3,12,26,56,0,19,2,9,1.89,49,30,0.51,45.4,28.5,0,32,10,1,0,0,0,134,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/6421ec64/Xherdan-Shaqiri,120180435,Xherdan Shaqiri,SUI,MF,Stoke City,25,36,36,3039,33.8,8,7,0,1,5,0,5,4.2,7.1,81,161,183,68,30,22.3,3,145,80,40,10,9,6,0,12,3,5,1,2,1,0,923,1293,16836,5750,418,472,314,418,152,307,7.4,75,94,59,12,1043,242,82,15,11,201,29,88,48,32,4,923,8,33,5,155,755,720,51,1593,68,39,29,1065,6889,2896,72,17,99,57,1082,25,17,9,11,5,10,39,29,1,8,16,6,2,26,0,1,0.92,30,58,0.35,31.6,54.3,0,28,50,15,0,0,0,153,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/715fc0fe/Yannick-Bolasie,120180057,Yannick Bolasie,COD,FW,Everton,28,16,11,851,9.5,1,0,0,0,0,0,1.5,1.5,0.7,39,20,52,19,7,16.8,-0.5,12,9,0,0,1,2,0,1,1,0,0,0,0,0,143,269,2088,555,84,119,42,85,9,34,0.4,4,8,8,5,258,9,0,0,1,53,4,1,1,0,0,143,2,19,5,49,130,221,25,391,36,17,19,257,1939,961,24,5,30,25,269,8,7,4,1,3,2,7,5,0,5,4,8,0,2,5,4,0.88,9,14,-0.21,10.1,12.4,0,12,11,4,0,0,0,55,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
https://fbref.com/en/players/02b29014/Abdoulaye-Doucoure,120180132,Abdoulaye Doucour?,MLI,MF,Watford,24,37,37,3324,36.9,7,3,0,0,10,0,3.5,3.5,2.3,73,222,79,47,17,20.7,3.5,99,83,1,6,4,1,4,7,6,0,1,0,0,0,1885,2278,30698,7812,907,1054,787,897,132,193,2.9,40,152,30,3,2212,60,35,2,16,26,2,0,0,0,0,1885,6,44,95,502,1608,585,66,2655,53,41,12,1604,7524,3931,62,7,55,46,1692,79,52,28,42,9,27,79,52,10,33,54,61,0,36,0,0,1.11,44,63,0.42,43.5,50.5,0,44,26,2,0,1,0,345,42,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi,120180222,Alex Iwobi,NGA,MF,Arsenal,21,26,22,1830,20.3,3,5,0,0,1,0,3.9,3.9,3.5,93,138,146,45,22,18.4,-0.9,82,70,1,5,4,2,0,12,11,0,0,1,0,0,997,1171,14645,3786,587,636,321,379,53,78,3.6,36,93,31,0,1151,17,3,12,5,20,11,1,0,1,0,997,3,27,16,146,604,627,80,1358,52,36,16,1058,6230,3418,80,25,42,31,1131,19,15,8,8,3,5,18,13,1,18,7,10,1,5,4,10,1.42,36,26,-0.24,35.6,25.5,0,11,12,1,0,0,0,110,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/d368feb8/Alfie-Mawson,120180311,Alfie Mawson,ENG,DF,Swansea City,23,38,38,3420,38,2,1,0,0,3,0,1.9,1.9,0.6,29,92,8,20,5,12.5,0.1,13,11,0,2,0,0,0,1,1,0,0,0,0,0,1420,1755,31280,11208,407,462,732,847,268,403,0.6,5,87,5,1,1699,51,47,1,43,2,4,0,0,0,0,1420,5,10,282,1182,894,72,37,2131,26,23,3,1026,6082,3551,14,1,13,14,1257,32,22,24,8,0,16,27,11,32,9,35,229,5,38,0,0,0.87,28,56,0,31.6,58.6,0,19,11,1,0,0,0,220,120,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/5dbefa9d/Andre-Ayew,120180028,Andr? Ayew,GHA,MF,West Ham,27,30,19,1845,20.5,3,4,0,1,5,0,5.2,4.4,1.6,34,42,96,25,11,26.6,-2.2,33,23,1,4,2,3,0,8,5,0,1,1,1,0,463,605,6024,1070,293,334,128,165,14,34,1.1,16,29,12,1,581,21,2,5,2,16,4,0,0,0,0,463,3,20,18,92,405,288,54,774,29,21,8,464,2735,1106,35,11,31,42,569,34,24,9,20,5,8,32,24,1,17,9,11,0,11,11,4,1.69,20,41,-1.09,20.9,34.4,0,24,36,6,1,0,0,93,45,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/c24dba2a/Andre-Gray,120180182,Andre Gray,JAM,FW,Watford,26,31,16,1498,16.6,5,2,0,0,1,0,6.7,6.7,2.1,18,17,133,34,13,12.3,-1.7,28,24,0,0,3,1,0,3,1,0,0,2,0,0,217,310,2738,463,134,185,48,64,10,12,1.2,18,17,6,1,297,11,0,2,2,9,0,0,0,0,0,217,2,12,4,14,186,263,76,462,11,2,9,300,1201,431,8,10,49,23,371,2,1,0,1,1,0,3,3,0,11,4,3,0,4,15,7,1,19,30,-0.24,20.3,24.1,0,11,5,12,1,0,0,31,17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/b28bbd58/Andros-Townsend,120180478,Andros Townsend,ENG,FW,Crystal Palace,26,36,35,3120,34.7,2,7,0,0,3,0,3,3,7.2,161,104,249,62,14,22.3,-1,138,80,20,16,7,10,5,11,8,1,0,0,2,0,870,1226,13034,3886,501,573,259,384,68,160,5.4,65,64,48,14,1088,134,39,3,5,176,23,49,23,5,16,870,4,49,29,241,573,866,88,1629,122,84,38,1120,8832,4125,108,34,89,73,1089,60,34,35,12,13,24,75,51,1,48,35,28,0,26,1,1,1.14,39,48,0.04,47.9,42.8,0,10,46,6,2,0,0,182,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/960acc0a/Badou-Ndiaye,120180355,Badou Ndiaye,SEN,MF,Stoke City,26,13,13,1138,12.6,2,1,0,0,5,0,1.6,1.6,0.3,12,46,20,19,6,23.7,0.4,27,19,0,2,1,2,3,4,2,0,1,0,1,0,283,348,4731,1649,142,155,99,123,31,44,0.4,7,32,6,1,330,15,8,1,4,4,4,0,0,0,0,283,3,6,24,120,295,111,6,515,21,17,4,274,1345,738,15,1,22,19,271,53,28,22,25,6,16,41,25,9,12,13,18,0,11,0,0,0.69,10,17,0.47,10,21.9,0,24,21,2,0,1,0,85,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
