Matt Ritchie,21,3,3,1.26,35,35,1.17,36.5,41.4
Connor Roberts,2,1,5,0.25,0,4,-0.66,2.3,4
Andrew Robertson,19,0,5,2.14,53,18,0.95,43.3,15.9
Hal Robson-Kanu,2,13,5,0.86,5,14,-0.42,10.6,13
Jay Rodriguez,13,6,1,0.81,24,41,0.64,28.6,38.3
Marcos Rojo,5,1,11,2.11,13,8,-0.43,7.9,11.5
Sergio Romero,1,0,29,3,1,0,-0.05,0.4,0.6
Oriol Romeu,28,0,3,0.94,27,47,-0.79,32,40
Salom?n Rond?n,23,4,1,0.81,25,48,-0.47,27.6,40.1
Wayne Rooney,7,4,3,1.45,30,33,0.74,25.9,31.8
Danny Rose,6,1,10,2.1,18,14,-0.72,14,10.9
Liam Rosenior,1,2,5,1.33,2,3,-0.02,1.5,2.3
Wayne Routledge,1,11,12,0.8,1,11,-1.56,3.4,10.1
Antonio R?diger,25,2,9,2.04,46,22,0.92,37.8,19.5
Mathew Ryan,38,0,0,1.05,34,54,0,37,50.8
Abdelhamid Sabiri,0,3,8,0.4,1,5,-0.91,1.6,3
Henri Saivet,0,0,3,3,3,2,1.33,1.7,1.9
Diafra Sakho,0,14,4,1.07,5,11,-1.36,4.5,7.8
Mamadou Sakho,17,1,2,1.47,24,23,0.6,26,22
Bakary Sako,2,12,4,1.06,10,10,0.31,8,7.4
Mohamed Salah,17,2,0,1.97,77,30,1.63,64.3,27
Renato Sanches,4,3,5,0.42,3,10,-0.2,4.8,10.1
Alexis S?nchez,11,2,0,1.89,31,21,-0.01,30.8,20.9
Alexis S?nchez1,7,0,1,2.08,17,11,-0.77,13.8,9.6
Davinson S?nchez,26,2,1,2.16,53,21,0.53,46.8,23.2
Leroy San?,18,5,2,2.63,72,22,-0.75,53.2,17.5
Ezequiel Schelotto,12,5,14,0.9,16,30,-0.7,17.3,21.2
Christopher Schindler,35,0,0,1,28,53,2.21,30.1,46.6
Jeffrey Schlupp,15,3,3,1.25,22,30,-0.31,26.6,24.7
Kasper Schmeichel,32,0,0,1.3,49,47,1.25,44.7,39.6
Morgan Schneiderlin,19,6,4,1.33,22,38,-0.82,23.4,31.7
Xherdan Shaqiri,26,0,1,0.92,30,58,0.35,31.6,54.3
Luke Shaw,7,3,10,2.18,14,2,0.41,12.4,6.7
Ryan Shawcross,26,0,2,1,26,40,1.1,25.7,41.1
Jonjo Shelvey,20,5,3,1.13,25,28,0.27,26.7,35.4
Gylfi Sigur?sson,20,2,2,1.26,31,40,0.03,26.3,37.5
Adrien Silva,5,3,3,1,13,18,-0.63,10.5,11.5
Bernardo Silva,9,20,3,2.6,46,10,0.06,32,10.6
David Silva,20,1,1,2.76,79,18,0.62,56.7,17
Danny Simpson,20,1,2,1.36,40,41,0.2,32.7,31.3
Jack Simpson,0,0,16,0,0,2,-2.16,0.2,1
Josh Sims,0,5,4,0.5,1,2,-0.05,1.8,1.1
Jerome Sinclair,0,4,9,0.75,1,2,-2.4,1.9,1.5
Moussa Sissoko,6,17,5,2.09,27,18,-0.7,25.1,12.5
Islam Slimani,1,10,7,1,4,3,0.5,3.3,2.6
Islam Slimani1,0,3,0,1.5,2,1,0.93,2,0.9
Chris Smalling,28,1,6,2.07,46,24,-1.05,36.2,32.7
Adam Smith,20,5,1,1.07,24,38,-0.47,21.9,35.9
Tommy Smith,15,3,12,0.96,15,31,0.07,15.5,27.6
C?dric Soares,29,0,0,1,31,44,0.44,33.5,35.2
Ramadan Sobhi,5,12,12,0.88,9,30,-1.03,11.2,21.9
Dominic Solanke,3,16,14,2,11,4,-0.19,12.6,4.6
Pape Souar?,0,1,16,3,0,0,0.26,0,0
Juli?n Speroni,11,0,18,1.27,16,14,0.63,17.6,11.4
Kostas Stafylidis,3,1,1,0.4,2,6,-0.23,1.9,5.6
Junior Stanislas,5,2,0,1,18,22,0.23,14,24.2
Dale Stephens,36,0,0,1.11,34,50,1.56,34.9,48.1
Jack Stephens,21,0,5,0.86,19,33,-0.32,21.2,27.9
Raheem Sterling,19,4,1,2.58,82,23,-0.11,63.1,17.1
John Stones,11,2,4,2.61,44,11,0.33,30.7,8.5
Daniel Sturridge,0,4,1,1,2,5,-1.69,2,2.4
Daniel Sturridge1,1,4,5,1.78,7,3,-0.43,9.5,3.2
Ki Sung-yueng,16,4,0,0.96,16,29,0.24,17,30.2
Andrew Surman,19,5,11,1,20,29,-0.03,19.3,31.5
Markus Suttner,13,1,8,0.93,9,18,-0.25,10.6,19.4
Lasse S?rensen,0,0,2,3,2,1,2.11,1.6,2.1
Alexander S?rloth,4,0,5,0,4,9,-1.1,3.3,7.4
Du?an Tadi?,11,2,2,1,32,43,0.79,33.6,36.9
Matt Targett,1,0,4,0.5,2,6,-1.75,1.8,4
James Tarkowski,31,0,0,1.58,31,30,0.6,26.7,40.5
Charlie Taylor,10,1,18,0.73,6,12,-0.68,8.6,15.7
James Tomkins,25,1,6,1.39,40,32,1.87,39.4,30.4
Cenk Tosun,5,2,2,1.14,10,13,0.13,11.8,12.8
Yaya Tour?,0,9,18,2.8,6,2,-0.59,4.8,3.6
Andros Townsend,26,1,1,1.14,39,48,0.04,47.9,42.8
Kieran Trippier,18,3,11,1.88,37,21,-0.56,33.2,22.4
Axel Tuanzebe,0,1,3,3,0,0,-1.05,0,0
Josh Tymon,1,1,5,0,0,9,-4.31,1.7,4.5
Leonardo Ulloa,0,4,4,1.5,0,1,-4.01,0.5,0.2
Leonardo Ulloa1,0,8,3,1.1,2,3,0.21,3,5.3
Antonio Valencia,28,0,1,2.23,57,22,0.49,45.4,33
Virgil van Dijk,11,1,2,1.08,13,18,0.07,14,12.3
Virgil van Dijk1,14,0,1,1.79,27,10,0.01,25.4,10.8
Jamie Vardy,26,0,0,1.19,52,57,-0.66,47.7,45.9
Jan Vertonghen,34,0,0,1.97,67,31,0.18,59.6,30.6
Nikola Vla?i?,3,5,5,1.08,4,12,-1.06,6.1,8
Sam Vokes,4,23,7,1.33,12,16,-0.4,10.8,14.3
Michel Vorm,1,0,36,1,1,1,-1.03,1.2,0.8
Molla Wagu?,3,1,7,1.17,7,8,0.37,5.4,7.4
Theo Walcott,0,6,10,1.33,3,0,3.38,1.1,0.6
Theo Walcott1,11,1,0,1.5,16,17,0.44,15,16.1
Kyle Walker,29,0,4,2.66,87,22,0.12,64.8,19.6
Kyle Walker-Peters,2,1,11,3,8,4,0.96,4.5,2.2
Jonathan Walters,0,3,7,1.33,0,2,-4.59,0.6,0.8
Aaron Wan-Bissaka,6,0,7,1,10,10,0.32,9.7,10.2
Victor Wanyama,6,10,2,2.22,20,11,-0.06,16.1,11.9
Joel Ward,16,0,4,1.05,16,25,-0.45,23.2,20.3
Stephen Ward,26,0,1,1.75,29,27,0.54,23.2,35.5
James Ward-Prowse,10,10,7,0.93,20,29,0.06,19.4,21
Ben Watson,2,2,13,0.88,3,12,-1.44,4.1,8.9
Danny Welbeck,5,16,2,1.39,20,21,-1.05,20.1,16.6
Nahki Wells,0,9,11,0.11,1,3,-3.25,1.9,2.2
Ashley Westwood,10,7,19,1.74,16,17,0,13.4,17.1
Dean Whitehead,0,4,6,0,1,3,-1.78,1,1.4
Georginio Wijnaldum,21,6,2,2.03,60,23,0.61,50.7,25.4
Ashley Williams,16,4,5,1.21,23,31,-0.05,21.1,27.2
Danny Williams,9,9,6,1.15,10,22,-0.26,8.9,18.1
Willian,11,16,1,1.86,35,19,0.29,28,16.9
Joe Willock,0,1,3,0,1,2,-1.74,1,0.6
Jack Wilshere,10,8,6,1.9,27,16,0.34,22.2,16.5
Callum Wilson,9,5,1,1.32,27,33,0.35,25.2,30.7
Kevin Wimmer,13,3,2,0.94,17,32,-0.25,15.4,28.9
Harry Winks,5,7,5,2.06,16,9,-0.24,12.1,8.9
Chris Wood,7,4,1,1.67,22,11,1.31,17,23
Ben Woodburn,0,1,5,3,1,0,11.67,0.1,0
Granit Xhaka,30,1,0,1.66,72,50,0.04,64.4,46.9
Claudio Yacob,6,7,18,0.69,5,17,-0.73,8.3,12.9
DeAndre Yedlin,31,3,1,1.12,33,37,0.5,35.9,40.6
Maya Yoshida,21,1,8,0.96,22,31,0.26,25.6,27
Ashley Young,21,2,2,1.97,44,26,-1.36,37,31.8
Pablo Zabaleta,35,0,0,1.14,45,62,1.6,34.3,50.6
Wilfried Zaha,26,1,0,1.52,42,31,2.56,44.3,30.7
Davide Zappacosta,5,10,9,2.09,21,15,-0.21,21.7,11.6
Marvin Zeegelaar,10,0,5,1.17,18,17,0.87,14.2,13.9
Oleksandr Zinchenko,3,2,12,3,16,3,0.14,10.6,3.4
Kurt Zouma,31,2,0,0.97,33,50,2.18,32.2,49.7
