Patrick van Aanholt,897,276,30,3,2,56,235,11,3,5,2,884,3,31
Rolando Aarons,41,2,2,0,1,2,0,0,0,0,0,29,1,3
Tammy Abraham,286,28,0,2,1,13,1,0,0,0,0,206,0,6
Charlie Adam,252,28,14,3,4,30,4,10,3,4,3,168,5,9
Adri?n,332,235,51,0,1,0,0,0,0,0,0,266,4,0
Ibrahim Afellay,81,1,0,0,0,0,1,0,0,0,0,72,0,0
Benik Afobe,142,12,1,0,0,2,0,0,0,0,0,113,0,2
Sergio Ag?ero,620,27,0,4,0,16,3,1,0,0,0,529,3,20
Nathan Ak?,1551,56,43,0,2,5,13,0,0,0,0,1344,2,11
Marc Albrighton,1124,162,28,11,20,217,64,65,50,9,0,771,12,64
Toby Alderweireld,901,30,21,1,31,7,9,0,0,0,0,793,0,4
Trent Alexander-Arnold,1083,222,15,3,11,102,196,11,7,3,1,963,4,39
Joe Allen,1360,37,17,3,3,37,2,9,3,1,4,1114,6,39
Dele Alli,1249,37,12,15,8,18,17,4,0,0,0,985,9,39
Marcos Alonso,1424,288,19,0,10,96,269,0,0,0,0,1333,9,72
Daniel Amartey,249,61,1,0,2,0,60,0,0,0,0,239,0,1
Ethan Ampadu,19,0,0,0,0,0,0,0,0,0,0,19,0,0
Nordin Amrabat,75,2,0,0,1,9,2,0,0,0,0,44,1,5
Michail Antonio,437,49,3,3,8,55,46,0,0,0,0,296,8,25
Scott Arfield,357,5,0,1,1,8,1,1,0,1,0,247,5,16
Marko Arnautovi?,722,34,11,9,2,61,11,3,1,2,0,505,1,39
Harry Arter,563,29,27,1,6,5,1,1,1,0,0,513,0,6
Christian Atsu,497,15,4,1,1,57,7,4,1,2,0,359,1,37
Pierre-Emerick Aubameyang,312,24,0,1,1,16,3,0,0,0,0,225,1,14
Serge Aurier,837,194,7,1,2,68,187,0,0,0,0,779,4,35
Charlie Austin,241,6,0,1,0,2,1,0,0,0,0,168,3,8
Andr? Ayew,279,9,1,1,1,8,1,0,0,0,0,216,3,16
Andr? Ayew1,302,12,1,4,1,8,3,0,0,0,0,247,0,4
Jordan Ayew,850,35,7,3,0,45,5,0,0,0,0,700,2,27
C?sar Azpilicueta,2789,122,51,10,22,80,71,0,0,0,0,2469,13,23
Eric Bailly,411,16,15,1,3,0,1,0,0,0,0,368,1,4
Leighton Baines,782,221,26,0,2,75,174,21,14,7,0,774,6,35
Tiemou? Bakayoko,1104,9,8,0,13,5,1,0,0,0,0,957,3,9
Sam Baldock,6,1,1,0,0,0,0,0,0,0,0,4,0,1
Beni Baningime,82,0,0,0,1,0,0,0,0,0,0,67,0,2
Phil Bardsley,426,157,10,0,2,19,147,0,0,0,0,394,4,9
Ross Barkley,52,0,0,0,0,2,0,0,0,0,0,39,1,1
Ashley Barnes,515,13,0,3,0,16,2,0,0,0,0,316,3,17
Harvey Barnes,6,1,0,0,0,1,0,1,0,0,0,6,0,0
Gareth Barry,920,38,22,3,11,28,3,12,9,2,0,721,5,11
Kyle Bartley,112,3,3,0,1,0,0,0,0,0,0,93,0,2
Michy Batshuayi,87,9,0,0,0,0,0,0,0,0,0,67,1,5
Moritz Bauer,314,149,11,0,3,39,138,0,0,0,0,293,2,17
Jan Bednarek,174,19,7,0,0,0,12,0,0,0,0,139,0,3
Asmir Begovi?,696,464,136,0,1,0,0,0,0,0,0,693,2,1
H?ctor Beller?n,1902,285,4,7,4,64,281,0,0,0,0,1833,6,61
Yohan Benalouane,28,10,2,0,0,3,8,0,0,0,0,24,0,1
Christian Benteke,639,36,0,3,0,3,0,0,0,0,0,379,0,14
Saido Berahino,87,12,0,1,1,4,0,0,0,0,0,75,0,2
J?hann Berg Gu?mundsson,858,163,73,2,6,213,3,87,31,40,6,660,6,33
Ryan Bertrand,1549,395,34,1,3,136,328,33,22,5,2,1476,10,70
Muhamed Be?i?,26,2,2,0,0,0,0,0,0,0,0,27,0,0
Philip Billing,377,17,6,1,2,12,11,0,0,0,0,285,0,8
Mame Biram Diouf,584,41,0,0,0,34,33,0,0,0,0,347,5,31
Daley Blind,234,40,1,0,0,26,24,15,1,12,0,220,0,3
Jeremie Boga,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Yannick Bolasie,258,9,0,0,1,53,4,1,1,0,0,143,2,19
Ga?tan Bong,821,268,4,0,2,53,264,0,0,0,0,728,2,47
Wilfried Bony,196,12,1,0,0,0,0,0,0,0,0,131,1,12
Sofiane Boufal,553,25,3,6,5,40,6,11,9,1,0,431,2,18
Robbie Brady,469,114,41,4,7,123,6,67,33,23,8,354,10,22
Claudio Bravo,56,15,5,0,0,0,0,0,0,0,0,64,0,0
Miguel Britos,381,16,12,0,3,5,4,0,0,0,0,318,4,6
Leon Britton,132,6,6,0,0,1,0,0,0,0,0,127,0,0
Izzy Brown,134,3,0,0,1,7,1,0,0,0,0,93,2,8
Bruno,1005,208,9,0,9,41,199,0,0,0,0,949,7,25
Chris Brunt,879,194,57,6,8,139,52,85,54,19,9,733,9,12
Oliver Burke,148,2,1,0,2,9,1,0,0,0,0,114,1,5
Jack Butland,765,507,169,0,1,0,0,0,0,0,0,643,11,1
Sam Byram,93,30,1,0,0,10,29,0,0,0,0,73,0,5
Willy Caballero,79,21,6,0,0,0,0,0,0,0,0,73,0,2
Yohan Cabaye,1254,180,62,6,9,136,5,104,45,21,35,1118,4,19
Gary Cahill,1304,36,26,0,12,0,10,0,0,0,0,1194,7,5
Dominic Calvert-Lewin,505,11,0,1,1,19,4,0,0,0,0,311,3,19
Geoff Cameron,508,68,7,0,5,9,61,0,0,0,0,404,5,10
Tyrese Campbell,19,1,0,0,0,3,0,0,0,0,0,10,0,1
Emre Can,1542,26,10,11,14,11,14,0,0,0,0,1338,3,19
?tienne Capoue,849,31,14,5,28,4,1,2,0,0,0,723,3,11
Michael Carrick,98,1,1,1,2,0,0,0,0,0,0,84,0,2
Andr? Carrillo,752,20,7,2,6,54,9,4,0,3,0,561,0,39
Guido Carrillo,119,4,0,1,0,0,0,0,0,0,0,81,1,6
