https://fbref.com/en/players/5f09991f/Patrick-van-Aanholt,120190001,Patrick van Aanholt,NED,DF,Crystal Palace,27,36,36,3195,35.5,3,2,0,0,3,0,2.6,2.6,4.4,89,212,106
https://fbref.com/en/players/4d034881/Sergio-Aguero,120190002,Sergio Ag?ero,ARG,FW,Manchester City,30,33,31,2459,27.3,21,8,2,2,4,0,18.1,16.5,5.0,81,76,253
https://fbref.com/en/players/eaeca114/Nathan-Ake,120190003,Nathan Ak?,NED,DF,Bournemouth,23,38,38,3411,37.9,4,0,0,0,3,0,3.4,3.4,1.0,20,98,25
https://fbref.com/en/players/b827d5b3/Marc-Albrighton,120190004,Marc Albrighton,ENG,FW,Leicester City,28,27,18,1625,18.1,2,2,0,0,3,0,1.2,1.2,2.9,54,64,172
https://fbref.com/en/players/f7d50789/Toby-Alderweireld,120190005,Toby Alderweireld,BEL,DF,Tottenham,29,34,33,2922,32.5,0,0,0,0,3,0,1.1,1.1,0.6,25,161,5
https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold,120190006,Trent Alexander-Arnold,ENG,DF,Liverpool,19,29,27,2462,27.4,1,12,0,0,3,0,1.6,1.6,6.3,70,157,174
https://fbref.com/en/players/7a2e46a8/Alisson,120190007,Alisson,BRA,GK,Liverpool,25,38,38,3420,38.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,0
https://fbref.com/en/players/cea4ee8f/Dele-Alli,120190008,Dele Alli,ENG,MF,Tottenham,22,25,22,1825,20.3,5,3,0,0,4,0,4.8,4.8,3.1,48,111,153
https://fbref.com/en/players/862a1c15/Miguel-Almiron,120190009,Miguel Almir?n,PAR,MF,Newcastle Utd,24,10,9,759,8.4,0,0,0,0,0,0,1.5,1.5,0.6,31,25,45
https://fbref.com/en/players/f4290206/Marcos-Alonso,120190010,Marcos Alonso,ESP,DF,Chelsea,27,31,31,2759,30.7,2,4,0,0,6,0,3.4,3.4,3.4,102,146,230
https://fbref.com/en/players/1a4ef233/Daniel-Amartey,120190011,Daniel Amartey,GHA,DF,Leicester City,23,9,7,641,7.1,0,0,0,0,2,0,0.3,0.3,0.1,8,34,8
https://fbref.com/en/players/77128f7e/Luke-Amos,120190012,Luke Amos,ENG,MF,Tottenham,21,1,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
https://fbref.com/en/players/9f1893b9/Felipe-Anderson,120190013,Felipe Anderson,BRA,MF,West Ham,25,36,36,3043,33.8,9,4,0,0,3,0,5.5,5.5,6.1,201,191,253
https://fbref.com/en/players/dc008610/Florin-Andone,120190014,Florin Andone,ROU,FW,Brighton,25,23,8,881,9.8,3,0,0,0,5,0,2.5,2.5,0.1,13,4,62
https://fbref.com/en/players/ac05f970/Michail-Antonio,120190015,Michail Antonio,JAM,MF,West Ham,28,33,22,2103,23.4,6,4,0,0,3,0,7.1,7.1,4.4,87,69,204
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,120190016,Stuart Armstrong,SCO,MF,Southampton,26,29,16,1432,15.9,3,2,0,0,2,0,2.0,2.0,1.5,40,86,90
https://fbref.com/en/players/00459419/Marko-Arnautovic,120190017,Marko Arnautovi?,AUT,FW,West Ham,29,28,24,1990,22.1,10,4,1,1,3,0,8.9,8.1,4.4,38,43,195
https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga,120190018,Kepa Arrizabalaga,ESP,GK,Chelsea,23,36,36,3240,36.0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0
https://fbref.com/en/players/2f4c5a52/Harry-Arter,120190019,Harry Arter,IRL,MF,Cardiff City,28,25,24,1997,22.2,0,1,0,0,10,0,0.9,0.9,0.5,13,73,23
https://fbref.com/en/players/8816329f/Christian-Atsu,120190020,Christian Atsu,GHA,MF,Newcastle Utd,26,28,15,1493,16.6,1,0,0,0,2,0,2.1,2.1,1.6,48,31,72
https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang,120190021,Pierre-Emerick Aubameyang,GAB,FW,Arsenal,29,36,30,2726,30.3,22,5,4,5,0,0,22.5,18.5,4.2,82,70,228
https://fbref.com/en/players/5c2b4f07/Serge-Aurier,120190022,Serge Aurier,CIV,DF,Tottenham,25,8,6,564,6.3,0,2,0,0,1,0,0.1,0.1,1.0,11,26,29
https://fbref.com/en/players/8d228291/Charlie-Austin,120190023,Charlie Austin,ENG,FW,Southampton,29,25,11,983,10.9,2,2,0,1,1,0,3.6,3.3,0.9,6,5,44
