Ivan Cavaleiro,5,4,3,1,1,1,14,13,0,12,4,5,0
Petr ?ech,1,1,1,0,0,1,1,0,0,0,0,5,2
Nathaniel Chalobah,3,2,1,2,0,2,7,5,1,1,5,7,0
Calum Chambers,64,36,32,27,5,16,48,32,12,25,69,113,4
Ben Chilwell,55,29,34,18,3,24,55,31,7,30,38,156,0
Tahith Chong,0,0,0,0,0,0,0,0,0,1,0,1,0
Hamza Choudhury,24,10,13,10,1,9,15,6,3,9,15,13,0
Andreas Christensen,10,4,2,6,2,2,5,3,2,2,4,29,0
Cyrus Christie,43,23,26,13,4,18,41,23,11,14,29,96,1
Ibrahima Ciss?,0,0,0,0,0,0,1,1,0,0,3,4,0
Ciaran Clark,20,17,15,5,0,9,12,3,7,4,12,58,0
Tom Cleverley,17,9,11,4,2,6,22,16,0,4,5,11,0
Nathaniel Clyne,33,18,16,14,3,11,23,12,3,10,16,33,1
Nathaniel Clyne1,4,3,2,2,0,2,4,2,0,1,2,1,0
Conor Coady,31,19,26,5,0,17,32,15,27,8,30,133,3
Joel Coleman,0,0,0,0,0,0,0,0,0,0,0,0,0
S?amus Coleman,44,25,23,18,3,19,30,11,5,9,26,86,0
Lewis Cook,13,6,6,7,0,8,19,11,2,6,8,7,1
Steve Cook,36,19,31,5,0,20,27,7,21,15,50,202,1
Jack Cork,51,27,12,34,5,18,46,28,16,23,29,82,2
H?lder Costa,18,14,7,7,4,7,23,16,0,15,9,6,0
Aaron Cresswell,29,16,14,11,4,13,25,12,7,21,23,58,0
Peter Crouch,1,1,0,1,0,1,1,0,0,0,0,2,0
Greg Cunningham,18,7,11,4,3,9,16,7,3,6,17,16,1
Diogo Dalot,24,12,8,14,2,14,19,5,2,13,10,35,1
Matty Daly,0,0,0,0,0,0,0,0,0,0,0,0,0
Lo?c Damour,0,0,0,0,0,0,1,1,0,0,0,0,0
Charlie Daniels,25,15,18,6,1,13,22,9,4,10,20,56,2
Danilo,20,16,6,12,2,12,17,5,0,5,15,22,1
Scott Dann,6,2,5,1,0,3,7,4,12,4,5,46,0
Matteo Darmian,14,8,10,4,0,4,11,7,0,9,7,20,0
Ben Davies,56,30,39,13,4,38,54,16,10,13,23,68,1
Tom Davies,27,17,9,17,1,7,23,16,1,14,16,9,1
Steven Davis,2,2,0,2,0,0,0,0,0,2,1,5,0
Kevin De Bruyne,22,15,6,12,4,7,21,14,1,12,3,2,1
Troy Deeney,24,14,8,10,6,7,32,25,4,18,7,29,0
Jermain Defoe,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Defour,8,4,2,4,2,3,14,11,3,8,8,7,0
Fabian Delph,23,14,11,7,5,12,23,11,0,3,13,19,1
Mousa Demb?l?,13,9,6,6,1,4,7,3,1,3,7,5,2
Leander Dendoncker,53,26,25,25,3,16,47,31,6,29,23,34,1
Laurent Depoitre,6,4,2,3,1,0,3,3,0,9,2,8,0
Gerard Deulofeu,11,6,5,3,3,4,26,22,0,16,14,3,0
Fousseni Diabat?,2,0,2,0,0,0,1,1,0,2,0,0,0
Adama Diakhaby,6,3,4,1,1,3,11,8,0,7,1,2,0
Mohamed Diam?,76,46,35,36,5,16,54,38,9,33,30,39,1
Grady Diangana,20,9,8,8,4,5,14,9,0,11,1,4,0
Eric Dier,26,16,7,15,4,19,47,28,12,15,21,46,1
Lucas Digne,71,46,45,18,8,28,45,17,9,34,60,116,0
Issa Diop,68,38,47,21,0,37,57,20,36,22,64,161,4
Matt Doherty,67,42,48,15,4,35,58,23,7,42,60,107,2
Abdoulaye Doucour?,71,38,27,32,12,19,57,38,8,23,34,55,5
Luke Dreher,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin D?bravka,2,0,2,0,0,1,3,2,0,0,0,20,5
Shane Duffy,35,20,23,7,5,14,25,11,47,10,36,244,3
Demeaco Duhaney,1,0,1,0,0,1,3,2,0,2,1,1,0
Paul Dummett,34,22,24,9,1,19,32,13,11,14,37,133,0
Lewis Dunk,42,26,31,10,1,17,39,22,38,11,46,196,5
Erik Durm,35,22,24,8,3,14,33,19,6,20,41,42,0
Bruno Ecuele Manga,69,36,48,16,5,29,58,29,28,34,81,179,4
Ederson,3,3,2,1,0,3,3,0,0,0,1,12,2
Harvey Elliott,0,0,0,0,0,0,0,0,0,1,0,0,0
Mohamed Elneny,13,4,9,1,3,1,2,1,4,3,2,8,0
Mohamed Elyounoussi,16,12,7,6,3,6,19,13,1,10,6,5,0
Christian Eriksen,41,25,8,20,13,17,59,42,3,23,15,13,0
Neil Etheridge,1,1,1,0,0,1,2,1,0,0,7,19,1
Jonny Evans,24,13,20,4,0,13,18,5,10,18,33,152,3
?ukasz Fabia?ski,1,0,1,0,0,1,3,2,0,0,1,10,1
Fabinho,59,31,17,38,4,24,59,35,6,28,28,27,2
Cesc F?bregas,6,4,4,2,0,1,5,4,1,1,1,0,0
Fabricio,1,1,1,0,0,0,0,0,0,0,0,3,2
Marouane Fellaini,21,13,11,9,1,9,17,8,5,4,4,34,1
Kiko Femen?a,48,30,34,12,2,24,51,27,6,18,36,68,0
Federico Fern?ndez,16,12,12,4,0,10,18,8,12,7,25,106,1
Fernandinho,57,43,19,30,8,26,47,21,4,24,41,70,0
Roberto Firmino,30,20,5,16,9,7,34,27,1,34,6,16,0
Phil Foden,7,6,1,3,3,2,9,7,0,1,4,1,0
Fraser Forster,0,0,0,0,0,0,0,0,0,0,0,1,0
Ben Foster,2,2,2,0,0,2,6,4,0,0,2,34,3
Timothy Fosu-Mensah,18,7,12,6,0,8,13,5,5,6,12,30,1
Juan Foyth,31,17,20,11,0,14,19,5,5,7,10,50,1
Simon Francis,25,14,19,5,1,12,24,12,7,8,19,73,1
Ryan Fraser,19,11,9,8,2,10,32,22,6,17,22,33,0
Fred,29,17,12,16,1,15,33,18,2,24,16,14,2
Ryan Fredericks,38,23,33,5,0,21,32,11,5,10,13,49,1
Christian Fuchs,4,3,0,4,0,1,2,1,0,0,4,8,0
Manolo Gabbiadini,6,2,1,4,1,1,2,1,0,5,3,6,0
Sam Gallagher,0,0,0,0,0,0,0,0,0,1,0,1,0
Idrissa Gana Gueye,142,89,70,63,9,38,76,38,8,44,74,48,1
James Garner,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo Gazzaniga,0,0,0,0,0,0,0,0,0,0,0,1,0
David de Gea,0,0,0,0,0,0,2,2,0,1,0,11,4
Rachid Ghezzal,14,5,3,7,4,3,18,15,1,9,7,4,1
Morgan Gibbs-White,6,3,2,4,0,1,4,3,0,6,1,0,0
Ben Gibson,1,1,1,0,0,0,0,0,1,0,0,2,0
Olivier Giroud,3,2,0,1,2,1,4,3,1,5,3,7,0
Andr? Gomes,39,23,12,24,3,13,59,46,4,23,20,18,0
Angel Gomes,1,0,0,0,1,0,0,0,0,0,0,0,0
Joe Gomez,18,11,10,7,1,9,15,6,5,5,14,42,0
Jon Gorenc Stankovi?,26,18,18,7,1,14,26,12,9,7,9,20,1
Dan Gosling,57,23,27,21,9,28,53,25,11,22,20,46,1
Karlan Grant,5,2,1,2,2,1,3,2,0,8,2,1,1
Andre Gray,3,1,0,2,1,1,6,5,1,2,2,6,0
Demarai Gray,25,12,7,14,4,6,16,10,0,19,9,15,0
Mason Greenwood,3,3,2,0,1,2,3,1,0,2,0,1,0
Pascal Gro?,27,12,12,12,3,11,36,25,8,12,13,23,0
Vicente Guaita,0,0,0,0,0,0,0,0,0,0,0,5,2
Matt?o Guendouzi,44,26,18,23,3,17,47,30,5,23,30,24,3
?lkay G?ndo?an,19,12,4,12,3,6,31,25,3,9,28,19,1
Angus Gunn,0,0,0,0,0,0,0,0,0,0,0,8,3
Aron Gunnarsson,51,29,23,25,3,23,84,61,12,28,38,55,1
Florent Hadergjonaj,30,17,10,18,2,13,37,24,7,14,21,37,1
Ben Hamer,0,0,0,0,0,0,3,3,0,0,1,3,2
Kadeem Harris,12,5,6,4,2,7,8,1,0,3,3,5,0
Joe Hart,0,0,0,0,0,0,1,1,0,0,0,11,3
Isaac Hayden,73,43,19,45,9,23,41,18,4,28,40,30,0
Eden Hazard,14,9,2,1,11,5,17,12,0,10,13,6,1
Rhys Healey,1,0,0,1,0,0,1,1,0,0,0,0,0
Tom Heaton,0,0,0,0,0,0,2,2,0,0,0,8,2
Jordan Henderson,46,36,20,22,4,16,39,23,3,24,30,17,0
Jeff Hendrick,24,12,13,7,4,9,32,23,5,15,12,31,0
Wayne Hennessey,0,0,0,0,0,0,2,2,0,0,0,5,1
Javier Hern?ndez,3,0,0,3,0,0,6,6,1,7,1,8,0
Ander Herrera,54,28,24,22,8,21,61,40,6,32,37,25,1
Son Heung-min,23,12,7,12,4,10,34,24,2,24,8,4,1
Gonzalo Higua?n,10,7,2,4,4,2,11,9,0,4,1,5,0
Wesley Hoedt,28,12,23,5,0,17,26,9,13,7,23,79,2
Jonathan Hogg,78,41,18,51,9,27,69,42,7,39,73,19,1
Junior Hoilett,40,27,26,11,3,15,53,38,0,34,32,30,0
Rob Holding,11,7,9,2,0,2,8,6,7,2,12,40,0
Jos? Holebas,68,40,44,20,4,28,53,25,8,19,21,97,0
Mason Holgate,5,4,4,1,0,1,1,0,2,1,3,32,0
Callum Hudson-Odoi,8,6,8,0,0,2,4,2,0,1,3,0,0
Will Hughes,74,43,27,35,12,25,59,34,6,49,25,30,0
Emerson Hyndman,6,2,6,0,0,2,3,1,0,0,1,0,0
Pierre H?jbjerg,71,49,20,44,7,24,73,49,8,43,60,30,1
Jordon Ibe,6,5,0,5,1,2,7,5,0,2,4,4,0
Vicente Iborra,4,1,1,3,0,0,7,7,0,1,8,4,1
Kelechi Iheanacho,6,5,4,1,1,1,5,4,0,5,2,3,0
Danny Ings,30,14,5,19,6,11,28,17,2,28,5,9,0
Alex Iwobi,28,14,10,16,2,6,25,19,1,20,12,13,1
Jos? Izquierdo,15,9,9,4,2,10,20,10,1,6,5,7,0
Phil Jagielka,7,5,3,4,0,1,4,3,0,1,2,14,0
Alireza Jahanbakhsh,32,18,17,11,4,11,30,19,0,16,11,4,0
Daryl Janmaat,36,24,23,11,2,20,29,9,6,10,33,71,0
Vincent Janssen,2,1,0,2,0,0,0,0,0,0,0,1,0
Carl Jenkinson,3,2,2,0,1,2,3,1,3,1,0,2,0
Gabriel Jesus,10,3,5,2,3,0,5,5,2,14,3,4,0
Ra?l Jim?nez,30,18,5,17,8,6,23,17,3,22,26,40,0
Stefan Johansen,11,3,4,7,0,5,8,3,0,5,3,6,0
Ben Johnson,1,0,1,0,0,0,1,1,0,0,1,5,0
Tyreke Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil Jones,19,13,12,7,0,8,13,5,11,5,23,67,3
Jorginho,76,38,27,41,8,45,96,51,7,39,64,38,1
Joselu,14,8,4,5,5,4,9,5,0,5,3,15,0
Diogo Jota,28,16,11,11,6,10,38,28,1,19,13,11,0
Mathias J?rgensen,49,31,27,21,1,27,46,19,14,15,69,83,0
Christian Kabasele,25,14,20,5,0,10,23,13,16,5,38,111,0
Elias Kachunga,22,9,8,12,2,9,25,16,1,15,4,10,0
Aboubakar Kamara,8,4,1,5,2,3,7,4,0,6,1,6,0
Harry Kane,10,6,2,8,0,1,14,13,6,10,1,14,0
N'Golo Kant?,75,41,21,41,13,23,67,44,6,57,44,32,1
Beram Kayal,28,17,16,11,1,5,21,16,10,7,15,25,0
Michael Keane,41,25,22,16,3,19,32,13,22,8,43,185,4
Neeskens Kebano,3,1,2,1,0,1,1,0,0,3,0,3,0
Naby Ke?ta,37,15,13,19,5,14,42,28,4,25,12,16,1
Martin Kelly,21,13,18,2,1,14,19,5,12,6,11,88,1
Kenedy,30,22,11,16,3,12,29,17,0,10,32,24,1
Jonjoe Kenny,21,16,16,4,1,10,18,8,2,11,17,36,1
Max Kilman,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua King,30,19,7,19,4,8,29,21,4,24,7,14,0
Anthony Knockaert,33,21,12,15,6,13,30,17,0,13,29,11,0
Sead Kola?inac,34,21,21,7,6,20,34,14,3,9,20,28,3
Vincent Kompany,16,10,11,3,2,8,9,1,8,3,16,55,0
Terence Kongolo,74,46,44,26,4,27,47,20,16,26,65,106,1
Laurent Koscielny,19,11,9,9,1,10,16,6,15,5,30,72,0
Cheikhou Kouyat?,59,33,23,31,5,9,33,24,11,18,16,33,0
Mateo Kova?i?,45,29,23,19,3,20,46,26,2,17,8,18,1
Rajiv van La Parra,8,5,1,7,0,1,6,5,0,0,4,3,1
Alexandre Lacazette,35,16,6,19,10,5,28,23,1,26,15,31,0
Adam Lallana,16,9,6,7,3,5,12,7,1,9,5,4,0
?rik Lamela,17,13,6,7,4,5,14,9,0,14,7,1,0
Manuel Lanzini,12,7,5,6,1,5,18,13,1,2,9,7,1
Aymeric Laporte,42,20,27,14,1,22,34,12,9,7,39,98,2
Jamaal Lascelles,32,21,25,5,2,11,14,3,28,15,39,218,3
Maxime Le Marchand,56,36,45,11,0,23,47,24,16,14,54,129,2
Florian Lejeune,25,15,17,7,1,11,24,13,5,11,21,49,0
Mario Lemina,49,32,23,23,3,15,34,19,3,24,43,31,1
Aaron Lennon,26,16,11,12,3,6,14,8,0,24,10,18,0
Bernd Leno,0,0,0,0,0,0,3,3,0,0,4,16,6
Jefferson Lerma,45,31,20,20,5,14,54,40,19,16,54,88,1
Stephan Lichtsteiner,15,9,5,4,6,9,16,7,4,7,9,25,1
Victor Lindel?f,40,27,28,12,0,13,23,10,12,9,24,121,3
Jesse Lingard,29,18,8,11,10,7,28,21,2,16,10,9,1
Fernando Llorente,4,2,3,0,1,2,3,1,2,5,1,10,0
Hugo Lloris,1,0,1,0,0,0,2,2,0,0,0,13,5
J?rgen Locadia,15,10,5,8,2,3,7,4,0,8,9,13,0
Ruben Loftus-Cheek,18,12,7,7,4,3,12,9,4,6,11,5,0
Kevin Long,18,10,13,5,0,7,17,10,5,2,7,35,1
Shane Long,15,8,4,5,6,3,16,13,1,9,7,18,0
Sean Longstaff,17,13,6,11,0,9,24,15,4,15,10,7,0
Ademola Lookman,15,7,7,5,3,4,6,2,0,10,7,2,0
Jonas L?ssl,0,0,0,0,0,0,1,1,0,1,2,12,2
Dejan Lovren,15,9,10,5,0,7,15,8,7,4,11,51,2
Chris L?we,34,18,17,15,2,12,33,21,3,18,23,56,0
Matthew Lowton,56,35,21,31,4,32,60,28,7,22,30,80,1
David Luiz,41,31,27,13,1,21,28,7,18,15,35,149,1
Romelu Lukaku,8,4,0,6,2,2,10,8,1,11,2,19,0
James Maddison,48,32,20,25,3,14,58,44,4,16,12,10,1
Gary Madine,1,1,0,1,0,0,0,0,0,0,0,0,0
Harry Maguire,31,17,21,9,1,11,17,6,18,14,36,155,4
Riyad Mahrez,14,7,3,7,4,6,18,12,1,17,9,3,1
Ainsley Maitland-Niles,33,22,19,12,2,14,28,14,4,18,19,15,2
Sadio Man?,35,29,12,17,6,14,43,29,4,24,15,10,1
Javier Manquillo,27,19,14,11,2,9,14,5,1,8,17,58,0
Solly March,56,24,27,16,13,19,45,26,4,30,27,44,0
Adrian Mariappa,35,22,29,6,0,16,32,16,15,8,26,120,2
Lazar Markovi?,0,0,0,0,0,0,0,0,0,0,0,2,0
Anthony Martial,9,7,2,5,2,1,11,10,0,12,3,8,0
Adam Masina,30,17,16,13,1,13,25,12,4,15,17,40,0
Arthur Masuaku,57,25,38,13,6,31,56,25,6,21,36,72,0
Juan Mata,9,4,7,1,1,6,21,15,1,7,6,6,0
Nemanja Mati?,50,30,27,19,4,30,59,29,18,21,31,53,4
Jo?l Matip,39,26,23,12,4,13,24,11,7,5,32,78,0
Konstantinos Mavropanos,1,0,0,1,0,1,1,0,1,0,7,5,0
Alfie Mawson,11,7,7,4,0,6,10,4,17,3,19,64,1
Isaac Mbenza,10,9,5,5,0,2,4,2,0,4,5,4,0
James McArthur,84,51,38,32,14,30,78,48,22,42,39,55,0
Alex McCarthy,0,0,0,0,0,0,0,0,0,0,0,6,2
James McCarthy,2,1,1,1,0,0,0,0,0,0,1,0,0
Kevin McDonald,15,11,6,8,1,5,13,8,2,6,9,22,0
Dwight McNeil,36,22,16,17,3,13,44,31,3,27,13,35,0
Scott McTominay,10,9,3,6,1,4,10,6,4,5,15,16,0
Ben Mee,55,24,38,17,0,35,44,9,50,9,48,235,4
Nathaniel Mendez-Laing,34,25,18,12,4,12,26,14,1,16,13,20,0
Benjamin Mendy,16,10,10,5,1,9,17,8,4,9,10,18,0
Nampalys Mendy,33,18,16,16,1,6,22,16,8,16,26,26,2
Chris Mepham,9,3,9,0,0,7,11,4,5,7,14,57,2
Max Meyer,33,18,14,18,1,11,20,9,0,6,15,19,0
Luka Milivojevi?,90,69,36,47,7,39,91,52,15,32,72,68,3
James Milner,43,23,14,24,5,15,41,26,5,35,18,30,0
Yerry Mina,14,7,8,6,0,6,9,3,5,6,8,54,3
Tyrone Mings,4,3,3,1,0,2,3,1,2,3,6,8,0
Aleksandar Mitrovi?,19,9,3,13,3,5,15,10,8,14,6,53,0
Henrikh Mkhitaryan,28,22,8,17,3,6,22,16,2,32,16,13,0
Nacho Monreal,35,17,21,9,5,15,25,10,10,18,31,62,0
Mart?n Montoya,58,35,29,21,8,32,55,23,10,20,48,76,1
Aaron Mooy,62,42,19,27,16,21,52,31,7,36,14,22,0
?lvaro Morata,8,5,0,5,3,1,7,6,1,5,0,6,0
Alberto Moreno,3,2,1,2,0,1,3,2,0,1,2,0,0
Wes Morgan,27,15,14,12,1,6,7,1,10,14,32,109,1
Sean Morrison,35,17,29,4,2,15,28,13,30,17,52,204,5
Victor Moses,0,0,0,0,0,0,0,0,0,1,0,0,0
Steve Mouni?,9,6,3,4,2,2,12,10,1,9,5,15,0
Lucas Moura,35,18,8,20,7,9,27,18,1,14,24,24,0
Lys Mousset,3,1,1,1,1,1,4,3,0,3,1,3,0
Jo?o Moutinho,113,58,50,56,7,44,126,82,11,45,40,50,0
Jacob Murphy,6,2,4,2,0,2,4,2,2,3,1,7,0
Josh Murphy,26,17,15,7,4,9,29,20,0,30,11,17,0
Glenn Murray,17,7,4,7,6,4,20,16,3,17,2,17,1
Shkodran Mustafi,62,45,42,17,3,31,40,9,17,17,58,168,1
Yoshinori Mut?,8,4,3,5,0,2,7,5,0,9,5,3,1
Georges-K?vin N'Koudou,0,0,0,0,0,0,0,0,0,0,0,0,0
Samir Nasri,0,0,0,0,0,0,0,0,0,1,1,1,0
Marc Navarro,4,2,3,1,0,3,4,1,0,0,0,4,0
Wilfred Ndidi,142,98,66,67,9,46,95,49,9,55,83,85,2
R?ben Neves,75,32,33,36,6,27,83,56,18,39,73,46,3
Oumar Niasse,12,3,1,5,6,4,8,4,0,7,2,7,0
Oumar Niasse1,0,0,0,0,0,0,1,1,0,0,0,0,0
Eddie Nketiah,1,1,0,1,0,0,0,0,0,0,0,1,0
Mark Noble,47,26,19,24,4,17,52,35,2,15,21,13,0
H?vard Nordtveit,9,4,8,1,0,4,5,1,3,0,8,15,1
Will Norris,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Obafemi,1,1,0,0,1,0,0,0,1,0,1,0,0
Pedro Obiang,41,23,23,16,2,18,43,25,9,18,12,18,0
Denis Odoi,48,34,29,16,3,21,33,12,24,21,42,153,0
Angelo Ogbonna,31,13,23,6,2,14,23,9,19,10,35,101,0
Stefano Okaka,0,0,0,0,0,0,0,0,0,1,0,0,0
Shinji Okazaki,5,5,2,3,0,0,1,1,1,6,2,1,0
Divock Origi,6,1,2,3,1,1,4,3,0,2,0,2,0
Nicol?s Otamendi,24,14,17,6,1,5,9,4,4,2,29,56,1
Alex Oxlade-Chamberlain,1,1,0,1,0,1,1,0,0,0,1,0,0
Mesut ?zil,12,5,6,3,3,3,21,18,2,8,4,5,0
Emerson Palmieri,14,9,6,5,3,6,10,4,1,10,8,14,0
Sokratis Papastathopoulos,42,25,30,11,1,15,28,13,17,17,26,112,1
Callum Paterson,21,14,7,7,7,5,26,21,2,21,8,29,0
Rui Patr?cio,2,0,2,0,0,2,3,1,0,0,1,7,4
Pedro,27,14,11,10,6,9,35,26,2,11,18,8,1
Lee Peltier,39,25,27,11,1,15,27,12,12,6,18,60,0
Andreas Pereira,8,6,5,2,1,4,15,11,2,7,11,8,1
Ricardo Pereira,118,66,66,40,12,54,112,58,6,54,60,130,1
Roberto Pereyra,21,12,10,10,1,7,24,17,0,26,24,27,2
Ayoze P?rez,59,22,24,28,7,17,63,46,4,51,42,33,1
Lucas P?rez,6,4,3,2,1,1,3,2,1,1,2,2,0
Jordan Pickford,0,0,0,0,0,0,0,0,0,0,0,20,8
Paul Pogba,47,30,21,21,5,17,43,26,9,21,18,39,0
Alex Pritchard,36,24,10,18,8,10,35,25,2,24,17,9,0
Sebastian Pr?dl,0,0,0,0,0,0,0,0,0,0,0,0,0
Davy Pr?pper,50,28,23,21,6,16,52,36,6,15,53,37,0
Jason Puncheon,1,1,1,0,0,0,0,0,0,0,0,0,0
Jason Puncheon1,7,4,1,5,1,1,7,6,1,2,3,8,0
Collin Quaner,0,0,0,0,0,0,1,1,0,0,0,0,0
Domingos Quina,9,7,3,5,1,3,11,8,0,6,3,1,0
Joe Ralls,45,23,21,21,3,10,33,23,6,15,29,30,0
Aaron Ramsey,34,18,11,15,8,7,25,18,1,6,9,3,0
Kayne Ramsey,0,0,0,0,0,0,0,0,0,0,0,7,0
Marcus Rashford,24,12,4,12,8,7,29,22,0,27,3,24,0
Tim Ream,23,14,16,7,0,14,28,14,10,9,25,80,2
Nathan Redmond,45,22,14,19,12,14,41,27,2,52,20,23,1
Bobby Reid,16,9,6,7,3,3,8,5,0,13,3,12,0
Declan Rice,98,60,35,58,5,38,88,50,12,39,52,56,0
Jazz Richards,0,0,0,0,0,0,1,1,1,1,2,5,0
Richarlison,49,34,19,20,10,8,24,16,2,28,16,39,0
Diego Rico,14,9,8,2,4,4,12,8,2,11,14,20,0
Sergio Rico,1,1,1,0,0,1,1,0,0,0,1,13,5
Matt Ritchie,70,44,35,27,8,19,47,28,11,23,51,76,1
Andrew Robertson,80,49,41,31,8,39,70,31,6,27,29,57,3
Marcos Rojo,5,3,3,2,0,1,6,5,2,1,6,9,1
Oriol Romeu,81,46,39,38,4,32,77,45,17,26,52,44,1
Salom?n Rond?n,8,3,2,4,2,4,24,20,3,11,5,39,0
Danny Rose,49,31,26,16,7,20,32,12,4,20,24,28,3
Aaron Rowe,1,0,1,0,0,0,0,0,0,0,1,1,0
John Ruddy,0,0,0,0,0,0,0,0,0,0,0,0,0
Antonio R?diger,34,16,27,6,1,15,27,12,8,7,32,96,1
Mathew Ryan,1,0,1,0,0,1,2,1,0,0,0,13,1
