link,Player_id,Name,nationality,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,average_shot_distance,xg_net,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocked_shots,blocked_passes,interceptions,clearances,errors,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus_wowy,on_xg_for,on_xg_against,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,gk_goals_against,gk_shots_on_target_against,gk_saves,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
https://fbref.com/en/players/1a4ef233/Daniel-Amartey,120190011,Daniel Amartey,GHA,DF,Leicester City,23,9,7,641,7.1,0,0,0,0,2,0,0.3,0.3,0.1,8,34,8,4,1,19.4,-0.3,11,10,1,0,0,0,0,0,0,0,0,0,0,0,357,435,5916,2458,184,197,138,172,30,52,0.1,3,36,0,0,370,64,4,0,2,3,60,0,0,0,0,357,1,6,43,193,272,54,3,518,4,2,2,293,1124,608,9,1,3,4,276,18,12,11,6,1,10,15,5,4,2,17,28,1,6,2,1,1.44,10,9,0.08,7.0,8.2,0,6,1,1,0,1,0,58,14,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/77128f7e/Luke-Amos,120190012,Luke Amos,ENG,MF,Tottenham,21,1,0,3,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,6,1,2,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0,0,-0.74,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/9f1893b9/Felipe-Anderson,120190013,Felipe Anderson,BRA,MF,West Ham,25,36,36,3043,33.8,9,4,0,0,3,0,5.5,5.5,6.1,201,191,253,58,24,18.7,3.5,139,95,17,11,5,7,4,15,10,0,3,2,0,0,1325,1824,20473,6459,703,832,378,506,130,241,7.4,64,111,85,12,1681,133,57,22,32,122,26,49,17,25,0,1325,10,72,29,269,1148,954,107,2319,156,76,80,1397,10958,6130,158,52,97,54,1622,89,49,33,44,12,31,101,70,0,71,41,18,1,25,0,0,1.36,48,49,0.45,43.5,54.6,0,27,52,5,0,1,0,227,9,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/dc008610/Florin-Andone,120190014,Florin Andone,ROU,FW,Brighton,25,23,8,881,9.8,3,0,0,0,5,0,2.5,2.5,0.1,13,4,62,19,8,12.3,0.5,13,7,0,1,3,2,0,1,0,0,0,1,0,0,113,170,1385,187,73,94,29,49,2,6,0.2,2,3,1,1,164,6,0,0,0,5,0,0,0,0,0,113,0,8,15,50,143,161,46,345,37,9,28,210,1186,368,11,11,48,33,237,10,2,3,4,3,1,6,5,1,8,3,12,0,0,15,5,0.78,7,14,-0.08,8.2,14.4,0,28,20,4,0,0,0,42,36,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/ac05f970/Michail-Antonio,120190015,Michail Antonio,JAM,MF,West Ham,28,33,22,2103,23.4,6,4,0,0,3,0,7.1,7.1,4.4,87,69,204,65,25,16.2,-1.1,64,40,0,9,8,5,2,10,5,0,1,2,2,0,496,773,7214,2025,302,381,127,222,40,82,2.5,23,36,21,5,713,58,2,5,7,50,53,0,0,0,0,496,2,37,38,152,531,511,93,1170,104,58,46,683,4981,2349,54,29,83,68,823,23,14,12,6,5,6,12,6,3,35,18,26,1,15,11,2,1.3,29,30,0.09,29.2,41.6,0,34,44,10,2,0,0,114,79,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,120190016,Stuart Armstrong,SCO,MF,Southampton,26,29,16,1432,15.9,3,2,0,0,2,0,2.0,2.0,1.5,40,86,90,32,12,21.8,1.0,61,43,2,3,5,7,1,8,6,0,0,0,2,0,492,648,7511,1972,256,315,175,200,36,58,1.0,29,61,22,1,607,37,4,0,6,25,6,13,4,3,4,492,4,29,14,92,379,371,39,837,30,19,11,456,2678,1111,36,7,40,25,574,28,20,14,6,8,8,42,34,0,14,12,12,0,3,13,5,0.93,21,26,0.36,17.7,23.9,0,20,21,3,0,1,0,79,17,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/00459419/Marko-Arnautovic,120190017,Marko Arnautovi?,AUT,FW,West Ham,29,28,24,1990,22.1,10,4,1,1,3,0,8.9,8.1,4.4,38,43,195,61,31,17.5,1.1,66,52,0,5,7,2,0,8,7,0,0,1,0,0,490,667,6585,1149,287,366,128,176,26,32,2.6,36,26,15,2,617,48,1,6,1,18,7,0,0,0,0,490,2,21,6,45,333,479,126,847,36,20,16,498,2611,926,25,24,47,32,681,9,5,4,3,2,1,7,6,2,2,3,6,0,10,4,0,1.43,28,33,-0.35,27.4,33.4,0,30,12,21,0,1,0,48,22,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga,120190018,Kepa Arrizabalaga,ESP,GK,Chelsea,23,36,36,3240,36.0,0,0,0,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1011,1161,25587,17018,185,186,543,550,281,419,0.0,0,2,0,0,863,296,40,0,2,0,0,0,0,0,0,1011,2,1,1059,1198,9,0,0,1207,1,1,0,662,3034,1787,0,0,1,1,622,1,1,1,0,0,1,2,1,0,1,0,4,2,36,0,2,1.89,61,39,-0.39,56.4,35.4,0,0,4,0,0,0,0,57,7,0,39.0,121.0,81.0,20.0,8.0,8.0,14.0,2.0,1.0,1.0,0.0,0.0,6.0,36.5,0.29,-2.5,114.0,230.0,903.0,156.0,25.9,256.0,36.5,369.0,14.0,35.0,18.1
https://fbref.com/en/players/2f4c5a52/Harry-Arter,120190019,Harry Arter,IRL,MF,Cardiff City,28,25,24,1997,22.2,0,1,0,0,10,0,0.9,0.9,0.5,13,73,23,23,4,23.6,-0.9,37,32,1,1,2,1,0,6,5,0,0,1,0,0,539,680,8935,2551,275,319,196,241,49,80,1.2,10,59,21,6,612,65,11,3,7,17,2,0,0,0,0,539,3,12,33,165,500,231,15,886,7,3,4,294,1589,813,17,1,20,3,412,62,37,27,26,9,16,46,30,5,28,21,21,2,12,1,2,0.88,20,39,0.16,24.8,30.6,0,25,14,2,0,0,0,128,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/8816329f/Christian-Atsu,120190020,Christian Atsu,GHA,MF,Newcastle Utd,26,28,15,1493,16.6,1,0,0,0,2,0,2.1,2.1,1.6,48,31,72,28,14,19.6,-1.1,42,32,0,1,4,5,0,5,3,0,1,1,0,0,328,435,4232,941,180,199,76,121,21,35,0.9,18,17,16,7,423,8,0,3,1,42,5,3,1,1,0,328,4,17,16,100,277,276,37,636,52,25,27,380,2646,1355,40,14,48,30,426,24,15,9,11,4,5,16,11,3,10,7,16,0,8,13,5,1.14,19,18,0.39,14.5,24.0,0,13,25,4,0,0,0,86,10,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang,120190021,Pierre-Emerick Aubameyang,GAB,FW,Arsenal,29,36,30,2726,30.3,22,5,4,5,0,0,22.5,18.5,4.2,82,70,228,89,34,14.2,-0.5,60,42,0,7,5,5,1,11,6,0,1,2,2,0,524,744,5972,1550,353,430,94,153,13,27,3.5,33,30,33,4,701,37,0,3,1,43,3,0,0,0,0,524,6,28,17,83,417,560,142,1043,55,29,26,609,3920,2078,45,30,61,33,816,21,17,6,9,6,8,28,20,0,26,8,22,0,19,6,0,1.86,58,42,-0.25,50.4,44.3,0,13,23,23,1,0,0,66,32,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/5c2b4f07/Serge-Aurier,120190022,Serge Aurier,CIV,DF,Tottenham,25,8,6,564,6.3,0,2,0,0,1,0,0.1,0.1,1.0,11,26,29,4,1,17.1,-0.1,12,9,1,1,0,0,1,3,3,0,0,0,0,0,253,348,3681,1497,132,153,89,128,11,24,0.9,6,14,9,6,289,59,4,0,1,24,55,0,0,0,0,253,0,13,22,122,176,137,9,432,14,8,6,203,794,434,11,0,12,7,231,20,12,12,4,4,8,15,7,2,6,7,20,0,4,2,11,2.25,12,9,-0.31,9.8,7.5,0,17,2,1,0,0,0,31,12,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/8d228291/Charlie-Austin,120190023,Charlie Austin,ENG,FW,Southampton,29,25,11,983,10.9,2,2,0,1,1,0,3.6,3.3,0.9,6,5,44,31,7,16.0,-1.6,23,13,0,0,5,3,2,2,1,0,0,1,0,0,116,200,1627,145,71,110,34,54,6,17,0.3,9,4,2,0,191,7,1,0,0,0,0,0,0,0,0,116,2,5,17,38,150,144,47,330,6,1,5,147,643,167,1,2,30,18,229,13,7,3,6,4,6,11,5,2,10,2,13,0,0,14,10,0.8,11,17,-0.03,12.5,17.0,0,14,18,9,0,0,0,28,42,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/da052c14/Jordan-Ayew,120190024,Jordan Ayew,GHA,FW,Crystal Palace,26,20,14,1181,13.1,1,2,0,0,3,0,2.9,2.9,1.2,31,19,90,27,3,14.6,-1.9,33,21,0,1,5,4,2,5,3,0,0,1,0,1,207,283,2618,485,133,156,46,65,7,15,0.5,16,11,5,0,263,18,0,2,1,15,1,0,0,0,0,207,2,13,7,50,231,216,56,485,26,11,15,273,1734,667,9,9,47,32,325,38,23,12,19,7,6,20,14,0,16,7,6,0,3,6,16,1.4,15,13,0.31,14.0,15.5,0,31,25,9,0,0,0,41,32,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/fd5888a0/Floyd-Ayite,120190025,Floyd Ayit?,TOG,FW,Fulham,29,16,3,476,5.3,1,0,0,0,0,0,0.4,0.4,0.5,14,23,44,7,1,21.1,0.6,16,13,1,1,1,0,0,1,0,0,1,0,0,0,156,200,2301,669,96,109,46,62,10,15,0.4,9,14,6,1,195,5,1,0,1,6,2,2,1,1,0,156,0,7,6,38,140,98,14,272,17,10,7,160,1122,489,10,4,20,13,191,4,4,2,1,1,2,6,4,1,7,7,5,0,1,13,11,0.69,3,13,-0.76,5.1,10.3,0,6,7,4,0,0,0,37,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/53cad200/Cesar-Azpilicueta,120190026,C?sar Azpilicueta,ESP,DF,Chelsea,28,38,38,3402,37.8,1,5,0,0,4,0,1.2,1.2,2.4,46,160,205,17,7,15.4,-0.2,67,60,2,1,1,2,1,10,9,0,0,0,1,0,2494,2950,34344,11515,1557,1687,761,904,87,153,3.1,25,156,46,18,2563,381,38,2,4,118,343,0,0,0,0,2494,6,74,121,993,1493,873,48,3352,22,10,12,1605,5682,3081,64,9,33,9,2168,105,60,52,40,13,38,67,29,16,47,43,91,3,37,0,0,1.89,63,39,0.63,58.5,36.1,0,39,16,2,1,1,0,201,68,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/6438d426/Ryan-Babel,120190027,Ryan Babel,NED,FW,Fulham,31,16,15,1251,13.9,5,3,0,0,3,0,5.7,5.7,2.2,42,40,109,27,9,16.0,-0.7,50,31,7,6,4,2,0,6,4,0,1,1,0,0,403,513,5974,1541,223,253,133,156,25,49,1.6,23,29,10,3,483,28,5,3,1,38,4,15,7,4,0,403,2,17,19,66,335,255,30,649,34,27,7,391,2802,1218,35,7,37,28,508,8,4,1,5,2,3,9,6,0,12,6,13,1,5,1,0,0.75,14,26,0.59,17.6,25.5,0,14,16,9,0,0,0,48,15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/aaf1bf05/Juninho-Bacuna,120190028,Juninho Bacuna,CUW,MF,Huddersfield,20,21,16,1412,15.7,1,0,0,0,4,0,0.7,0.7,1.4,24,95,30,19,8,27.0,0.3,41,30,6,2,0,3,0,0,0,0,0,0,0,0,565,770,10416,3609,267,314,192,242,91,167,1.3,18,92,13,1,699,69,28,6,13,34,19,16,8,6,1,565,2,19,17,181,613,214,10,990,50,26,24,539,2602,1215,24,3,39,17,605,46,29,22,19,5,22,54,32,1,20,24,12,1,9,5,5,0.38,9,37,-0.62,11.2,28.4,0,33,22,1,0,1,0,121,17,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
