Ross Barkley,6,6,4,1.08,26,24,-0.22,22.5,24.0
Ross Barkley1,0,2,1,1.50,1,0,+1.58,0.3,0.9
Ashley Barnes,5,7,3,1.09,11,19,+0.06,15.5,18.1
Harvey Barnes,15,3,1,1.84,36,25,+0.08,29.0,25.0
Kyle Bartley,27,2,3,0.73,31,53,+1.28,31.1,52.4
Chris Basham,21,0,0,0.55,14,51,-0.65,23.7,44.9
Michy Batshuayi,2,11,17,0.94,10,15,+0.05,8.8,11.2
Jan Bednarek,32,0,1,1.11,41,59,+0.32,36.2,45.8
Donny van de Beek,3,15,15,1.89,19,12,+0.52,13.2,8.0
H?ctor Beller?n,20,1,9,1.48,26,24,-0.86,28.5,28.0
Sa?d Benrahma,2,16,2,1.77,27,19,+0.21,24.6,21.4
Josh Benson,1,4,17,1.17,1,7,-1.59,2.4,5.6
Christian Benteke,11,9,4,1.07,23,34,+0.24,20.4,31.5
Gaetano Berardi,0,1,9,3.00,4,0,+3.08,2.7,1.4
J?hann Berg Gu?mundsson,4,6,4,0.86,15,24,-0.03,17.0,20.4
Sander Berge,11,2,0,0.07,6,23,-0.35,12.0,19.7
Steven Bergwijn,2,8,5,1.67,21,15,-0.24,12.7,20.0
Bernard,1,9,21,0.50,4,7,-0.65,3.7,7.8
Bernardo,2,1,9,0.00,0,3,-1.23,1.2,3.8
Ryan Bertrand,28,0,0,1.14,36,51,+0.14,30.9,39.0
Yves Bissouma,30,1,0,1.14,35,42,-0.49,45.1,31.1
Jayden Bogle,9,4,7,0.81,9,20,+0.35,10.8,20.2
Willy Boly,20,0,5,1.29,19,29,-0.13,18.7,26.1
Jarrod Bowen,6,8,0,1.71,43,33,-0.17,39.7,35.1
Robbie Brady,4,7,2,1.58,8,6,+1.08,8.5,15.8
Rhian Brewster,2,15,7,0.63,7,16,+0.62,12.2,16.9
Nathan Broadhead,0,1,7,1.00,0,0,+0.03,0.1,0.1
Josh Brownhill,29,1,1,1.06,25,42,+0.20,33.6,45.9
Joe Bryan,5,9,18,0.69,6,17,-0.99,6.4,11.8
Kean Bryan,8,1,10,0.69,5,17,+0.08,7.8,21.8
Oliver Burke,1,11,8,0.64,6,21,+0.11,9.9,22.1
Dan Burn,20,4,10,1.26,20,28,-0.48,26.3,22.4
Jack Butland,1,0,30,3.00,3,2,+1.70,1.9,1.4
David Button,1,0,37,3.00,3,2,+2.14,2.4,1.5
Oskar Buur,0,1,2,3.00,0,0,+0.42,0.9,0.9
Willy Caballero,1,0,6,1.00,3,3,-0.59,2.0,0.6
Gary Cahill,20,0,7,1.15,23,39,-0.30,16.4,33.6
Tom Cairney,7,1,5,0.50,6,15,-0.49,8.9,13.6
Dominic Calvert-Lewin,26,1,0,1.64,41,39,+0.55,40.7,41.8
Jo?o Cancelo,23,1,6,2.18,51,18,-0.15,50.7,17.0
Andy Carroll,0,14,17,0.89,6,8,-0.04,4.7,9.0
Scott Carson,1,0,3,3.00,4,3,-0.35,1.5,2.2
Fabio Carvalho,2,1,1,0.25,1,6,-1.17,2.6,3.7
Matty Cash,22,0,1,1.50,42,35,+0.09,35.9,35.1
Kiko Casilla,3,0,31,2.00,5,2,+0.86,4.3,3.9
Timothy Castagne,25,0,0,1.70,51,37,+0.20,37.0,29.7
Jonny Castro,2,0,0,1.29,3,4,+0.28,5.7,5.9
Ivan Cavaleiro,15,9,0,0.75,19,43,-0.68,28.4,39.4
Edinson Cavani,8,13,0,1.85,28,18,-0.18,25.3,16.2
Dani Ceballos,11,8,10,1.28,23,17,-0.16,24.5,18.5
Calum Chambers,7,2,8,2.00,16,10,+0.38,11.0,10.4
Ben Chilwell,22,0,7,1.70,37,23,-0.08,43.5,19.5
Hamza Choudhury,1,6,21,1.80,3,2,-0.21,5.3,4.2
Andreas Christensen,13,2,6,1.94,21,15,-0.31,23.5,10.8
Carney Chukwuemeka,0,2,5,3.00,0,0,-0.24,0.0,0.8
Ciaran Clark,18,1,8,0.95,19,35,-0.76,18.9,33.1
Nathaniel Clyne,11,0,9,1.31,16,22,+0.28,12.4,17.5
Conor Coady,36,0,0,1.19,35,51,-0.44,34.4,48.5
S?amus Coleman,12,7,3,1.56,23,19,+0.47,21.8,21.1
Aaron Connolly,1,8,11,0.88,11,17,-0.68,16.0,7.3
Liam Cooper,23,0,1,1.52,38,40,-0.81,37.8,36.6
Theo Corbeanu,0,1,10,0.00,0,0,+0.42,0.1,0.1
Jack Cork,12,1,5,1.00,17,24,+0.19,17.1,20.6
H?lder Costa,5,9,10,1.27,21,23,-0.55,16.4,19.6
Vladim?r Coufal,33,0,1,1.79,57,43,+0.17,48.8,44.7
Aaron Cresswell,34,0,0,1.81,60,41,+1.98,52.2,42.5
Patrick Cutrone,0,2,1,0.00,0,0,+0.42,0.4,0.0
Stuart Dallas,36,0,0,1.55,62,53,+8.42,55.0,56.7
Scott Dann,15,0,15,1.07,13,24,-0.12,15.4,21.1
Karl Darlow,25,0,6,1.00,26,43,-0.76,23.8,36.9
Ben Davies,14,6,9,1.70,21,16,-0.45,18.3,18.8
Tom Davies,8,8,10,1.76,18,23,-0.50,17.1,23.2
Keinan Davis,1,14,18,0.93,5,1,+1.16,5.1,2.2
Leif Davis,0,2,23,0.50,1,0,+2.54,0.8,1.5
Craig Dawson,21,0,4,1.95,37,23,+0.59,34.2,24.1
Kevin De Bruyne,17,2,4,2.24,45,17,-0.19,40.4,18.8
Liam Delap,0,1,5,0.00,1,4,-8.19,0.5,2.1
Fabian Delph,1,6,7,1.25,3,6,-1.07,3.0,5.0
Leander Dendoncker,25,5,1,1.30,26,33,+0.63,28.2,36.2
Mbaye Diagne,8,2,2,0.94,16,17,+1.54,18.6,18.7
Amad Diallo,0,1,8,1.33,3,3,-0.80,2.2,1.7
Ibrahima Diallo,8,12,6,1.14,10,22,-0.72,11.7,18.5
Grady Diangana,6,5,9,0.40,10,33,-0.93,7.9,26.5
R?ben Dias,30,0,4,2.31,68,21,+0.86,57.8,22.9
Eric Dier,28,0,9,1.50,45,34,-0.81,36.8,35.8
Lucas Digne,29,0,0,1.53,39,42,-0.34,36.4,37.8
Issa Diop,15,3,17,1.61,24,22,-0.44,21.2,22.6
Moussa Djenepo,4,12,7,0.96,12,27,-0.84,14.9,18.5
Matt Doherty,11,4,11,1.88,26,15,+0.30,20.5,16.1
Abdoulaye Doucour?,20,0,1,1.69,35,36,-0.04,33.3,36.4
Martin D?bravka,13,0,11,1.54,20,19,+0.76,19.7,21.4
Paul Dummett,12,1,5,1.53,20,20,+0.67,19.8,23.5
Lewis Dunk,31,0,0,1.06,34,38,+0.25,46.6,29.3
Jimmy Dunne,3,0,30,0.00,2,6,-0.82,2.9,2.3
Ederson,36,0,0,2.22,76,28,-0.17,64.1,27.2
Kyle Edwards,0,4,6,0.20,1,3,-0.46,0.4,2.8
John Egan,28,1,0,0.55,16,47,+0.30,25.0,44.8
Anthony Elanga,1,0,0,1.50,3,2,-0.19,2.2,1.6
Ahmed Elmohamady,8,6,24,1.07,9,9,-0.31,14.7,11.9
Mohamed Elneny,13,6,13,2.04,27,20,-0.02,23.0,22.0
Jonny Evans,25,0,0,1.79,46,31,+0.26,39.0,29.8
Eberechi Eze,19,5,2,1.24,30,51,-0.32,25.3,43.8
?ukasz Fabia?ski,35,0,0,1.69,57,44,-0.30,49.2,46.7
Fabinho,27,2,0,1.87,53,29,+0.63,51.3,33.5
Bruno Fernandes,23,2,0,1.92,68,36,+1.77,55.6,35.0
Federico Fern?ndez,20,0,3,1.33,31,38,+0.30,26.9,37.7
Fernandinho,10,9,11,2.38,29,10,+0.15,20.6,10.0
Sam Field,0,3,2,0.33,0,2,-1.86,0.1,0.9
Roberto Firmino,16,3,0,1.83,57,39,-0.67,57.5,36.8
Will Fish,0,1,0,3.00,0,0,-0.76,0.0,0.0
John Fleck,26,2,2,0.71,16,47,+0.19,23.7,46.9
Phil Foden,10,11,10,2.14,46,16,+0.62,32.1,16.0
Wesley Fofana,22,1,1,1.64,43,30,+0.13,35.1,28.2
Pablo Fornals,16,2,3,1.79,43,33,-0.18,42.5,35.5
Fraser Forster,8,0,30,1.50,10,11,+0.54,9.5,11.8
Timothy Fosu-Mensah,0,0,2,0.00,1,2,-1.93,1.2,1.5
Tyrese Francois,0,1,0,0.00,0,1,-5.34,0.1,0.8
Ryan Fraser,2,9,2,0.78,7,17,-0.75,10.7,13.0
Fred,18,3,5,1.97,49,25,+0.47,42.2,26.1
Ryan Fredericks,3,8,15,1.07,7,9,-0.85,8.2,8.0
Christian Fuchs,7,1,20,2.00,13,9,+0.05,12.5,10.8
Darnell Furlong,31,3,3,0.74,29,63,+0.25,30.7,58.8
Conor Gallagher,25,2,2,0.63,18,48,+0.05,24.6,48.5
Eric Garc?a,3,3,16,1.67,8,12,-2.57,4.0,6.7
Dwight Gayle,1,14,9,0.94,5,9,-0.33,8.1,10.2
Jean-Philippe Gbamin,0,1,0,1.00,0,1,-7.50,0.2,0.3
David de Gea,25,0,7,1.73,46,32,-0.65,38.1,27.8
Anwar El Ghazi,6,11,6,1.25,23,22,-0.34,26.4,23.7
Kieran Gibbs,8,1,7,0.60,10,22,-0.34,6.3,18.0
Morgan Gibbs-White,1,7,9,0.73,4,6,-0.02,4.6,5.1
Billy Gilmour,2,2,12,1.20,5,2,+0.49,3.7,2.8
Olivier Giroud,1,9,18,1.76,9,5,-0.13,14.0,6.0
Ben Godfrey,29,2,2,1.52,31,35,-0.50,31.8,39.4
Andr? Gomes,7,11,6,1.61,24,22,+0.26,23.3,23.4
Joe Gomez,5,1,0,2.00,15,14,-0.64,14.0,7.5
Anthony Gordon,0,2,8,2.00,0,0,+0.03,0.7,0.9
Karlan Grant,1,7,10,0.43,7,26,-0.65,8.8,18.8
Demarai Gray,0,1,0,1.00,1,0,+4.29,0.3,0.0
Jack Grealish,22,2,0,1.65,40,28,+0.71,36.3,33.4
Mason Greenwood,7,10,4,1.77,39,23,+0.06,32.1,23.8
Pascal Gro?,24,7,4,1.06,27,28,+0.44,36.1,24.3
Kamil Grosicki,0,1,7,1.00,4,5,+0.49,2.5,3.1
Vicente Guaita,37,0,1,1.11,38,64,-1.70,32.2,56.9
?lkay G?ndo?an,16,5,6,2.36,55,16,+0.95,43.1,16.0
Antwoine Hackford,0,1,0,0.00,0,0,+1.14,0.2,0.1
S?bastien Haller,7,6,0,1.56,11,12,-0.68,10.7,15.2
Rekeem Harper,0,2,8,0.00,0,2,-4.59,0.2,1.7
Jack Harrison,22,2,0,1.53,54,45,+0.44,48.0,46.7
Kortney Hause,7,0,10,2.00,13,6,+0.94,12.3,8.8
Kai Havertz,8,9,4,1.41,31,15,+0.66,28.7,12.5
Isaac Hayden,19,2,3,1.00,22,33,-0.21,20.9,33.1
Michael Hector,2,1,23,0.25,3,10,-1.85,2.2,4.8
Ahmed Hegazi,1,0,1,1.00,0,0,+1.11,0.8,1.1
Dean Henderson,12,1,25,2.46,27,12,+0.65,22.0,13.6
Jordan Henderson,16,1,2,1.62,34,23,-0.21,30.4,19.4
Jeff Hendrick,10,5,14,1.36,20,24,+0.29,17.9,21.5
Pablo Hern?ndez,0,13,10,1.19,11,6,+0.96,7.0,5.2
Son Heung-min,23,1,0,1.59,61,36,+1.31,46.4,43.6
Ki-Jana Hoever,4,7,22,0.75,3,11,-0.99,4.9,10.2
Rob Holding,27,2,5,1.57,37,26,-0.14,37.2,33.8
Mason Holgate,22,2,3,1.50,26,32,-0.63,26.6,33.5
Conor Hourihane,0,1,11,1.50,4,2,+0.60,3.6,2.1
Callum Hudson-Odoi,2,13,10,1.87,22,5,+1.25,21.4,6.3
Niall Huggins,0,1,8,0.00,2,0,+4.58,0.7,0.1
Pierre H?jbjerg,38,0,0,1.63,68,45,0,53.1,49.1
Odion Ighalo,0,1,1,0.00,0,1,-9.79,0.0,0.1
Kelechi Iheanacho,10,9,13,1.48,30,23,-0.07,24.9,18.5
Danny Ings,13,3,0,1.28,33,40,+0.72,27.4,30.5
Branislav Ivanovi?,6,5,7,0.92,4,19,-0.88,5.9,15.2
Alex Iwobi,5,13,5,1.53,24,21,+0.37,22.3,23.9
Jos? Izquierdo,0,1,9,0.00,0,0,+0.16,0.1,0.0
Phil Jagielka,3,4,21,1.20,4,12,-0.28,4.4,11.0
Alireza Jahanbakhsh,0,15,6,0.76,4,9,-0.82,8.8,8.1
Daniel James,4,4,12,2.13,22,7,+0.98,19.1,9.0
Reece James,25,7,3,1.75,38,29,-0.78,43.0,21.7
Alexandre Jankewitz,0,1,10,0.00,0,0,+0.55,0.1,0.0
Daniel Jebbison,2,1,0,1.50,2,2,+1.23,3.0,4.6
Gabriel Jesus,18,7,1,2.28,54,17,+0.69,42.9,15.0
Ra?l Jim?nez,8,0,0,1.70,9,10,+0.41,8.4,11.1
Joelinton,10,8,6,1.16,27,36,+0.03,25.3,33.3
Ben Johnson,1,9,19,1.79,10,10,-0.47,8.9,8.2
Sam Johnstone,37,0,0,0.62,32,74,-2.14,33.5,66.4
Curtis Jones,4,11,12,1.75,24,14,+0.12,21.6,15.2
Jorginho,15,5,10,1.96,34,17,+0.44,37.6,15.3
Willian Jos?,2,5,2,1.29,12,13,+0.50,12.2,13.8
Diogo Jota,5,7,0,2.00,24,15,+0.07,23.2,17.4
James Justin,23,0,0,1.87,39,25,+0.34,33.9,25.8
Ozan Kabak,7,0,1,1.56,10,9,-0.75,14.5,10.1
Aboubakar Kamara,0,9,6,0.27,1,9,-1.76,3.6,5.4
Harry Kane,30,0,0,1.69,65,39,+1.56,50.6,43.6
N'Golo Kant?,19,6,2,1.97,35,24,-0.32,35.5,20.9
Moise Kean,0,2,1,3.00,0,0,+0.03,0.1,0.0
Michael Keane,32,2,2,1.60,42,43,-0.03,42.3,42.9
Neeskens Kebano,0,4,8,0.20,2,3,-0.07,1.3,2.2
Naby Ke?ta,2,3,8,2.40,17,8,+1.03,11.4,5.9
Caoimh?n Kelleher,2,0,13,1.50,4,1,+0.86,2.2,1.7
Martin Kelly,0,1,24,0.00,0,0,+0.66,0.0,0.0
Jonjoe Kenny,0,3,7,2.25,0,1,-1.14,0.5,2.1
Reda Khadra,0,1,1,0.00,0,0,+0.16,0.0,0.8
Max Kilman,14,4,19,1.50,11,11,+0.68,13.3,14.9
Joshua King,0,11,5,1.27,1,2,-0.61,1.8,2.5
Mateusz Klich,15,7,1,1.43,41,44,-1.08,38.2,41.5
Robin Koch,12,4,2,1.59,20,21,-0.43,20.3,18.9
Sead Kola?inac,1,0,3,3.00,2,1,+0.59,1.1,2.0
Terence Kongolo,1,0,9,0.00,0,1,-0.32,0.9,0.5
Ezri Konsa,35,1,0,1.42,51,46,-1.47,46.6,50.4
Cheikhou Kouyat?,33,1,1,1.22,39,56,+1.92,32.8,53.4
Mateo Kova?i?,10,6,3,1.74,26,26,-1.23,32.4,17.4
Emil Krafth,9,2,17,1.38,20,27,-0.11,16.8,22.9
Filip Krovinovi?,3,6,5,0.55,2,11,-0.48,3.3,9.8
Alexandre Lacazette,7,9,5,1.52,33,21,+0.32,31.8,24.4
Adam Lallana,8,14,1,1.13,20,18,+0.51,23.2,14.0
?rik Lamela,0,18,5,1.52,16,17,-0.92,14.2,13.4
Tariq Lamptey,6,0,0,0.91,12,15,-0.20,13.7,10.0
Manuel Lanzini,1,12,15,1.47,13,5,+1.05,9.2,7.9
Aymeric Laporte,14,2,12,2.38,30,10,0.00,26.7,10.8
Jamaal Lascelles,16,0,0,0.79,12,32,-1.31,18.3,28.8
Maxime Le Marchand,1,1,3,0.00,0,1,-0.05,1.3,1.4
Mario Lemina,8,9,2,0.89,14,27,-0.01,21.0,26.7
Bernd Leno,34,0,2,1.63,52,37,+0.12,46.2,40.3
Khanya Leshabela,0,1,4,3.00,0,0,-0.48,1.4,0.0
Jamal Lewis,19,4,12,1.04,24,37,-0.47,21.7,28.3
Victor Lindel?f,28,0,5,2.00,61,30,+1.29,47.8,30.3
Jesse Lingard,0,0,4,0,0,0,0,0,0
Jake Livermore,8,3,12,0.67,14,33,-0.47,10.9,24.7
Diego Llorente,11,1,3,1.80,17,12,+0.25,15.6,20.9
Hugo Lloris,38,0,0,1.63,68,45,0,53.1,49.1
Giovani Lo Celso,0,7,2,1.89,22,10,+0.74,18.7,14.1
Ruben Loftus-Cheek,0,0,0,3.00,2,1,+0.94,1.0,1.0
Ruben Loftus-Cheek1,9,9,2,0.83,15,21,+0.91,24.8,27.2
Kevin Long,7,1,21,0.63,4,13,-0.85,5.8,6.6
Shane Long,0,10,7,1.18,2,6,-1.24,1.9,5.6
Matthew Longstaff,3,1,13,0.20,1,8,-1.40,1.5,7.3
Sean Longstaff,14,7,9,1.55,20,26,+0.07,19.2,24.3
Ademola Lookman,19,3,0,0.82,23,33,+1.81,34.7,39.0
Max Lowe,4,1,25,0.50,5,10,+0.37,6.5,10.1
Matthew Lowton,34,0,2,1.12,30,47,+0.75,35.9,50.2
David Luiz,13,3,2,1.45,26,18,+0.16,22.7,16.2
Douglas Luiz,21,1,4,1.36,43,41,-0.92,39.9,42.6
John Lundstram,18,5,6,0.61,14,40,-0.05,19.6,36.6
Alexis Mac Allister,5,8,9,1.00,9,14,-0.36,14.7,11.1
James Maddison,11,7,0,1.87,40,28,+0.11,34.3,29.8
Gabriel Magalh?es,21,1,10,1.57,28,24,-0.58,26.8,23.6
Harry Maguire,33,0,0,2.06,66,36,+1.13,54.6,35.8
Riyad Mahrez,13,4,10,2.33,48,22,-0.33,35.1,21.0
Ainsley Maitland-Niles,4,6,8,1.64,8,6,-0.06,8.1,6.6
Ainsley Maitland-Niles1,10,1,0,0.93,14,17,+1.34,17.4,21.4
Josh Maja,3,6,2,0.87,7,9,+0.61,10.5,9.4
Sadio Man?,25,4,0,1.89,54,28,+0.83,56.6,32.7
Javier Manquillo,6,3,16,1.38,13,15,+0.27,12.0,12.3
Fernando Mar?al,5,6,4,1.54,8,9,+0.34,6.5,7.7
Solly March,15,2,0,1.10,23,25,+0.10,27.9,18.3
Pablo Mar?,10,0,7,2.00,19,8,+0.92,16.4,12.7
Anthony Martial,5,5,1,2.05,34,19,+0.26,27.1,18.8
Gabriel Martinelli,2,7,9,1.93,13,3,+1.34,12.6,5.7
Emiliano Mart?nez,38,0,0,1.45,55,46,0,52.5,51.1
Arthur Masuaku,7,0,0,1.92,22,15,+0.33,16.4,13.5
Juan Mata,1,3,17,2.44,12,6,+0.35,8.9,4.2
Jean-Philippe Mateta,0,5,11,0.57,2,4,-0.17,1.0,5.4
Nemanja Mati?,11,8,17,2.15,23,18,-0.53,19.1,14.5
Jo?l Matip,6,1,0,1.90,19,5,+1.43,15.7,6.8
Neal Maupay,17,4,1,1.09,32,34,+0.32,40.4,24.7
James McArthur,11,1,1,1.11,20,26,+0.51,14.2,21.6
Oliver McBurnie,10,11,1,0.30,8,27,-0.26,15.4,26.2
Alex McCarthy,30,0,7,1.03,37,57,-0.54,31.7,41.2
James McCarthy,2,6,8,1.31,9,15,0.00,6.8,10.6
John McGinn,37,0,0,1.41,53,46,-1.81,50.3,50.6
David McGoldrick,16,7,2,0.66,16,37,+1.15,22.2,38.6
Dwight McNeil,30,2,0,1.00,32,50,+0.50,35.4,48.4
Scott McTominay,20,8,4,1.94,49,25,+0.67,37.4,26.6
Ben Mee,29,0,0,1.23,29,41,+0.84,32.4,47.6
Hannibal Mejbri,0,1,0,3.00,0,0,-0.77,0.0,0.1
Benjamin Mendy,7,2,19,2.00,22,10,-0.29,18.2,8.5
Edouard Mendy,30,0,3,1.87,46,25,+0.56,49.4,22.2
Nampalys Mendy,9,8,14,1.57,26,25,-0.72,24.4,21.4
Illan Meslier,35,0,2,1.51,57,52,-0.86,51.4,53.9
Luka Milivojevi?,18,4,1,1.23,25,47,-0.58,22.5,42.6
James Milner,6,15,4,1.73,15,10,-0.38,19.4,14.9
Yerry Mina,20,1,6,1.96,33,22,+1.24,27.9,25.6
Takumi Minamino,2,1,5,1.10,13,14,+0.54,9.9,9.1
Takumi Minamino1,2,7,11,1.89,10,4,+1.27,5.9,5.0
Tyrone Mings,35,0,0,1.50,50,42,-0.17,48.7,47.0
Tyrick Mitchell,19,0,11,1.26,22,32,+0.26,17.7,28.5
Aleksandar Mitrovi?,12,14,3,0.63,12,24,-0.15,19.6,20.5
Jakub Moder,3,5,7,1.25,8,10,-0.15,6.1,6.9
Jayson Molumby,0,1,5,3.00,0,0,+0.16,0.0,0.0
Wesley Moraes,0,3,4,0.33,1,1,-0.24,1.3,0.3
Wes Morgan,0,3,10,3.00,1,0,+4.55,0.9,0.7
Mason Mount,26,4,1,1.69,48,32,-0.52,55.3,25.7
Lucas Moura,7,16,7,1.67,29,18,+0.16,23.5,18.4
Lys Mousset,0,9,8,0.00,1,10,-1.76,3.7,7.4
Jo?o Moutinho,18,5,1,1.24,25,40,-0.43,26.8,39.7
Joel Mumbongo,0,4,5,0.25,0,1,-1.69,0.4,0.3
Jacob Murphy,13,9,7,1.08,27,33,+0.17,24.9,31.2
Shkodran Mustafi,0,3,6,2.00,0,1,-2.37,0.1,0.9
Marvelous Nakamba,5,4,25,2.15,10,6,+0.31,10.8,10.1
Iliman Ndiaye,0,1,6,0.00,0,1,-6.39,0.0,1.4
Wilfred Ndidi,21,1,1,1.88,48,31,+0.63,34.6,27.2
Tanguy Ndombele,6,5,3,1.52,38,24,-0.01,27.1,31.9
Reiss Nelson,0,2,4,0.50,0,0,-0.43,1.2,0.8
Pedro Neto,19,1,0,1.23,29,38,+0.41,28.2,36.3
R?ben Neves,21,5,1,1.17,26,42,-0.54,25.3,39.4
Eddie Nketiah,0,13,11,1.12,4,6,-0.97,5.2,3.9
Niels Nkounkou,0,1,24,0.00,0,1,-1.11,0.5,2.4
Dan Nlundulu,0,13,16,0.92,0,1,-0.27,1.2,2.8
Mark Noble,2,13,11,1.86,11,15,-1.14,7.7,14.2
Will Norris,2,0,15,0.00,0,4,-1.50,1.8,3.1
Oliver Norwood,15,6,5,0.69,12,43,-0.36,20.8,40.5
Jack O'Connell,2,0,0,0.00,0,3,-0.39,2.0,2.4
Dara O'Shea,21,3,8,0.71,17,51,-0.98,20.9,43.2
Michael Obafemi,0,4,10,1.50,0,2,-2.44,0.5,0.6
Denis Odoi,3,0,18,0.00,3,10,-1.79,2.6,4.7
Angelo Ogbonna,27,0,1,1.64,42,34,-0.39,40.1,34.6
Robin Olsen,7,0,21,1.29,9,9,+0.03,9.1,11.2
Josh Onomah,1,7,13,0.36,2,12,-1.93,4.0,7.3
Divock Origi,0,7,17,1.33,2,0,+0.30,3.2,1.0
Ben Osborn,10,7,10,0.67,6,29,-0.30,15.0,29.2
Owen Otasowie,0,4,17,1.00,4,6,-0.57,2.2,3.5
Alex Oxlade-Chamberlain,0,11,12,1.54,5,6,-1.12,3.3,3.1
Emerson Palmieri,0,2,19,3.00,3,0,+2.49,2.1,0.5
Thomas Partey,10,6,0,1.58,22,18,-0.34,19.5,16.3
Rui Patr?cio,36,0,1,1.22,36,51,+0.58,35.6,48.7
Bailey Peacock-Farrell,4,0,31,0.00,2,14,-2.71,4.6,6.9
Lee Peltier,2,1,23,0.50,1,8,-1.79,1.3,3.7
Nicolas P?p?,8,13,6,1.48,26,21,-0.27,21.6,23.9
Matheus Pereira,21,3,0,0.76,32,54,+1.26,30.1,51.9
Ricardo Pereira,7,5,6,1.33,15,19,-1.18,12.8,15.7
Ayoze P?rez,6,10,4,1.64,29,21,+0.11,23.5,17.8
Kalvin Phillips,25,1,0,1.83,46,34,+0.81,39.3,40.4
Matt Phillips,9,13,1,0.70,18,42,-0.22,20.8,37.0
Nathaniel Phillips,15,2,13,2.24,29,11,+0.75,27.6,15.5
Jaden Philogene Bidace,0,1,6,3.00,0,0,-0.24,0.0,0.0
Jordan Pickford,30,0,2,1.61,38,39,-0.03,35.7,38.5
Erik Pieters,10,7,12,1.25,15,19,+0.47,15.2,20.8
Daniel Podence,3,2,0,1.46,16,24,-0.02,16.9,20.0
Paul Pogba,17,5,3,1.81,36,26,-0.65,30.8,25.7
Nick Pope,32,0,0,1.22,31,37,+2.48,32.8,44.6
Ian Poveda,0,14,18,1.14,4,5,-0.52,6.3,8.2
Dennis Praet,0,5,10,2.07,12,11,-0.44,11.3,8.8
Davy Pr?pper,0,5,14,1.57,2,2,+0.17,2.7,2.9
Christian Pulisic,12,9,2,1.63,25,21,-0.76,31.9,17.9
Aaron Ramsdale,38,0,0,0.61,20,63,0,32.6,62.2
Jacob Ramsey,0,16,8,1.45,9,10,-0.47,10.0,10.1
Kayne Ramsey,1,0,13,0.00,0,9,-8.68,0.5,4.7
Darren Randolph,3,0,24,2.00,5,3,+0.30,6.2,2.0
