Eric Dier,1493,1802,29242,11463,507,569,783,863,179,323,0.4,6,66,6,0
Lucas Digne,1231,1736,19677,7569,652,744,447,616,92,232,4.3,44,63,34,26
Issa Diop,480,585,8545,3192,191,225,249,272,32,64,0.1,1,22,0,0
Moussa Djenepo,290,407,4030,1102,163,193,94,124,12,26,0.6,6,13,11,1
Matt Doherty,657,841,9650,3462,363,410,229,298,33,65,0.6,11,25,15,7
Abdoulaye Doucour?,1141,1354,17517,3953,583,666,441,490,65,83,2.3,21,65,23,1
Martin D?bravka,322,438,8867,5683,75,77,134,138,107,216,0.0,0,3,0,0
Paul Dummett,423,575,7227,3656,205,235,163,201,42,102,0.3,4,34,5,3
Lewis Dunk,2000,2240,40874,13278,601,645,1094,1142,276,405,1.2,10,100,2,0
Jimmy Dunne,105,153,2096,647,36,46,54,72,14,25,0.1,2,2,1,0
Ederson,939,1122,22999,15228,180,181,531,540,220,390,0.1,1,9,2,0
Kyle Edwards,31,35,379,96,22,23,9,10,0,1,0.0,1,2,0,0
John Egan,923,1135,18683,6732,300,345,499,557,116,208,0.6,3,67,3,1
Anthony Elanga,41,55,519,77,31,36,5,8,3,4,0.0,1,3,0,0
Ahmed Elmohamady,468,618,8218,3180,216,241,197,255,50,97,1.2,13,34,21,7
Mohamed Elneny,944,1019,16544,4034,387,411,478,497,64,82,0.5,4,77,5,0
Jonny Evans,1592,1854,30956,11270,492,549,929,1004,155,265,0.3,10,90,2,0
Eberechi Eze,945,1188,13623,3996,538,596,286,351,62,131,2.8,43,70,32,3
?ukasz Fabia?ski,622,1015,21886,17885,77,77,214,217,328,713,0.0,0,14,0,0
Fabinho,1910,2117,33032,10523,782,841,949,1016,138,203,0.9,4,102,13,0
Bruno Fernandes,1733,2338,29646,8587,871,1008,560,728,218,366,9.7,95,193,90,8
Federico Fern?ndez,715,894,13956,5356,244,277,368,412,91,166,0.4,7,25,3,3
Fernandinho,889,1026,14889,4335,426,467,364,416,73,96,1.1,14,124,13,1
Sam Field,15,25,209,52,10,14,2,4,2,4,0.0,0,1,0,0
Roberto Firmino,1065,1333,13277,3355,679,780,252,323,42,59,4.6,44,84,40,0
Will Fish,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
John Fleck,971,1245,14229,4533,540,593,296,364,70,172,2.3,33,110,22,5
Phil Foden,689,845,9142,1889,447,488,175,212,24,62,2.6,30,36,21,2
Wesley Fofana,1501,1740,28164,8486,546,611,790,868,141,213,0.5,6,105,1,0
Pablo Fornals,853,1118,12592,3756,481,556,282,362,45,86,1.8,31,84,30,6
Fraser Forster,154,273,3864,2963,40,40,52,54,49,162,0.0,0,0,0,0
Timothy Fosu-Mensah,64,74,982,244,31,35,29,31,3,6,0.2,2,6,1,0
Tyrese Francois,14,15,251,101,6,7,7,7,1,1,0.0,0,1,0,0
Ryan Fraser,240,372,3641,1040,132,156,69,105,24,72,1.7,26,8,11,10
Fred,1590,1828,27917,7883,699,760,674,737,167,213,2.1,25,189,20,0
Ryan Fredericks,205,282,2766,1080,128,147,62,87,7,23,0.6,12,17,10,5
Christian Fuchs,476,597,7777,2877,231,264,197,235,33,68,0.1,1,37,2,1
Darnell Furlong,682,1204,11908,5175,333,433,257,453,78,232,1.9,16,63,18,10
Conor Gallagher,737,960,12114,2989,361,421,252,303,81,146,1.8,20,75,12,1
Eric Garc?a,325,342,5830,1856,131,134,170,174,23,30,0.1,1,22,0,0
Dwight Gayle,96,118,1144,147,64,68,20,29,2,4,0.2,6,3,2,0
Jean-Philippe Gbamin,6,9,115,41,1,2,5,6,0,0,0.0,0,2,0,0
David de Gea,464,592,10858,7535,143,144,203,211,112,228,0.0,0,4,0,0
Anwar El Ghazi,432,628,6167,1686,268,330,104,154,33,69,2.1,26,24,19,8
Kieran Gibbs,222,313,3388,1278,125,144,80,110,12,44,0.2,4,18,4,3
Morgan Gibbs-White,193,236,2799,646,109,127,58,69,14,23,0.3,8,20,3,0
Billy Gilmour,198,228,3326,602,99,106,80,94,16,19,0.2,3,21,1,0
Olivier Giroud,157,223,1602,196,105,138,18,25,5,5,0.3,6,5,1,0
Ben Godfrey,1109,1329,19284,5595,476,538,529,582,86,151,0.4,4,63,7,2
Andr? Gomes,752,908,13045,3344,351,392,282,315,82,126,0.8,15,79,14,2
Joe Gomez,500,558,9898,3234,160,177,283,293,51,77,0.1,1,27,0,0
Anthony Gordon,22,27,293,65,15,15,5,5,2,4,0.0,1,1,2,0
Karlan Grant,164,234,1990,336,110,141,34,45,6,12,0.3,3,5,5,0
Demarai Gray,7,11,82,3,3,3,1,1,1,2,0.0,0,0,0,0
Jack Grealish,872,1105,12898,4406,500,572,267,321,58,110,6.5,81,91,69,3
Mason Greenwood,614,747,8841,1423,370,417,175,203,39,62,2.3,14,22,21,3
Pascal Gro?,1281,1705,23250,6784,557,653,499,600,178,345,5.1,70,102,46,17
Kamil Grosicki,30,45,455,110,14,18,12,15,2,9,0.1,3,3,1,0
Vicente Guaita,610,1081,20832,16995,97,98,208,215,300,759,0.0,0,12,0,0
?lkay G?ndo?an,1583,1751,22988,4674,888,942,525,569,84,118,3.3,40,133,31,1
Antwoine Hackford,1,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0
S?bastien Haller,158,248,2283,509,100,138,33,54,16,23,1.5,10,15,5,1
Rekeem Harper,14,17,243,41,7,8,6,6,1,3,0.0,0,1,0,0
Jack Harrison,778,1182,11941,3703,424,517,262,377,57,148,5.0,59,48,52,12
Kortney Hause,173,232,3538,1459,49,64,99,115,23,48,0.0,0,13,0,0
Kai Havertz,658,788,8252,1336,412,449,167,190,23,31,1.9,18,38,20,1
Isaac Hayden,657,834,11000,2618,288,334,301,348,42,79,0.2,7,44,4,2
Michael Hector,148,187,3354,1366,37,40,82,89,29,56,0.0,1,11,1,0
Ahmed Hegazi,38,57,742,399,13,18,19,26,6,11,0.0,0,1,0,0
Dean Henderson,240,324,5189,3411,75,76,121,125,40,118,0.0,0,2,0,0
Jordan Henderson,1597,1855,28225,8368,687,742,731,795,146,258,2.3,14,179,30,3
Jeff Hendrick,433,544,6715,1658,233,272,137,163,35,53,0.6,6,32,5,2
Pablo Hern?ndez,299,403,5225,1877,142,165,106,134,35,57,0.5,6,55,19,0
Son Heung-min,929,1223,12798,2837,550,626,218,294,63,141,5.1,75,38,23,3
Ki-Jana Hoever,268,361,4194,1441,150,177,94,125,15,30,0.2,3,14,3,1
Rob Holding,1578,1819,31638,10249,470,510,912,989,183,283,0.4,4,123,6,0
Mason Holgate,961,1256,19466,6920,321,360,494,599,137,257,0.9,8,55,12,4
Conor Hourihane,122,164,2253,523,49,51,53,71,15,31,0.5,5,13,2,1
Callum Hudson-Odoi,533,659,7903,1791,315,349,139,179,39,65,2.9,31,29,43,13
Niall Huggins,16,19,204,55,11,11,4,5,0,2,0.0,0,0,0,0
Pierre H?jbjerg,2455,2783,40417,12152,1161,1263,1033,1129,173,257,1.3,16,208,17,1
Odion Ighalo,2,2,16,0,2,2,0,0,0,0,0.0,0,0,0,0
Kelechi Iheanacho,407,521,5159,839,245,283,94,115,21,39,3.3,28,22,20,4
Danny Ings,337,527,4427,1222,195,256,88,140,17,40,1.3,22,29,15,2
Branislav Ivanovi?,267,320,5173,1545,88,95,149,167,26,49,0.0,1,6,2,0
Alex Iwobi,528,698,8511,2306,270,308,206,258,36,78,1.8,16,35,23,7
Jos? Izquierdo,8,9,115,10,5,5,3,4,0,0,0.0,0,0,0,0
Phil Jagielka,148,209,3289,1135,39,49,76,98,30,51,0.0,0,7,0,0
Alireza Jahanbakhsh,188,266,2801,657,103,126,61,82,14,28,2.3,10,10,19,4
Daniel James,238,312,2956,698,148,176,66,85,4,7,0.8,10,8,13,2
Reece James,1706,2028,27925,6815,835,908,697,788,126,220,3.6,41,90,44,19
Alexandre Jankewitz,2,3,24,17,1,2,1,1,0,0,0.0,0,0,1,0
Daniel Jebbison,24,36,271,32,12,17,4,6,1,2,0.1,1,2,0,0
Gabriel Jesus,631,751,7356,844,416,472,133,154,18,25,2.2,30,18,13,1
Ra?l Jim?nez,207,265,2947,540,114,135,51,67,18,23,0.2,5,20,7,1
Joelinton,427,598,5385,1019,257,331,115,152,14,23,1.0,17,24,9,1
Ben Johnson,157,227,2426,1029,91,108,47,69,14,33,0.4,4,17,3,3
Sam Johnstone,655,1297,24681,19644,52,53,217,225,386,1011,0.1,1,22,0,0
Curtis Jones,900,983,12828,2687,534,569,280,294,41,53,1.4,12,87,23,1
Jorginho,1594,1789,24705,6718,860,924,570,621,103,152,1.5,24,142,23,3
Willian Jos?,244,306,3814,519,132,148,65,85,29,38,0.7,12,14,3,0
Diogo Jota,321,449,4253,966,211,253,82,118,15,26,1.3,12,28,11,0
James Justin,1004,1287,14803,4875,564,641,361,438,47,107,1.4,19,54,31,5
Ozan Kabak,520,588,9202,2741,204,220,278,292,30,62,0.0,1,13,0,0
Aboubakar Kamara,86,127,1291,253,50,61,28,36,4,15,0.3,6,5,2,1
Harry Kane,652,965,10806,3448,312,423,196,273,86,140,3.6,49,100,38,5
N'Golo Kant?,1325,1542,20877,5242,639,716,519,579,94,126,1.0,22,96,12,1
Moise Kean,6,8,87,0,3,3,3,3,0,0,0.0,0,0,0,0
Michael Keane,1691,1943,33042,12033,520,576,952,1020,183,289,0.7,7,94,5,0
Neeskens Kebano,32,43,373,90,25,25,6,15,0,0,0.0,1,2,0,0
Naby Ke?ta,315,361,4405,1075,183,204,109,120,11,17,0.6,6,30,9,1
Caoimh?n Kelleher,51,64,1166,668,9,9,31,31,11,24,0.0,0,0,0,0
Martin Kelly,2,3,28,15,2,3,0,0,0,0,0.0,0,0,0,0
Jonjoe Kenny,47,59,696,180,27,28,16,22,3,4,0.1,0,2,1,1
Reda Khadra,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,0
Max Kilman,664,757,11110,4141,292,314,330,355,31,71,0.3,5,45,2,0
Joshua King,32,50,431,98,18,29,13,15,0,0,0.1,0,1,1,0
Mateusz Klich,1228,1545,18574,4943,621,720,424,508,94,163,3.1,44,105,40,4
Robin Koch,664,773,13042,4385,191,218,398,428,64,104,0.1,4,35,3,0
Sead Kola?inac,57,67,814,147,33,36,22,23,1,2,0.0,0,3,1,0
Terence Kongolo,37,45,610,219,19,22,18,21,0,0,0.0,0,2,1,1
Ezri Konsa,1102,1305,21620,6304,325,378,646,702,113,184,0.1,2,37,2,0
Cheikhou Kouyat?,992,1287,17952,6675,400,457,462,547,106,221,0.3,8,39,3,1
Mateo Kova?i?,1603,1774,26888,7292,755,802,636,688,148,186,2.1,21,160,23,0
Emil Krafth,416,580,6802,3176,202,243,165,226,33,71,0.2,6,24,4,3
Filip Krovinovi?,306,374,4854,1527,153,176,111,129,25,36,0.4,5,44,8,0
Alexandre Lacazette,405,523,5117,1193,229,283,102,124,18,28,2.4,22,32,19,0
Adam Lallana,792,944,11000,2987,450,511,240,281,35,55,2.6,25,61,26,2
?rik Lamela,284,363,4124,873,157,180,93,109,14,33,0.9,8,20,10,0
Tariq Lamptey,372,494,5371,1288,213,237,124,174,17,39,0.8,9,15,12,8
Manuel Lanzini,338,375,4801,1253,202,215,109,117,14,19,0.9,11,27,2,0
Aymeric Laporte,1169,1285,20850,6462,472,499,606,638,79,121,0.2,4,107,3,0
Jamaal Lascelles,498,626,9640,3636,161,190,271,301,54,106,0.2,3,22,4,0
Maxime Le Marchand,78,85,1682,740,22,25,43,43,13,17,0.1,0,4,1,0
Mario Lemina,744,897,13301,3779,330,382,318,364,75,114,1.1,12,57,12,0
Bernd Leno,948,1182,20559,12493,290,290,509,515,145,370,0.0,0,3,0,0
Khanya Leshabela,6,8,93,26,5,6,1,1,0,0,0.0,0,1,0,0
Jamal Lewis,637,852,9885,3861,340,390,228,288,44,108,1.1,14,31,14,10
Victor Lindel?f,1686,1882,29559,11270,698,751,862,909,108,181,0.7,6,92,5,0
Jesse Lingard,546,686,7671,1895,304,343,170,209,33,60,1.3,18,55,23,5
Jake Livermore,273,388,4417,1144,135,170,107,141,21,48,0.2,5,23,2,1
Diego Llorente,598,721,11725,3380,170,196,368,412,52,90,0.3,4,21,2,0
Hugo Lloris,801,1079,19746,14204,262,265,300,305,229,498,0.0,0,7,0,0
Giovani Lo Celso,469,604,6897,2082,269,302,143,180,28,58,1.0,15,52,12,0
Ruben Loftus-Cheek,11,17,127,14,10,11,1,2,0,1,0.0,0,1,0,0
Ruben Loftus-Cheek1,578,722,8146,1920,333,388,195,230,21,31,1.1,17,57,13,2
Kevin Long,191,268,3722,1296,66,79,91,114,28,61,0.1,1,8,1,0
Shane Long,32,57,346,115,26,35,5,8,0,0,0.0,0,2,0,0
Matthew Longstaff,117,146,1902,416,59,68,43,53,11,16,0.1,2,6,1,1
Sean Longstaff,467,591,8564,2283,212,236,170,194,68,120,0.9,12,42,1,0
Ademola Lookman,892,1199,13128,3607,497,577,295,378,56,128,4.2,61,51,41,5
Max Lowe,147,221,2013,664,90,111,42,64,7,21,0.2,2,15,5,1
Matthew Lowton,1061,1550,18130,8412,573,640,337,471,136,366,2.5,25,125,48,12
David Luiz,836,1013,17006,5726,254,278,464,502,102,192,1.0,2,66,9,0
Douglas Luiz,1217,1445,22141,6015,503,568,525,577,152,212,1.4,19,134,13,3
John Lundstram,859,1082,13623,3077,417,454,295,352,79,168,1.6,20,64,14,2
Alexis Mac Allister,320,410,4922,1248,168,196,109,129,20,36,1.7,15,26,16,0
James Maddison,874,1132,13447,3772,454,510,285,354,72,149,3.4,51,103,33,3
Gabriel Magalh?es,1332,1559,24293,8542,478,522,734,797,106,202,0.2,2,67,3,1
Harry Maguire,1958,2250,38694,13018,634,711,1052,1144,232,325,0.6,7,175,8,1
Riyad Mahrez,916,1096,12994,2572,556,599,265,328,50,84,5.7,43,38,43,5
Ainsley Maitland-Niles,226,291,3689,985,114,127,88,114,16,30,0.2,2,19,4,1
Ainsley Maitland-Niles1,313,416,4264,1309,177,214,81,102,22,37,1.3,4,28,9,2
Josh Maja,154,181,2069,213,86,97,45,48,8,10,0.5,7,7,4,0
Sadio Man?,812,1082,11380,2510,499,589,218,289,48,70,5.3,61,41,66,7
Javier Manquillo,284,398,4076,1741,172,189,81,124,16,43,0.2,5,12,4,3
Fernando Mar?al,304,379,4974,1846,148,159,119,146,23,43,0.1,4,22,1,1
Solly March,676,979,11623,3652,326,376,258,358,72,165,2.5,27,41,34,9
Pablo Mar?,552,630,9934,3287,221,235,281,302,44,83,0.3,2,13,0,0
Anthony Martial,409,492,5013,959,261,296,101,122,10,12,1.8,17,25,15,0
Gabriel Martinelli,121,159,1597,346,84,102,32,41,2,7,1.5,9,3,6,3
Emiliano Mart?nez,880,1319,26950,20290,131,133,424,431,324,745,0.0,2,26,1,0
Arthur Masuaku,443,566,6690,2098,259,295,143,182,29,48,1.7,11,34,11,7
Juan Mata,249,300,3432,738,148,160,67,79,16,29,0.7,8,19,4,0
Jean-Philippe Mateta,29,49,275,72,23,33,3,8,0,0,0.0,1,2,0,0
Nemanja Mati?,921,1026,16133,4698,409,442,404,432,88,108,1.5,8,78,11,1
Jo?l Matip,479,546,8617,2709,165,177,273,294,31,61,0.4,3,16,1,0
Neal Maupay,520,672,7231,1289,271,319,174,206,27,45,3.0,32,32,27,4
James McArthur,643,795,10765,3322,310,359,270,307,47,79,0.7,15,59,6,0
Oliver McBurnie,253,447,3038,853,165,257,55,107,8,11,1.0,15,24,14,0
Alex McCarthy,700,1080,16451,11553,216,220,290,296,179,538,0.0,0,7,2,0
James McCarthy,258,342,4741,1391,107,130,104,131,37,61,0.4,5,30,5,2
John McGinn,1102,1439,21328,7785,445,520,441,532,173,278,2.3,42,199,36,6
David McGoldrick,697,947,9806,1823,397,485,210,280,37,62,1.5,17,49,21,4
Dwight McNeil,936,1372,16469,4663,449,522,302,401,136,313,5.8,48,76,39,21
Scott McTominay,1139,1320,19571,5540,529,585,480,525,96,137,0.7,17,115,9,2
Ben Mee,802,1130,16119,6522,296,354,365,456,132,279,0.2,5,44,1,0
Hannibal Mejbri,3,3,49,26,2,2,0,0,1,1,0.0,0,1,0,0
Benjamin Mendy,540,666,8580,2124,272,308,222,258,30,58,0.5,5,25,10,3
Edouard Mendy,874,1027,18386,10937,276,280,420,425,165,307,0.0,0,2,0,0
Nampalys Mendy,886,976,13245,2758,471,501,310,342,51,63,0.3,5,75,1,0
Illan Meslier,1109,1369,25470,14384,262,266,579,590,264,506,0.0,1,2,0,0
Luka Milivojevi?,1091,1341,19143,6716,485,553,453,521,115,187,1.6,21,117,10,1
James Milner,779,934,12265,3618,435,466,270,315,56,92,1.0,13,66,21,3
Yerry Mina,1134,1259,20517,7002,395,415,630,663,75,128,0.1,1,40,0,0
Takumi Minamino,183,261,2416,504,110,132,47,67,10,22,0.2,5,9,5,0
Takumi Minamino1,111,142,1368,248,63,72,38,46,1,7,0.1,0,7,2,0
