Joachim Andersen,309,1259,944,90,25,2275,11,9,2,1304,7345,4043,13,1,10,3,1456
Elliot Anderson,0,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,1
Felipe Anderson,0,0,4,3,1,7,0,0,0,6,78,51,1,0,0,0,6
Michail Antonio,11,34,299,460,120,783,87,43,44,473,2817,1365,31,25,78,49,638
Alphonse Areola,972,1096,5,0,0,1101,0,0,0,574,2982,1600,0,0,1,0,414
Stuart Armstrong,38,234,946,512,53,1669,106,68,38,985,7033,3521,75,10,77,68,1132
Kepa Arrizabalaga,233,255,3,0,0,258,0,0,0,145,605,379,0,0,2,0,149
Pierre-Emerick Aubameyang,19,113,345,437,119,885,25,12,13,525,3124,1692,29,28,39,19,703
Serge Aurier,78,416,555,264,25,1221,32,17,15,558,2181,1129,16,5,29,13,678
Charlie Austin,4,8,22,26,4,55,2,1,1,22,101,51,2,1,4,2,36
Jordan Ayew,17,137,476,381,57,973,89,52,37,585,3988,1762,32,14,82,60,711
Luke Ayling,236,1348,1400,498,68,3219,59,41,18,1818,11724,7382,39,6,55,21,2030
C?sar Azpilicueta,113,813,1056,447,38,2302,14,6,8,1154,5118,2985,35,2,17,6,1603
Eric Bailly,92,339,304,14,4,652,4,4,0,429,2480,1331,5,0,7,0,424
Fabi?n Balbuena,93,321,294,23,10,632,2,1,1,286,1263,610,1,0,3,0,334
George Baldock,95,389,502,569,45,1443,33,17,16,656,4130,1969,47,9,33,20,772
Gareth Bale,19,79,251,242,41,564,49,27,22,316,2345,1001,21,12,17,7,391
Patrick Bamford,47,82,384,394,163,848,40,19,21,388,1801,700,16,20,81,21,556
Phil Bardsley,12,58,102,38,1,196,4,3,1,72,335,183,6,0,1,1,92
Ross Barkley,18,114,416,428,53,945,43,29,11,507,2834,1398,26,12,38,32,655
Ross Barkley1,1,7,18,8,0,32,1,1,0,18,132,69,2,0,2,1,26
Ashley Barnes,11,41,208,241,66,488,2,1,1,250,813,332,9,4,44,21,378
Harvey Barnes,13,109,344,482,96,914,89,40,49,591,4576,2576,79,33,58,31,706
Kyle Bartley,266,712,393,73,40,1172,4,4,0,440,2113,859,3,0,9,2,507
Chris Basham,168,574,665,295,41,1518,30,21,9,707,4074,2566,32,2,30,19,792
Michy Batshuayi,6,23,132,104,25,255,17,11,6,146,875,517,10,7,26,22,197
Jan Bednarek,276,1277,1156,57,16,2480,6,5,1,1357,6240,3249,8,0,11,5,1516
Donny van de Beek,12,58,184,106,24,345,11,8,3,183,637,272,6,0,11,8,243
H?ctor Beller?n,55,394,658,482,47,1527,25,12,13,810,3777,2176,32,9,24,5,961
Sa?d Benrahma,13,113,307,351,49,752,80,42,38,509,3605,1793,35,16,48,33,535
Josh Benson,3,16,59,36,2,110,7,2,5,52,202,116,2,0,4,4,72
Christian Benteke,53,82,411,350,118,837,27,16,11,351,1499,464,10,9,59,27,661
Gaetano Berardi,6,37,32,3,1,72,0,0,0,36,138,79,0,0,0,0,45
J?hann Berg Gu?mundsson,27,96,267,254,29,612,27,10,17,358,2073,798,15,2,17,12,414
Sander Berge,31,109,295,199,31,589,32,20,12,363,2831,1397,30,10,24,13,390
Steven Bergwijn,11,81,238,250,33,556,45,22,23,354,2096,999,31,11,30,15,411
Bernard,7,34,163,141,14,337,16,10,6,225,1116,540,10,2,16,11,246
Bernardo,4,24,36,53,6,113,3,0,3,63,234,104,2,0,1,4,79
Ryan Bertrand,58,427,894,492,42,1803,9,3,6,827,4066,2364,41,6,25,8,1030
Yves Bissouma,99,500,1272,371,11,2106,73,53,20,1211,7336,3269,45,2,33,29,1364
Jayden Bogle,26,154,172,250,33,568,31,11,20,267,1182,482,7,5,20,17,291
Willy Boly,126,599,603,47,23,1243,4,4,0,687,2742,1284,8,2,10,3,826
Jarrod Bowen,12,142,391,528,103,1038,67,36,31,611,5080,1881,44,40,63,50,692
Robbie Brady,43,121,240,185,22,537,15,11,4,250,1482,597,11,3,17,9,292
Rhian Brewster,4,27,140,178,30,342,15,8,7,176,801,306,11,4,20,18,225
Nathan Broadhead,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2
Josh Brownhill,69,262,835,423,61,1506,21,15,7,682,2691,1125,33,4,35,15,819
Joe Bryan,20,150,195,159,7,500,14,14,0,258,1273,720,14,1,13,3,289
Kean Bryan,60,272,278,56,7,600,5,3,2,293,1300,682,6,0,10,1,322
Oliver Burke,4,33,170,232,62,431,30,16,14,239,1582,613,20,21,47,28,307
Dan Burn,109,474,756,332,40,1549,20,12,8,749,3852,2098,22,1,28,9,934
Jack Butland,17,24,0,0,0,24,0,0,0,11,72,58,0,0,0,0,4
David Button,31,37,0,0,0,37,0,0,0,19,103,54,0,0,0,0,13
Oskar Buur,1,7,11,0,0,18,0,0,0,8,34,21,0,0,0,1,13
Willy Caballero,19,26,0,0,0,26,0,0,0,13,46,34,0,0,0,0,16
Gary Cahill,145,564,334,41,27,938,1,1,0,449,2207,997,0,0,7,1,529
Tom Cairney,8,86,369,238,14,687,17,16,1,467,2264,1034,15,4,15,11,567
Dominic Calvert-Lewin,44,92,452,508,144,1044,49,22,27,530,2945,953,23,16,102,29,829
Jo?o Cancelo,66,464,1199,780,68,2421,81,47,34,1472,6848,3454,74,24,36,21,1696
Andy Carroll,13,19,108,77,20,204,4,2,2,82,221,60,1,2,18,3,141
Scott Carson,17,19,0,0,0,19,0,0,0,12,54,43,0,0,0,0,7
Fabio Carvalho,0,11,57,66,16,133,10,8,2,85,458,196,4,5,11,9,89
Matty Cash,143,570,766,335,24,1655,18,12,6,756,4248,1961,33,5,20,13,812
Kiko Casilla,88,103,0,0,0,103,0,0,0,47,211,126,0,0,0,0,37
Timothy Castagne,70,522,848,440,40,1800,24,11,13,919,3963,2154,27,3,24,11,1160
Jonny Castro,14,85,135,80,6,299,8,3,5,128,725,400,6,2,9,7,167
Ivan Cavaleiro,25,145,473,597,73,1199,98,53,45,710,4699,1861,40,23,100,50,834
Edinson Cavani,12,34,196,238,69,466,12,6,6,223,764,185,4,4,31,10,337
Dani Ceballos,61,320,845,331,23,1482,38,26,12,964,6293,3308,49,3,23,15,1090
Calum Chambers,42,243,274,173,18,687,10,4,6,341,1596,778,12,0,7,4,412
Ben Chilwell,49,518,875,725,65,2104,27,16,11,1173,6779,3594,68,9,34,19,1418
Hamza Choudhury,10,70,186,31,2,286,1,0,1,162,635,326,1,0,6,0,187
Andreas Christensen,163,687,562,34,7,1272,7,7,0,799,3892,2134,12,0,9,1,939
Carney Chukwuemeka,0,2,5,6,2,13,0,0,0,7,12,8,0,0,1,0,11
Ciaran Clark,179,610,374,48,16,1026,8,4,4,520,2406,1090,4,0,11,1,568
Nathaniel Clyne,35,227,331,142,6,698,6,4,2,346,1638,820,10,0,8,2,364
Conor Coady,402,1320,809,17,12,2137,8,6,2,1282,5200,2411,5,0,9,3,1494
S?amus Coleman,73,320,422,237,29,964,33,20,13,540,3113,1426,28,4,27,23,579
Aaron Connolly,1,12,57,108,35,174,11,5,6,106,652,276,11,5,27,8,134
Liam Cooper,207,1087,806,51,23,1934,4,3,1,1122,5979,3577,8,0,7,1,1242
Theo Corbeanu,0,0,7,1,0,8,0,0,0,5,27,7,0,0,2,0,5
Jack Cork,26,106,397,143,13,639,7,5,2,322,1337,520,11,1,14,13,375
H?lder Costa,9,92,182,230,44,497,48,19,29,303,2135,1162,17,13,43,20,337
Vladim?r Coufal,162,629,897,588,42,2096,24,15,9,897,4638,2079,38,9,36,16,1057
Aaron Cresswell,169,758,1071,555,14,2366,10,4,6,1148,5201,2524,31,0,13,9,1349
Patrick Cutrone,0,0,1,3,1,4,0,0,0,2,5,0,0,0,1,0,4
Stuart Dallas,86,691,1299,636,58,2600,33,22,11,1475,8193,4303,68,10,53,34,1747
Scott Dann,103,424,324,25,17,769,4,4,0,397,1543,779,0,0,5,0,446
Karl Darlow,697,802,7,0,0,808,0,0,0,336,2189,1341,0,0,1,0,226
Ben Davies,77,305,462,192,13,954,7,3,4,469,2152,1221,20,3,5,2,554
Tom Davies,57,278,497,105,4,866,24,18,6,507,2495,1166,7,1,21,10,576
Keinan Davis,3,8,46,67,29,118,12,9,3,73,401,182,6,4,10,4,97
Leif Davis,3,16,7,3,0,25,0,0,0,15,100,46,2,0,1,1,17
Craig Dawson,164,540,396,32,21,961,0,0,0,522,2266,1078,3,0,5,0,537
Kevin De Bruyne,13,105,715,890,92,1683,67,48,19,1029,5855,3560,88,25,45,33,1285
Liam Delap,0,0,7,3,1,10,0,0,0,5,7,0,0,0,3,1,7
Fabian Delph,7,70,170,32,0,268,10,7,3,170,840,390,7,0,4,0,208
Leander Dendoncker,95,435,834,227,59,1488,13,7,6,727,3396,1628,12,4,30,11,967
Mbaye Diagne,20,51,152,147,42,346,16,10,6,186,754,288,2,4,26,19,280
Amad Diallo,3,19,49,28,1,93,14,5,9,63,431,227,6,0,5,5,64
Ibrahima Diallo,26,164,468,102,9,722,17,10,7,410,1972,897,15,0,20,15,496
Grady Diangana,19,123,218,250,28,579,49,25,24,309,1641,818,25,7,52,38,378
R?ben Dias,245,1046,1846,74,29,2954,8,6,2,2087,11819,7375,19,0,10,4,2369
Eric Dier,334,1136,875,56,21,2057,4,3,1,1249,6795,3953,7,2,12,1,1427
Lucas Digne,100,546,836,657,35,2026,28,18,10,905,4384,2316,33,3,33,20,1088
Issa Diop,106,364,362,11,8,735,5,3,2,365,1845,864,0,0,6,2,433
Moussa Djenepo,16,132,307,214,38,647,52,27,25,350,1804,846,18,15,49,17,392
Matt Doherty,59,319,468,240,15,1018,17,5,12,486,2013,1050,20,1,19,9,592
Abdoulaye Doucour?,61,423,881,316,33,1598,33,21,12,857,4317,1973,41,3,35,26,1040
Martin D?bravka,400,465,2,0,0,467,0,0,0,232,1356,698,0,0,1,0,165
Paul Dummett,85,367,294,59,5,717,4,3,1,317,1091,621,2,0,9,0,416
Lewis Dunk,361,1412,997,114,48,2511,8,6,2,1514,7618,3763,15,0,12,1,1743
Jimmy Dunne,27,103,72,20,14,194,2,1,1,85,344,43,0,0,1,1,96
Ederson,948,1169,5,0,0,1174,0,0,0,755,3576,2401,0,0,2,0,669
Kyle Edwards,0,10,22,19,4,50,4,1,3,28,258,142,2,2,1,1,33
John Egan,207,741,656,50,25,1435,0,0,0,732,4302,2399,9,1,5,1,789
Anthony Elanga,2,15,33,39,5,84,7,3,4,57,262,68,3,0,8,2,65
Ahmed Elmohamady,36,228,273,195,14,693,3,2,1,314,1108,567,6,1,5,3,374
Mohamed Elneny,59,327,659,138,6,1119,7,4,3,755,3331,1583,15,1,7,4,848
Jonny Evans,247,1093,943,44,18,2065,9,8,1,1251,5620,2951,5,0,5,4,1394
Eberechi Eze,22,215,708,591,42,1473,118,64,54,967,6917,3318,70,18,57,37,1042
?ukasz Fabia?ski,934,1075,2,0,0,1077,0,0,0,560,3883,2240,0,0,1,0,356
Fabinho,164,810,1430,155,12,2386,11,7,4,1469,6982,3870,20,3,17,7,1721
Bruno Fernandes,40,284,1165,1279,124,2700,45,23,22,1496,6475,3529,76,10,56,37,2063
Federico Fern?ndez,268,719,377,76,14,1169,1,0,1,553,2133,858,0,0,8,2,619
Fernandinho,31,161,813,181,13,1143,13,10,3,703,3633,2218,42,4,7,4,867
Sam Field,4,17,24,2,0,43,1,1,0,9,25,1,0,0,2,1,10
Roberto Firmino,18,104,789,788,176,1663,83,59,24,989,4862,2379,44,22,80,47,1279
Will Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Fleck,36,248,744,502,25,1476,54,30,24,768,4026,2160,48,5,30,24,933
Phil Foden,14,93,373,615,121,1065,67,38,29,673,3812,2138,40,42,47,15,833
Wesley Fofana,186,865,1118,78,20,2036,21,15,6,1273,8129,4806,23,1,27,12,1344
Pablo Fornals,22,229,690,511,66,1407,60,29,31,821,4358,2061,41,11,37,21,963
Fraser Forster,239,296,6,0,0,302,0,0,0,123,708,447,0,0,0,0,116
Timothy Fosu-Mensah,1,15,38,31,4,84,2,2,0,45,202,94,2,1,0,2,65
Tyrese Francois,0,6,7,5,0,18,1,0,1,13,57,42,1,0,0,0,14
Ryan Fraser,12,49,138,250,22,431,4,3,1,241,1378,660,14,4,12,5,292
Fred,67,501,1256,391,15,2123,30,24,6,1227,5787,2712,33,1,29,30,1496
Ryan Fredericks,33,94,148,113,12,353,7,3,4,154,758,454,8,2,3,3,198
Christian Fuchs,53,221,392,71,2,681,2,0,2,358,1281,593,6,0,2,1,435
Darnell Furlong,130,463,644,452,59,1551,24,10,14,548,2782,1283,23,3,40,10,746
Conor Gallagher,56,285,665,383,35,1313,55,30,25,673,3774,1408,27,11,62,36,757
Eric Garc?a,25,104,264,13,1,381,0,0,0,279,1454,1008,7,0,4,0,307
Dwight Gayle,4,18,64,73,23,155,2,1,1,56,284,103,3,0,8,1,104
Jean-Philippe Gbamin,1,1,7,6,0,14,1,0,1,9,39,15,1,0,0,1,8
David de Gea,580,638,1,0,0,639,1,1,0,284,1437,829,0,0,0,0,265
Anwar El Ghazi,23,71,279,498,72,837,49,26,23,499,2767,1435,38,11,48,35,648
Kieran Gibbs,53,156,172,68,4,394,2,2,0,176,1024,493,6,1,9,1,192
Morgan Gibbs-White,3,21,152,132,12,302,13,8,5,205,1118,547,15,2,18,5,237
Billy Gilmour,3,53,145,51,0,248,4,1,3,136,667,257,3,0,2,0,201
Olivier Giroud,11,40,128,141,52,307,2,2,0,121,279,119,1,0,17,6,229
Ben Godfrey,208,847,740,124,16,1692,12,9,3,826,5110,2999,27,2,27,6,964
Andr? Gomes,30,222,642,232,12,1084,48,31,17,643,3420,1587,25,4,30,31,771
Joe Gomez,64,236,364,5,0,603,4,4,0,431,2011,1053,1,0,2,3,429
Anthony Gordon,2,14,17,15,2,45,6,2,4,26,195,83,2,1,5,2,27
Karlan Grant,17,47,140,170,36,354,16,9,7,177,1108,384,8,8,31,17,238
Demarai Gray,0,1,1,12,1,14,1,0,1,8,61,25,1,0,1,0,10
Jack Grealish,19,121,510,775,155,1376,101,65,36,926,7716,4643,98,79,55,39,1017
Mason Greenwood,4,93,387,492,100,960,66,36,30,670,4542,2186,37,35,35,29,816
Pascal Gro?,43,339,882,704,65,1911,20,9,11,1011,4586,2013,48,5,35,17,1260
Kamil Grosicki,1,9,18,33,2,60,1,0,1,39,295,133,1,1,2,1,37
Vicente Guaita,986,1150,2,0,0,1152,0,0,0,548,3364,2288,0,0,0,0,388
?lkay G?ndo?an,20,198,1076,665,79,1926,39,27,12,1183,6098,3066,69,10,30,13,1593
Antwoine Hackford,0,0,2,1,1,3,0,0,0,2,1,0,0,0,0,0,2
S?bastien Haller,13,29,186,160,50,373,13,9,4,176,735,180,5,3,41,22,294
Rekeem Harper,0,1,19,4,0,23,2,2,0,10,39,12,1,0,2,0,14
Jack Harrison,37,281,517,758,114,1544,78,42,36,933,5959,3194,54,30,95,63,1088
Kortney Hause,59,180,124,12,9,314,0,0,0,146,776,359,2,0,1,0,139
Kai Havertz,23,105,500,410,78,1007,37,19,18,579,3346,1428,37,18,56,25,784
Isaac Hayden,68,333,584,161,15,1070,10,7,3,465,1597,578,12,0,20,14,532
Michael Hector,26,118,92,4,1,211,3,3,0,126,601,394,2,1,3,0,147
Ahmed Hegazi,15,52,19,0,0,70,0,0,0,28,102,33,0,0,3,0,32
Dean Henderson,301,347,1,0,0,348,0,0,0,185,1039,648,0,0,0,0,122
Jordan Henderson,64,443,1306,264,15,1996,15,9,6,1389,7518,4392,40,1,6,5,1544
Jeff Hendrick,35,163,378,115,11,652,15,9,6,351,1645,548,12,2,14,15,426
Pablo Hern?ndez,3,67,236,146,16,445,11,10,1,257,1708,996,19,3,9,1,348
Son Heung-min,15,157,603,757,129,1505,72,39,33,882,5297,2414,46,37,59,50,1091
Ki-Jana Hoever,31,142,177,126,10,440,22,13,9,239,1313,852,11,4,12,6,261
Rob Holding,283,1051,980,68,22,2093,11,8,3,1350,6434,3872,10,0,12,6,1486
Mason Holgate,164,709,663,155,8,1517,11,8,3,756,3816,2160,9,0,14,6,871
Conor Hourihane,2,22,73,83,4,177,0,0,0,82,214,108,0,0,1,0,116
Callum Hudson-Odoi,8,85,226,473,58,775,29,15,14,477,3474,2076,39,30,14,15,604
Niall Huggins,1,7,10,4,1,21,0,0,0,13,67,31,0,1,0,0,12
Pierre H?jbjerg,120,712,2126,308,20,3116,32,23,9,1794,8521,4176,33,2,37,20,2224
Odion Ighalo,0,0,2,2,0,4,0,0,0,3,12,0,0,0,1,2,4
Kelechi Iheanacho,1,37,293,398,79,718,44,32,12,452,2276,920,25,10,57,34,580
Danny Ings,27,78,353,391,116,815,59,30,29,459,2139,827,25,13,66,18,574
Branislav Ivanovi?,51,196,189,11,5,394,0,0,0,150,679,377,1,0,1,0,207
Alex Iwobi,23,178,388,337,42,883,71,45,26,576,4340,2345,49,13,41,26,617
Jos? Izquierdo,0,0,1,12,0,13,1,0,1,8,77,54,1,0,1,0,8
Phil Jagielka,42,150,112,8,1,266,0,0,0,121,368,101,0,0,3,0,122
Alireza Jahanbakhsh,4,23,113,199,29,331,17,11,6,219,991,552,13,6,12,7,254
Daniel James,8,55,160,220,36,426,23,11,12,245,1810,1059,23,7,21,9,304
Reece James,78,557,1019,739,49,2297,51,34,17,1292,5900,3052,54,20,27,23,1601
Alexandre Jankewitz,0,4,0,2,0,6,0,0,0,3,7,1,0,0,1,0,4
Daniel Jebbison,1,8,31,34,5,73,4,2,2,33,137,51,1,1,8,5,39
Gabriel Jesus,7,54,397,568,127,1004,70,48,22,635,3677,1619,38,28,59,38,799
Ra?l Jim?nez,14,31,198,150,38,375,21,10,11,233,1335,657,12,7,32,18,303
Joelinton,33,124,502,324,74,933,67,37,30,513,2672,1033,21,13,80,42,650
Ben Johnson,15,76,123,82,2,275,6,4,2,155,905,477,12,0,4,6,163
Sam Johnstone,1106,1388,29,0,0,1416,0,0,0,659,4839,2994,0,0,0,0,465
Curtis Jones,15,128,643,373,26,1133,34,22,12,798,4177,1964,43,8,22,32,910
Jorginho,59,520,1212,292,16,2006,25,17,8,1144,4669,2408,30,0,19,14,1535
Willian Jos?,14,36,222,132,32,387,11,8,3,205,885,297,7,0,29,13,291
Diogo Jota,6,54,251,330,91,626,43,21,22,425,2724,1510,42,23,39,20,492
James Justin,60,461,669,431,32,1551,32,18,14,739,4027,2195,51,4,29,14,944
Ozan Kabak,75,316,346,14,7,669,5,3,2,443,2250,1005,1,0,4,3,477
Aboubakar Kamara,0,14,72,88,4,171,9,4,5,107,576,271,7,0,13,8,128
Harry Kane,51,128,685,595,159,1389,100,52,48,809,4648,2270,50,30,63,54,1072
N'Golo Kant?,57,447,1073,346,15,1842,38,26,12,982,4854,2356,41,2,48,15,1227
Moise Kean,0,1,5,9,5,15,3,0,3,11,112,62,1,1,1,0,12
Michael Keane,354,1233,1003,57,34,2287,7,4,3,1333,6968,4025,5,0,7,5,1571
Neeskens Kebano,0,8,21,38,5,65,5,3,2,45,239,109,1,1,7,2,46
Naby Ke?ta,5,42,273,119,16,430,10,8,2,279,1548,815,13,3,14,8,320
Caoimh?n Kelleher,56,69,1,0,0,70,0,0,0,39,116,75,0,0,0,0,34
Martin Kelly,1,3,1,0,0,4,0,0,0,1,2,0,0,0,0,0,0
Jonjoe Kenny,3,14,25,31,4,69,0,0,0,27,115,58,2,0,3,0,42
Reda Khadra,0,0,0,1,1,1,0,0,0,1,35,31,0,1,0,0,1
Max Kilman,77,386,453,41,9,877,8,7,1,550,2671,1676,7,0,4,2,628
Joshua King,0,10,34,39,6,80,7,4,3,45,346,165,7,1,9,6,56
Mateusz Klich,27,240,880,655,56,1751,27,13,14,1011,5531,2617,69,4,40,22,1255
Robin Koch,119,470,399,46,11,910,6,4,2,549,2928,1958,8,0,5,0,606
Sead Kola?inac,2,13,39,17,2,69,0,0,0,31,110,62,0,1,0,0,50
Terence Kongolo,5,26,27,2,1,54,0,0,0,14,53,35,0,0,0,0,30
Ezri Konsa,315,961,631,73,34,1660,6,6,0,853,2982,1375,1,0,18,7,954
Cheikhou Kouyat?,215,938,633,64,24,1625,12,10,2,787,3288,1485,2,0,17,8,860
Mateo Kova?i?,16,315,1290,365,15,1950,65,53,12,1306,7349,3617,54,3,26,23,1645
Emil Krafth,79,337,265,122,9,721,4,3,1,290,1368,648,10,2,9,4,347
Filip Krovinovi?,6,69,255,109,4,424,9,8,1,212,1387,750,11,0,12,5,289
Alexandre Lacazette,15,80,330,331,95,732,36,22,14,355,1366,471,10,9,50,31,533
Adam Lallana,26,207,556,349,61,1104,28,18,10,586,2726,1324,15,13,24,15,808
?rik Lamela,4,45,245,196,22,474,40,25,15,286,2230,954,25,4,20,13,346
Tariq Lamptey,21,156,252,225,27,623,29,13,16,346,2269,1190,36,10,21,6,376
Manuel Lanzini,9,81,237,144,14,455,13,6,7,277,1528,647,14,2,14,9,333
Aymeric Laporte,81,434,892,60,12,1383,2,2,0,965,5387,3777,14,0,8,1,1100
Jamaal Lascelles,158,500,272,39,18,806,4,4,0,396,1700,799,0,0,6,1,451
Maxime Le Marchand,12,59,29,4,0,92,0,0,0,47,186,103,1,0,0,0,69
Mario Lemina,46,324,647,178,11,1133,37,26,11,649,3733,1746,24,1,26,22,722
Bernd Leno,1019,1219,19,1,1,1239,0,0,0,711,3158,1958,0,0,0,1,635
Khanya Leshabela,0,1,6,3,0,9,0,0,0,8,73,54,1,0,0,1,7
Jamal Lewis,61,389,436,214,8,1028,24,12,12,535,2731,1351,20,2,17,13,553
Victor Lindel?f,263,1061,961,81,8,2095,4,2,2,1281,8460,4626,18,0,9,3,1488
Jesse Lingard,4,61,408,380,44,832,43,18,25,527,3645,1966,48,20,28,22,652
Jake Livermore,45,155,298,76,9,522,5,2,3,195,824,302,6,0,15,7,242
Diego Llorente,122,547,311,22,9,873,8,6,2,508,3145,2045,4,0,11,7,530
Hugo Lloris,1026,1137,2,0,0,1139,0,0,0,551,3306,2257,0,0,1,1,419
Giovani Lo Celso,13,92,407,232,21,719,20,8,12,390,2360,1242,20,4,21,14,495
Ruben Loftus-Cheek,0,5,15,5,0,25,3,0,3,13,85,34,1,0,2,1,18
Ruben Loftus-Cheek1,20,115,544,362,67,1000,72,38,34,647,4067,2221,42,14,73,41,752
Kevin Long,37,175,138,13,9,325,0,0,0,137,544,184,0,0,1,0,159
Shane Long,1,8,41,38,5,86,5,2,3,41,180,35,4,0,5,7,64
Matthew Longstaff,8,48,99,29,1,174,2,2,0,88,245,71,3,0,1,1,93
Sean Longstaff,30,180,417,156,16,751,9,4,5,363,1382,572,5,1,17,6,445
Ademola Lookman,12,145,650,810,132,1575,128,82,46,962,6839,3071,67,52,107,73,1075
Max Lowe,18,79,111,102,11,291,11,7,4,120,637,329,7,3,8,4,158
Matthew Lowton,137,559,902,438,20,1882,40,27,13,823,3849,2424,36,4,38,10,920
David Luiz,129,556,532,59,19,1143,4,3,1,766,5053,3047,15,2,4,2,843
Douglas Luiz,106,467,995,293,16,1726,32,23,9,916,5288,2760,42,3,25,18,1020
John Lundstram,41,246,612,426,23,1269,24,15,9,699,3785,1536,31,2,29,19,874
Alexis Mac Allister,8,95,258,220,34,563,26,16,10,303,1505,680,12,0,28,16,368
James Maddison,7,91,677,630,59,1380,51,29,22,772,4024,1791,40,13,57,33,1010
Gabriel Magalh?es,210,858,848,56,27,1759,6,5,1,1249,6992,4082,6,2,5,6,1329
Harry Maguire,349,1188,1206,193,52,2568,14,8,6,1534,9872,5795,41,5,10,6,1743
Riyad Mahrez,5,61,449,813,138,1311,81,45,36,927,5313,2496,46,60,46,29,1074
Ainsley Maitland-Niles,18,120,154,84,6,355,10,6,4,198,1018,479,10,3,10,7,215
Ainsley Maitland-Niles1,36,131,260,199,25,583,33,16,17,292,1574,724,16,8,32,24,320
Josh Maja,2,24,125,110,32,255,15,8,7,150,600,168,4,2,26,13,199
Sadio Man?,16,86,535,912,244,1512,144,82,61,1061,7394,3501,88,62,101,61,1266
Javier Manquillo,23,132,217,147,5,489,8,1,7,219,1104,554,12,0,15,7,256
Fernando Mar?al,28,147,216,102,2,464,13,7,6,216,1057,599,5,0,6,2,252
Solly March,44,245,445,515,50,1185,63,44,19,605,4400,2101,34,18,22,24,662
Pablo Mar?,83,390,302,9,3,700,3,3,0,455,2154,1336,4,0,1,0,518
Anthony Martial,12,47,243,392,103,675,59,35,24,454,2777,1327,32,18,50,37,585
Gabriel Martinelli,7,38,67,154,41,256,25,13,12,157,1054,536,6,13,22,7,169
Emiliano Mart?nez,1172,1389,15,0,0,1404,0,0,0,779,4456,3037,0,0,1,0,593
Arthur Masuaku,37,184,312,218,11,702,44,29,15,389,2611,1566,29,4,14,15,455
Juan Mata,4,29,169,133,12,328,3,2,1,215,1159,448,14,3,7,6,278
Jean-Philippe Mateta,3,14,43,21,7,77,6,3,3,31,123,49,0,1,10,5,61
Nemanja Mati?,41,283,708,161,9,1137,21,17,4,751,4589,2916,21,3,14,8,853
Jo?l Matip,45,239,352,21,6,607,0,0,0,369,1899,1181,8,0,3,1,427
Neal Maupay,12,75,407,468,141,936,48,24,24,547,2893,1154,27,22,74,48,674
James McArthur,47,271,585,143,18,985,19,14,5,488,2620,1178,21,1,17,10,532
Oliver McBurnie,33,64,252,298,53,610,13,4,9,234,931,372,12,4,23,17,469
Alex McCarthy,855,1138,7,0,0,1145,2,2,0,631,2908,1601,1,1,1,0,583
James McCarthy,31,124,252,45,1,419,3,2,1,181,685,290,4,0,10,1,210
John McGinn,65,313,1036,468,49,1785,77,52,25,996,4751,2324,36,7,67,35,1187
